CONCEPTICON_ID	CONCEPTICON_GLOSS	CHINESE	CHINESE_RT_MEAN	CHINESE_RT_ZSCORE	CHINESE_STROKE	LINE_IN_SOURCE
203	MARRY	娶亲	873.2611764705882	0.15833794224923814	20.0	8405
2031	PUT OUT TO PASTURE	放牧	885.9794736842106	0.1645540582036808	16.0	6071
2035	POND	水塘	769.8280000000001	-0.21606265018372925	17.0	2990
2036	JANUARY	正月	820.1808108108107	-0.10149338709761167	9.0	3705
2040	BUCKWHEAT	荞	1029.2007142857142	0.9363213946717204	9.0	906
2041	HEMP	麻	697.172105263158	-0.49569728022989795	11.0	484
2044	PERSIMMON	柿子	640.8005405405403	-0.6647823522213978	12.0	6981
2047	STRAW SANDAL	草鞋	768.5265789473683	-0.20784019410977186	24.0	8161
2052	BUCKET	水桶	680.0699999999999	-0.5453573723282273	15.0	2984
2057	DUNG (ANIMAL FAECES)	肥料	715.3778571428572	-0.40135930623793087	18.0	6362
2058	STOOL	板凳	699.4587804878051	-0.44092981984145535	22.0	6126
2060	STORY	故事	675.054358974359	-0.5252438963194573	17.0	6920
2062	INTEREST	利息	699.4509999999998	-0.380832868363176	17.0	4944
2063	CLOSE (EYES)	闭	770.7395	-0.2596436916531517	6.0	977
2069	SOAK (VERB)	泡	666.8172972972974	-0.5540226762177174	8.0	201
2072	USE (VERB)	用	633.2197435897436	-0.6500636444988002	5.0	42
2073	ROB (VERB)	抢劫	698.7699999999999	-0.3877716462776321	14.0	10831
2074	CROW (VERB)	打鸣	1017.4411111111112	0.9489636837564013		13677
2076	SPROUT (VERB)	发芽	692.0046153846156	-0.40351962749172604	12.0	3343
208	NASAL MUCUS (SNOT)	鼻涕	770.3095000000001	-0.35666086999866625	24.0	10126
2082	KNIFE (CLASSIFIER)	把	710.3792105263158	-0.47508509268888516	7.0	105
2099	CHILD	小孩	705.9322499999998	-0.4575540537846849	12.0	2244
21	TASTE (SOMETHING)	品味	681.731707317073	-0.5248884522117283	17.0	6678
210	LIFE	生活	708.16125	-0.48802975586028496	14.0	3784
2102	BURN	烧伤	812.513902439024	-0.0949551974638964	16.0	10979
212	FIELD	田	769.3545945945948	-0.2131484689231568	5.0	43
2139	MUROID (MOUSE OR RAT)	老鼠	609.378	-0.7765548208907609	19.0	4696
2142	RUN AWAY	逃跑	595.8465789473684	-0.7789060795618034	21.0	8228
2149	CHOP (INTO PIECES)	剁	756.0892499999998	-0.3409227917081389	8.0	483
2154	PLOUGH (INSTRUMENT)	犁	851.2655263157897	-0.05500991399285535	11.0	454
2157	FINE OR THIN	细	669.3719512195123	-0.5274980274614488	8.0	888
2159	GROUND	地	665.0742499999999	-0.6400244683236362	6.0	58
2162	STIR FRY	炒	714.6120512820513	-0.41678635480801884	8.0	206
2165	SLOWLY	慢慢	716.2087179487179	-0.38439947312637057	28.0	9911
2173	PATERNAL UNCLE (FATHER'S OLDER BROTHER)	伯父	648.3871794871797	-0.6494781597020829	11.0	4820
2177	MATERNAL GRANDMOTHER	外祖母	675.9146153846152	-0.4595339060452915	19.0	22319
2182	LEFT HAND	左手	721.8305128205129	-0.3189314725473417	9.0	3554
2183	RIGHT HAND	右手	597.7916666666666	-0.7862468139318356	9.0	3422
2186	DRAGON BOAT FESTIVAL	端午节	649.8631707317073	-0.6065982429315565	23.0	22882
2187	MID-AUTUMN FESTIVAL	中秋节	633.0257499999999	-0.6610650456470137	18.0	22161
2188	NEW YEAR'S EVE	新年	694.7565	-0.46729215534502994	19.0	9609
219	TOILET	厕所	575.0743902439026	-0.8685791789642323	16.0	10686
2194	FRONT (PART)	前面	634.6855	-0.682196650630758	18.0	6641
22	INTEND	打算	619.8552499999998	-0.7016823844787351	19.0	3655
2214	AFFAIR	事情	643.288	-0.6452969641833025	19.0	5521
2216	BECOME NUMB	麻木	742.5992105263156	-0.32271121712874395	15.0	8973
2232	KEEN OR SUBTLE	微妙	724.7887804878048	-0.3234463286638873	20.0	9530
224	MORTAR	臼	1024.245925925926	0.5686311661528992	6.0	689
2242	BEETLE	甲虫	699.7186842105264	-0.47852367428880827	11.0	3812
2243	REPAIR	修理	669.573947368421	-0.582675856198926	20.0	7480
2244	METAL	金属	737.9754999999999	-0.3163833601694722	20.0	6508
2246	BELL	钟	630.5579487179489	-0.6783985860500067	9.0	717
2247	CATERPILLAR	毛虫	840.1168571428574	0.028568441050697863	10.0	2940
2248	KNOW (SOMEBODY)	认识	591.2971428571431	-0.8082394464888653	11.0	11366
225	PESTLE	杵	911.3156666666665	0.21028141347255308	8.0	193
2256	MOTHER-IN-LAW (OF WOMAN)	婆婆	738.7935897435899	-0.336748532167561	22.0	8408
2271	THINK	想	641.1735897435898	-0.6308744001502296	13.0	577
2291	VOLCANO	火山	723.0369047619047	-0.33294277200151423	7.0	3002
2296	SUNRISE	日出	768.0113157894738	-0.3172084948616816	9.0	2889
2297	DUSK	傍晚	702.4011904761903	-0.5231896936451472	23.0	8991
2315	COOK (PERSON)	厨师	693.2155	-0.5284805001719953	18.0	9004
2318	CHESTNUT	栗子	807.1525	-0.15885649988582595	13.0	7797
2325	PULL OUT	拔	851.8656756756758	0.04355734699213583	8.0	188
2327	BECOME SICK	病态	707.0255263157894	-0.4582382525111899	18.0	8000
2328	MISS (SOMEBODY)	挂念	726.7643902439023	-0.354323456300007	17.0	6875
2334	MELT	融化	687.0489999999999	-0.46007558972761575	20.0	10374
2335	CUNNING	狡猾	691.47925	-0.45909852454434824	21.0	7091
2338	HOW LONG	多久	725.1861538461541	-0.4421560824002015	9.0	4352
2344	PETROL	汽油	648.1926315789475	-0.5973062891333011	15.0	5299
2348	CRAB	螃蟹	760.5321052631579	-0.3020525557858674	35.0	10373
2349	SHRIMP	虾	688.8836842105262	-0.44924437512931736	9.0	308
2350	EARTHWORM	蚯蚓	761.7317948717947	-0.20503932479572912	21.0	8856
2352	DRAGONFLY	蜻蜓	791.5707894736842	-0.104564812484355	26.0	10093
2354	CRICKET	蟋蟀	797.9789999999998	-0.24717844139911804	34.0	10450
2355	GECKO	壁虎	827.8899999999999	-0.18823025406652735	24.0	10318
2359	LOTUS	荷花	641.7985000000001	-0.5998871271152117	17.0	8839
236	STEPMOTHER	继母	645.2853658536585	-0.6171794486981388	15.0	11195
2364	PEANUT	花生	634.255	-0.684601640696753	12.0	6385
2366	ONION	洋葱	696.5105	-0.40272338409714276	21.0	7010
2376	HORIZONTAL	横	706.9277499999998	-0.4021671139858488	15.0	690
2378	THUNDER (VERB)	打雷	808.1755263157894	-0.13860537777693524	18.0	3653
2381	FEATHER OR FUR OR HAIR	毛	605.3346153846154	-0.7520074941985329	4.0	21
2395	CONGEAL (BLOOD)	凝固	719.0761538461538	-0.36510564617586183	24.0	10309
2407	BIRTHDAY	生日	579.91325	-0.8539619685656913	9.0	3777
242	COST	价钱	627.8076315789474	-0.6943099154129528	16.0	3968
2425	PROBLEM	问题	642.3758974358975	-0.570136159457223	18.0	11839
2427	FUTURE	前途	614.6764102564103	-0.7070291748420915	19.0	6643
2429	LOGIC	思维	696.3887804878048	-0.33793314943251174	20.0	6822
243	FRESH	新鲜	672.76325	-0.5939418854249496	27.0	9616
2434	TRAGEDY	悲剧	667.5332499999997	-0.5977173523430601	22.0	9089
2445	PAPAYA	木瓜	643.2843589743588	-0.6552545857696646	9.0	2909
2471	LADY	淑女	670.20225	-0.5334577032647121	14.0	8632
248	HAPPEN	发生	694.9761538461538	-0.4632432293176246	10.0	3331
2483	COLD (OF WEATHER)	凉快	695.1832500000002	-0.41164209478063263	17.0	7543
2486	HIDE	躲藏	693.7586842105263	-0.5086835963438224	30.0	9797
249	FOG	雾	668.0182500000002	-0.6519815573859363	13.0	982
2498	OPIUM	鸦片	693.3788095238095	-0.35048912406178634	13.0	12050
2500	GINGER	姜	760.1764285714286	-0.34181236295356915	9.0	639
2504	DIFFERENT	差	692.6677500000001	-0.5287587161867073	9.0	341
2505	BEDROOM	寝室	723.3128205128205	-0.42357598661175483	22.0	9525
2506	LOOSE	松	758.4329268292682	-0.24398720747721792	8.0	194
2517	CROWDED	拥挤	678.5685	-0.601163204061033	17.0	6063
2526	POWER	逼迫	712.6411111111111	-0.38292605825688164	20.0	9812
2531	BROAD	宽敞	788.0954999999999	-0.19051344682055188	22.0	10751
2539	PIT (POTHOLE)	坑	756.9531707317071	-0.21589409912694024	7.0	95
2540	LIME (MATERIAL)	石灰	800.115	-0.11641634076917753	11.0	3883
2541	MIRACLE	奇迹	609.805	-0.7454196270946997	17.0	5771
2544	SHEPHERD	牧童	714.6535897435899	-0.4280413284531221	20.0	6260
2561	HURT (SENSE PAIN)	创伤	836.53025	0.005048282631599846	12.0	10668
2569	BUTCHER	屠夫	720.097948717949	-0.4187740657749713	15.0	8432
2570	BEEF	牛肉	638.1738095238095	-0.7312805524526583	10.0	3039
2573	FEELING (EMOTION)	情绪	641.538717948718	-0.6951781997781934	22.0	8494
2574	BEAN OR PEA	豆	727.6602500000001	-0.3773315614293116	7.0	131
2576	ALREADY	已经	648.8727500000002	-0.708907267341951	11.0	2278
2578	PENCIL	铅笔	622.0229268292684	-0.6669120768439011	20.0	11778
2579	TOOTHBRUSH	牙刷	670.1739473684211	-0.5321363632637339	12.0	3032
2588	GLOBE	地球	605.4648717948718	-0.7527281059621274	17.0	4339
2621	CURTAIN	门帘	820.5007692307693	-0.07600083079305484	11.0	2314
2625	MAP	地图	689.567	-0.4824576942770335	14.0	4343
2627	ORANGE (FRUIT)	橘子	755.5405128205127	-0.329513354582422	19.0	10341
2643	INK	墨水	680.7662499999999	-0.4792959315960217	19.0	10146
2647	CATTY (MASS UNIT)	斤	704.2928205128205	-0.40868059872568924	4.0	18
2648	HAIR (HEAD)	头发	691.8135000000003	-0.5650373713939792	10.0	3514
2656	MIDNIGHT	半夜	675.1202564102563	-0.5168859548189106	13.0	3307
2658	COAL	煤	709.951081081081	-0.36295575338350067	13.0	596
266	SCALE	鱼鳞	839.6730769230768	-0.07626402883461592	28.0	6549
2668	SKELETON	骷髅	708.17975	-0.4225894034746128	32.0	10301
2697	BROTHER-IN-LAW (YOUNGER SISTER'S HUSBAND)	妹夫	770.3395238095238	-0.2893911580490139	12.0	5787
27	AIR	空气	604.1821428571428	-0.8028603024011015	12.0	6326
2710	TAKE A PHOTO	照相	704.1734146341462	-0.47496469565978233	22.0	9671
2717	STEEP	陡峭	872.923	0.04237547100635164	19.0	8266
2742	SUNNY DAY	晴天	662.0962499999999	-0.6632322107041574	16.0	9166
2744	PLUM BLOSSOM	梅花	678.5936585365855	-0.45633171775894243	18.0	8610
2746	PEACH BLOSSOM	桃花	654.62175	-0.6056959814313654	17.0	7833
2749	UNHUSKED RICE	谷	687.6202631578947	-0.5202134514861756	7.0	130
2750	GLUTINOUS RICE	糯米	680.1252380952379	-0.5243445646488203	26.0	10502
2755	BUSY	忙	582.6164285714285	-0.826258297293852	6.0	62
2758	CAREFUL	小心	626.2856410256412	-0.7133974700837863	7.0	2237
2763	CARRY HORIZONTALLY	端	738.0982051282052	-0.31727034381458363	14.0	653
2766	WATERMELON	西瓜	619.820731707317	-0.7423855366993549	11.0	4788
2768	LITCHI	荔枝	769.0786486486486	-0.3165458063926579	17.0	8169
2769	PORK	猪肉	708.5156097560974	-0.5006687918089958	17.0	9267
2772	KITCHEN KNIFE	菜刀	666.6243902439024	-0.5556331007349125	13.0	9383
2776	WILD GOOSE	雁	813.2075675675674	0.0186096129772508	12.0	564
2782	FOOT (MEASURE)	尺	736.3531707317075	-0.4258400962381579	4.0	15
2785	BIVALVIA (MUSSELS OR OYSTERS)	蚌	957.3644444444443	0.3744635249757686	10.0	404
2795	MOSQUITO NET	蚊帐	802.1737500000002	-0.08845544605241443	17.0	8172
2797	SESAME	芝麻	645.2595121951219	-0.6494902480299205	17.0	6378
2835	SHOOTING STAR	流星	671.0870270270269	-0.5571838937067891	19.0	7052
2837	SWAN	天鹅	746.8297368421054	-0.3166057712792687	16.0	2684
284	HOE	锄头	717.548205128205	-0.4184815048675615	17.0	11793
2849	JUNE	六月	674.3614634146344	-0.5418777408382724	8.0	2514
2856	CHANGE (SOMETHING)	改变	654.7139473684209	-0.6267108588678838	15.0	5240
2857	CHANGE (BECOME DIFFERENT)	变化	625.187894736842	-0.7089219417477728	12.0	5684
2859	SMOKE (EMIT SMOKE)	冒烟	686.9722499999998	-0.5648768082123492	19.0	6627
2862	CONNECT	连接	696.6769230769231	-0.496286022955739	18.0	11729
2867	CALCULATE	算计	744.8239473684213	-0.31724169684630327	18.0	10024
2874	MOVE (ONESELF)	移动	599.6915000000001	-0.8506716859563447	17.0	8787
2880	HALT (STOP)	停止	646.5105000000001	-0.6000320331189513	15.0	8329
2883	DISTURB	惊动	728.86475	-0.4466564704678716	17.0	8499
2886	PRODUCE	产	693.1615384615385	-0.5045358703362788	6.0	825
2890	WALK (TAKE A WALK)	散步	656.33	-0.5461701284159148	19.0	9150
2894	TUMBLE (FALL DOWN)	摔	700.2540540540542	-0.4257434054908619	14.0	637
2900	PROTECT	保护	600.5323076923075	-0.7673639870422138	16.0	6592
2902	BRAWL (FIGHT)	搏斗	742.064285714286	-0.37212546606469504	17.0	9567
2903	CHAT (WITH SOMEBODY)	聊天	617.8235	-0.7136709406746242	15.0	8821
2909	PREPARE	准备	615.3102564102563	-0.8195364847621024	18.0	7539
2911	BACKWARD	落后	699.0525	-0.4221322483826456	18.0	9743
2914	ONCE (IN THE PAST)	从前	622.0480487804876	-0.6919887645846965	13.0	2478
2924	A LITTLE	稍微	698.6471794871796	-0.4063342772489924	25.0	9320
2929	BENEFIT	好处	648.7117073170731	-0.6889046172239982	11.0	4371
2938	FLAVOR	味道	629.8405	-0.6978041040100463	20.0	5701
2948	GAP (DISTANCE)	空隙	684.8739024390242	-0.44761092416525017	20.0	6335
2949	LAIR	骗子	594.8716666666668	-0.7940600740733924	15.0	12026
2953	SLEEVE	衣袖	772.6079487179486	-0.21006745544343877	16.0	4784
2954	SLICE	片	742.7197435897434	-0.3681589364263361	4.0	25
296	CROUCH	蹲	769.2333333333335	-0.2654555734948366	19.0	789
2961	MESSAGE	信息	660.1999999999999	-0.6718459017754436	19.0	6615
2970	RIDDLE	谜语	711.5138461538464	-0.4335979891379935	20.0	11524
2977	WORKER	工人	592.0464102564101	-0.759744561244869	5.0	2263
2982	GIFT	礼物	699.1325641025641	-0.4694336515207756	13.0	4657
299	SCOLD	责备	669.4785365853659	-0.5353819808638003	16.0	11558
2997	COLORFUL	丰富	621.0657894736842	-0.7480898898404548	16.0	2416
2999	EVERYWHERE	到处	693.6484210526315	-0.48949446029967475	13.0	5600
30	DISPEL	驱逐	721.3652500000002	-0.3661012227763046	17.0	12001
3005	FAMILIAR	熟悉	581.716	-0.8414281355372116	26.0	10221
3050	SEEDLING	秧苗	800.2605714285716	-0.08964799021400073	18.0	8059
3054	BEAR FRUIT	结果	621.4421951219514	-0.6845039309126846	17.0	11174
3059	MALARIA	疟疾	807.5515789473683	-0.09283228826505267	18.0	11018
3070	HOLD A MEETING	开会	648.3246153846155	-0.5901668005487104	10.0	2732
3072	MISPLACE	遗失	670.2580487804877	-0.5261091314805396	17.0	11735
3073	MANAGE	理	669.7452631578947	-0.5768002704177002	11.0	455
3076	SLOPE	坡	797.0383783783782	-0.045294881674040326	8.0	163
3077	SWALLOW (BIRD)	燕子	690.70425	-0.43254602515352125	19.0	10357
3080	SPLIT OPEN	裂开	683.5839473684211	-0.49295775789096363	16.0	9409
3081	CROPS	庄稼	704.2510256410256	-0.3591027093160906	22.0	4477
3093	LIPSTICK	口红	673.3407894736841	-0.5255872261202723	9.0	2180
3098	SNOWMAN	雪人	690.4797368421054	-0.41745459876614277	13.0	8965
3119	MASSAGE (SOMEBODY)	按摩	752.1641025641023	-0.33418141059907464	24.0	6897
3168	DOWRY	聘礼	744.4915384615384	-0.3707310579982792	18.0	9729
3174	WAKE UP (SOMEONE)	唤醒	708.7785365853658	-0.5061879233038956	26.0	10695
3179	CORAL ROCK	珊瑚	915.4237499999999	0.10602358117906556	22.0	7107
319	LICK	舔	718.0179487179487	-0.36316918779438584	14.0	660
323	FAT (ORGANIC SUBSTANCE)	脂肪	679.6412195121951	-0.5002511748583786	18.0	8130
3276	SUNSHINE	阳光	591.6065853658534	-0.7951779339179533	12.0	5486
3279	MANTIS	螳螂	705.6653846153848	-0.39074164737334083	31.0	10447
3284	GRAVEYARD	墓地	693.2538095238095	-0.4430480865076529	19.0	9890
3285	RICE FLOUR	米粉	785.3286842105263	-0.2815288560791607	16.0	4666
3287	BLOOM	开花	677.8137499999998	-0.4991980859218755	11.0	2736
3288	WEED	除草	793.9913888888887	-0.1241184293684465	18.0	8273
3299	KIND	善良	680.6399999999998	-0.5482466356477131	19.0	9012
3304	PICTURE (PHOTOGRAPH)	相片	654.7260975609756	-0.5805010458402176	13.0	7139
3320	SNARE (TRAP)	圈套	770.7223076923076	-0.2849932492664556	21.0	8384
3334	RITE	礼仪	643.7225641025641	-0.6908467405909745	10.0	4654
3349	WRISTWATCH	手表	697.8617499999998	-0.48865971914077316	12.0	2801
3350	GET UP FROM BED	起床	621.2450000000001	-0.7236363439831528	17.0	8186
3361	OFFICIAL	官	718.3842499999998	-0.31650843019867037	8.0	169
3362	BOILED WATER	开水	682.8434999999998	-0.5269589328452083	8.0	2729
3363	NOT HAVE	没有	677.3546341463414	-0.5924300129628713	13.0	5316
3367	STUTTERER	结巴	727.7026829268294	-0.3505636537303757	13.0	11166
3375	PATIENT (SICK PERSON)	病人	689.9387499999999	-0.452950787129126	12.0	7993
3376	ROBBER	强盗	665.0735	-0.5929887405458751	23.0	9081
3382	PEACOCK	孔雀	641.6235714285714	-0.6902307204180401	15.0	2703
3386	SULPHUR	硫磺	839.9383783783786	-0.11983206399454197	28.0	8770
3391	RICE STRAW	稻草	697.6544117647056	-0.445920070375849	24.0	10244
3394	SHEEP MEAT	羊肉	672.5326829268291	-0.5563703159294039	12.0	4679
3396	BUILDING	楼	815.1618918918917	-0.08320161417526484	13.0	677
3397	ROUNDWORM	蛔虫	710.7172972972971	-0.3917675396703556	18.0	9395
3399	WAREHOUSE	仓库	630.0123684210524	-0.6568002809390321	11.0	10604
34	STAIRS	楼梯	712.3487179487179	-0.3799844745641802	24.0	9631
341	SICKLE	镰刀	720.7034146341463	-0.2777382428847006	20.0	11826
3419	STONE (CLASSIFIER)	块	798.8433333333331	-0.046802790480156974	7.0	96
3423	DRILL	钻子	930.730625	0.38806697445279525		21794
3425	JOKE	笑话	607.1865853658537	-0.784361669587757	18.0	8075
3426	SURNAME	姓	666.6929268292683	-0.5568056983045003	8.0	168
3427	DIRECTION	方向	655.3092105263158	-0.6495194689241505	10.0	2845
3429	COMPARE	比	699.8960526315791	-0.46209352703699275	4.0	20
3439	WHITE (OF EGGS)	蛋白	763.6846153846154	-0.2345774380834702	16.0	8860
344	TREE TRUNK	树干	761.0017500000001	-0.2631701075090708	12.0	6983
3443	TOFU	豆腐	670.8968292682928	-0.5496661710201322	21.0	5399
3445	YARN	纱	825.9939999999998	0.000578860219413589	7.0	884
3447	BEGIN OR START	开始	618.0502439024391	-0.7575929369837385	12.0	2735
3455	COMMEND	称赞	715.3239024390244	-0.3704562691129227	26.0	8066
3536	DOUBT (SOMETHING)	怀疑	659.4239024390242	-0.5570935379607662	21.0	5160
3537	TURN OVER	翻身	667.4997297297298	-0.5188819512695612	25.0	10472
3540	STRAW RAINCOAT	蓑衣	977.3793939393942	0.5719087019801723	19.0	10082
3554	GOODBYE	欢送	718.7276923076922	-0.37136282396594733	15.0	4617
356	SHEARS	剪刀	696.8419047619047	-0.5379585333012934	13.0	8355
357	HANG UP	挂	747.709	-0.39742689466406456	9.0	262
3628	HONOR (SOMEBODY)	荣幸	656.7938095238097	-0.5978814870547551	17.0	7322
3629	HESITATE	犹豫	650.3848717948717	-0.6474487085160573	22.0	5344
363	DWELL (LIVE, RESIDE)	住	639.4441025641024	-0.7157872046401795	7.0	82
3635	ADULT	大人	638.0861538461538	-0.7449511340122621	5.0	2194
3642	COMPLAIN	埋怨	692.0948780487804	-0.44725401451078534	19.0	7602
3646	PROVERB	谚语	685.7753846153846	-0.5412482148820437	20.0	11523
3664	INHERIT	承	738.1502499999999	-0.40504557960934645	8.0	178
3665	TRAVEL	旅游	643.3834999999999	-0.6395459132427621	22.0	7781
3674	ANTELOPE	羚羊	740.6476923076922	-0.2731204666028666	17.0	8815
3711	TIE (NOUN)	领带	701.2130769230771	-0.4743370816799513	20.0	11947
3746	VASE	花瓶	683.2326315789476	-0.5850778921799202	17.0	6394
390	PUNISHMENT	惩罚	654.265	-0.6281014188605969	21.0	9095
411	GOURD	冬瓜	760.2992307692309	-0.2705391920313542	10.0	3212
419	SEVERE	厉害	583.3787499999999	-0.8467354109066367	15.0	3319
42	STINKING	臭	705.1959999999998	-0.4899631991079142	10.0	394
420	FOREST	丛林	744.017894736842	-0.2866610934817612	13.0	10542
421	RETREAT	退	683.5729268292683	-0.5173190402192396	9.0	408
425	BE LATE	耽误	720.16	-0.4652317576491331	19.0	8115
457	BLIND PERSON	瞎子	716.76275	-0.40925231138463347	18.0	10233
476	CUP	杯子	691.7663157894738	-0.5248245948296772	11.0	6116
478	LIP	嘴唇	689.1235897435897	-0.5074940250761337	26.0	10136
480	PLATE	盘子	842.5411111111111	-0.12004161048873915	14.0	8733
485	DISAPPEAR	消失	665.7402499999998	-0.614747957637033	15.0	7918
486	MINISTER	臣	709.3752499999998	-0.485407594987642	6.0	70
487	SHY	害羞	679.20425	-0.5070222652985338	20.0	7620
489	KIDNEY	肾脏	778.629268292683	-0.16573430120726731	18.0	11268
497	SCAR	伤疤	724.0317500000002	-0.3650711890509744	15.0	10619
500	CRUEL	残酷	748.9646153846154	-0.33099599306785904	23.0	7864
503	FROG	青蛙	681.2377142857143	-0.5363898445593053	20.0	6536
505	PARENTS	父母	686.5192307692307	-0.5945472145788315	9.0	3021
506	MAIZE	玉米	643.5077499999999	-0.6426686942248178	11.0	3763
512	SEE A DOCTOR	看病	787.4862499999999	-0.21941105457604726	19.0	7169
513	THIS YEAR	今年	626.4946341463415	-0.7015614479989506	10.0	2460
514	LAST YEAR	去年	628.9359999999999	-0.6952981033325483	11.0	3324
516	PERSON (CLASSIFIER)	位	779.4848648648647	-0.2389234731012552	7.0	81
53	SPIRIT	鬼魂	667.9599999999998	-0.5643185097990298	22.0	8309
530	FRECKLE	雀斑	768.7795000000002	-0.18608137629775198	23.0	8964
537	TURBID	浑浊	749.9194871794873	-0.3114379835730635	18.0	10941
539	NEST	巢	769.3772499999999	-0.19904919737631094	11.0	426
541	POETRY	诗歌	685.843846153846	-0.525288122896987	22.0	11441
552	GROW UP	长大	666.6702631578946	-0.5707601286565075	7.0	3908
555	INFRINGE	侵犯	681.4704761904761	-0.5332486292217298	14.0	6566
558	PASS BY	经过	740.688	-0.36562270572339456	14.0	6341
573	SWAY	摇晃	795.27425	-0.27867902162439884	23.0	9591
575	TREAD	踩	741.6518421052632	-0.33577416199535265	15.0	712
577	FOREFINGER	食指	680.7233333333331	-0.49498101837972763	18.0	7442
578	KISS	接吻	671.2943589743589	-0.5385184759842491	18.0	8545
583	KIND OR POLITE	客气	645.8867567567569	-0.6473210910301129	13.0	6740
584	DIFFICULT	困难	646.7671794871793	-0.6123044522740745	17.0	5041
586	GARDEN	花园	657.9984615384615	-0.6372011309441339	14.0	6388
587	ANT	蚂蚁	589.7719999999999	-0.7863956047106955	18.0	11323
590	NAKED	裸体	760.7161904761905	-0.33602057347692776	20.0	10095
597	PHYSICIAN	医生	575.9900000000001	-0.877467437365011	12.0	4974
6	EARTHQUAKE	地震	699.4892105263157	-0.6001692007763824	21.0	4342
600	STRANGE	奇怪	626.012105263158	-0.6743614622486813	16.0	5769
601	LIE (MISLEAD)	撒谎	648.3635897435897	-0.618949448194124	26.0	10181
602	HIDE (CONCEAL)	隐瞒	742.0065789473687	-0.3114524164088779	26.0	11893
604	GLASS	玻璃	657.8185714285717	-0.5248273519805201	23.0	7106
605	GRAIN	粟	845.1630952380953	0.10532115257952583	12.0	542
607	GRASSHOPPER	蚱蜢	827.5318421052631	-0.04220179272443972	25.0	8857
613	HIGH TIDE	洪水	727.2822500000001	-0.3877208019463307	13.0	7025
619	ANIMAL	动物	600.397	-0.7991284236434966	14.0	4156
620	INSECT	昆虫	676.61075	-0.6185677227489023	14.0	6082
624	LAKE	湖	662.0853846153844	-0.5878055568002879	12.0	521
628	LEAF	叶子	680.5378048780489	-0.4735508751230904	8.0	3426
631	LIVESTOCK	牲畜	787.2428947368422	-0.18326696265623094	19.0	7088
632	LIZARD	蜥蜴	826.50325	0.0012295442558265819	28.0	10091
634	MEAT	肉	767.6979487179489	-0.31641518814924036	6.0	69
635	MILK	牛奶	608.1990000000001	-0.7166169335909085	9.0	3037
639	MOUNTAIN	山峰	851.3730769230768	0.04444356730431875	13.0	2260
640	MUD	泥	733.9302564102563	-0.44712331050907067	8.0	202
641	MUSHROOM	蘑菇	781.9065789473686	-0.26899322352135796	30.0	10504
642	MUSIC	音乐	660.210243902439	-0.634571341016943	14.0	7439
645	OCEAN	海洋	674.95425	-0.5109480195178823	19.0	7897
646	ASH	灰烬	663.6880487804879	-0.5555582886331143	16.0	4650
648	PAPER	纸	581.2402777777777	-0.8356235795838228	7.0	885
65	AMBUSH	埋伏	740.6466666666666	-0.3569242481943049	16.0	7600
652	PLAIN	平原	656.1921052631578	-0.552883885218868	15.0	3595
655	POISON	毒	705.623076923077	-0.34117468090614794	9.0	272
665	BEE	蜜蜂	719.9546341463416	-0.40694308469752144	27.0	10086
667	ROAD	街道	657.9490000000001	-0.5825338165869761	24.0	9403
668	ROCK	岩石	766.7869230769229	-0.22505700663803538	13.0	5869
670	ROOT	根	660.1071794871795	-0.5283357724095895	10.0	360
671	SAND	沙	620.8143589743588	-0.7347616569502913	7.0	117
673	SCHOOL	学校	612.0515000000001	-0.6611896967841696	18.0	5815
674	MOUTH	口	682.4236585365854	-0.5937105049115485	3.0	3
675	FAECES (EXCREMENT)	粪便	713.2539473684211	-0.4364813497613962	21.0	11085
677	AXE	斧头	701.6500000000003	-0.43847112894908025	13.0	6076
679	BRIGHT	亮	672.236842105263	-0.5529139671018752	9.0	229
681	DESTROY	毁灭	639.0989743589744	-0.6654657273884957	18.0	9641
682	SIDE	旁边	639.7669230769231	-0.5929341040503159	15.0	7777
686	EASY	容易	602.838	-0.807553174956926	18.0	7637
693	FROM	自	773.0922222222223	-0.2614488804949438	6.0	71
694	GET	得到	741.8812499999999	-0.384206663727208	19.0	8469
695	GO	出去	745.7424390243903	-0.32681868827873284	10.0	3228
698	WISE	睿智	715.7797499999999	-0.3940364175686018	26.0	9997
699	SAD	悲哀	693.4625000000001	-0.5494050596292123	21.0	9088
7	GATHER	收拾	596.3894871794871	-0.6891328899655835	15.0	4543
702	CATCH	捉	681.2946341463414	-0.4973897685321073	10.0	792
704	CLEAN	干净	705.3287499999999	-0.44872351544818667	11.0	2284
712	RICH	富	691.347857142857	-0.5451875472489893	12.0	495
714	SEED	种子	692.28975	-0.5103499819690022	12.0	7187
715	SHOUT	喊叫	684.8468421052631	-0.4779647306168897	17.0	9020
717	SWEET	甘甜	798.2591666666667	-0.12242774782044724	16.0	3776
719	FIND	找到	668.8460000000002	-0.5745634184406145	15.0	5185
72	CLAW	爪	706.41	-0.4230226879540011	4.0	24
720	GOOD LUCK	运气	638.1230769230773	-0.6922733117480941	11.0	6441
723	PLACE (POSITION)	地方	649.1810256410256	-0.6207646384711273	10.0	4328
728	FIRST	第一	630.6197500000001	-0.6917005337200639	12.0	8800
729	DAWN	黎明	683.08425	-0.5618201623797463	23.0	10306
730	SNAKE	蛇	633.1782926829269	-0.6393411548243326	11.0	470
