CONCEPTICON_ID	CONCEPTICON_GLOSS	CHINESE	CHINESE_FREQUENCY	CHINESE_FREQUENCY_PM	CHINESE_FREQUENCY_LOG	CHINESE_CD	CHINESE_CD_PERCENTAGE	CHINESE_CD_LOG	LINE_IN_SOURCE
344	TREE TRUNK	树干	32	0.95	1.51	24	0.38	1.38	21385
3440	BROWN SUGAR	红糖	4	0.12	0.6	4	0.06	0.6	50495
3441	WHITE SUGAR	白糖	18	0.54	1.26	14	0.22	1.15	27806
3442	COTTON WOOL	棉絮	4	0.12	0.6	4	0.06	0.6	49506
3443	TOFU	豆腐	249	7.42	2.4	110	1.76	2.04	6524
3444	WAX GOURD	冬瓜	18	0.54	1.26	16	0.26	1.2	27818
3445	YARN	纱	139	4.14	2.14	58	0.93	1.76	9398
3447	BEGIN OR START	开始	32126	957.66	4.51	5934	95.05	3.77	135
3455	COMMEND	赞赏	135	4.02	2.13	106	1.7	2.03	9594
347	SORGHUM	高粱	5	0.15	0.7	4	0.06	0.6	47474
351	TARO	芋头	5	0.15	0.7	5	0.08	0.7	46446
352	UNTIE	解	1221	36.4	3.09	714	11.44	2.85	2055
353	STRIKE	打	31223	930.74	4.49	5626	90.12	3.75	137
3534	BEG	求	10904	325.04	4.04	3504	56.13	3.54	328
3535	BE DEFEATED	输	3138	93.54	3.5	1443	23.11	3.16	969
3536	DOUBT (SOMETHING)	怀疑	2888	86.09	3.46	1910	30.59	3.28	1041
3537	TURN OVER	翻	1676	49.96	3.22	1175	18.82	3.07	1628
3540	STRAW RAINCOAT	蓑衣	1	0.03	0.0	1	0.02	0.0	78359
3544	WAVE (VERB)	挥动	50	1.49	1.7	46	0.74	1.66	16958
3546	HORSE MANE	马鬃	6	0.18	0.78	4	0.06	0.6	42778
3549	BIRD NEST	鸟窝	19	0.57	1.28	11	0.18	1.04	27716
3554	GOODBYE	欢送	13	0.39	1.11	12	0.19	1.08	31765
356	SHEARS	剪刀	389	11.6	2.59	167	2.67	2.22	4819
357	HANG UP	挂	3463	103.23	3.54	2075	33.24	3.32	896
3608	WARRIOR	勇士	418	12.46	2.62	201	3.22	2.3	4590
3616	FAINT (PASS OUT)	晕厥	16	0.48	1.2	14	0.22	1.15	29684
3628	HONOR (SOMEBODY)	荣幸	1919	57.2	3.28	1360	21.78	3.13	1448
3629	HESITATE	犹豫	431	12.85	2.63	367	5.88	2.56	4494
363	DWELL (LIVE, RESIDE)	居住	342	10.19	2.53	290	4.65	2.46	5242
3635	ADULT	大人	2784	82.99	3.44	748	11.98	2.87	1075
3638	ASSEMBLE (GET TOGETHER)	聚齐	6	0.18	0.78	6	0.1	0.78	42357
3642	COMPLAIN	埋怨	118	3.52	2.07	99	1.59	2.0	10374
3646	PROVERB	谚语	91	2.71	1.96	73	1.17	1.86	12126
365	SPLASH	噴	2	0.06	0.3	1	0.02	0.0	59477
3650	APPLY (OINTMENT)	敷	132	3.93	2.12	92	1.47	1.96	9725
3654	TAKE OUT	取出	260	7.75	2.42	210	3.36	2.32	6345
3664	INHERIT	承	56	1.67	1.75	50	0.8	1.7	16035
3665	TRAVEL	旅游	469	13.98	2.67	363	5.81	2.56	4228
367	RIDE	骑	1423	42.42	3.15	709	11.36	2.85	1838
3670	PLUNDER	哄抢	2	0.06	0.3	2	0.03	0.3	60055
3674	ANTELOPE	羚羊	62	1.85	1.79	43	0.69	1.63	15107
3687	DESERT	沙漠	677	20.18	2.83	361	5.78	2.56	3213
3689	BUBBLE	泡沫	158	4.71	2.2	128	2.05	2.11	8699
369	OWE	欠	2623	78.19	3.42	1593	25.52	3.2	1123
3702	SLIPPERY	滑	1218	36.31	3.09	727	11.65	2.86	2062
371	PICK UP	捡	896	26.71	2.95	629	10.08	2.8	2611
3711	TIE (NOUN)	领带	511	15.23	2.71	324	5.19	2.51	3994
373	LONG AGO	古时候	8	0.24	0.9	8	0.13	0.9	38909
374	ONE TIME	下	51975	1549.34	4.72	6171	98.85	3.79	83
3746	VASE	花瓶	175	5.22	2.24	121	1.94	2.08	8168
376	FRAGRANT	香	981	29.24	2.99	648	10.38	2.81	2455
3765	STORING POT	罐子	361	10.76	2.56	210	3.36	2.32	5064
377	LOUD	响	1405	41.88	3.15	1004	16.08	3.0	1855
378	PINCH	捏	337	10.05	2.53	238	3.81	2.38	5297
379	BLUNT	钝	153	4.56	2.18	127	2.03	2.1	8877
380	WRINKLED	皱	164	4.89	2.21	143	2.29	2.16	8496
390	PUNISHMENT	惩罚	1329	39.62	3.12	906	14.51	2.96	1945
395	PILL	丹	1069	31.87	3.03	219	3.51	2.34	2290
4	COURTYARD	院子	380	11.33	2.58	285	4.57	2.45	4902
40	ENVY	忌妒	41	1.22	1.61	30	0.48	1.48	18896
404	ALCOHOL (FERMENTED DRINK)	酒	6338	188.93	3.8	2594	41.55	3.41	530
406	OLD MAN	老头儿	48	1.43	1.68	36	0.58	1.56	17420
411	GOURD	葫芦	44	1.31	1.64	39	0.62	1.59	18208
412	CARRY IN HAND	捧	163	4.86	2.21	139	2.23	2.14	8521
413	CARRY ON SHOULDER	挑	1689	50.35	3.23	1173	18.79	3.07	1614
419	SEVERE	厉害	2532	75.48	3.4	1657	26.54	3.22	1156
42	STINKING	臭	2499	74.49	3.4	1374	22.01	3.14	1169
420	FOREST	丛林	401	11.95	2.6	229	3.67	2.36	4726
421	RETREAT	退	1593	47.49	3.2	1083	17.35	3.03	1686
425	BE LATE	耽误	318	9.48	2.5	289	4.63	2.46	5536
427	YOUNGER SIBLING	弟妹	21	0.63	1.32	16	0.26	1.2	26132
43	LEAD (GUIDE)	牵	495	14.76	2.69	387	6.2	2.59	4081
430	TWIST	搓	77	2.3	1.89	49	0.78	1.69	13367
457	BLIND PERSON	瞎子	186	5.54	2.27	125	2.0	2.1	7855
458	DEAF PERSON	聋子	106	3.16	2.03	87	1.39	1.94	11059
460	BREAK (OF ROPE)	断	2246	66.95	3.35	1496	23.96	3.17	1277
476	CUP	杯	7541	224.79	3.88	3094	49.56	3.49	445
477	LATE	晚	7970	237.58	3.9	3725	59.67	3.57	429
478	LIP	唇	479	14.28	2.68	277	4.44	2.44	4170
479	GROW	生长	285	8.5	2.45	205	3.28	2.31	5953
480	PLATE	盘子	535	15.95	2.73	364	5.83	2.56	3856
485	DISAPPEAR	消失	3263	97.27	3.51	1979	31.7	3.3	949
486	MINISTER	臣	62	1.85	1.79	29	0.46	1.46	15139
487	SHY	害羞	541	16.13	2.73	433	6.94	2.64	3818
489	KIDNEY	肾脏	168	5.01	2.23	79	1.27	1.9	8365
491	CENTER	央	59	1.76	1.77	5	0.08	0.7	15551
492	THREE	三	16916	504.26	4.23	4765	76.33	3.68	233
493	FIVE	五	5903	175.96	3.77	2674	42.83	3.43	563
495	REVENGE	报复	911	27.16	2.96	643	10.3	2.81	2568
496	CUCUMBER	黄瓜	91	2.71	1.96	54	0.86	1.73	12139
497	SCAR	伤疤	281	8.38	2.45	206	3.3	2.31	6014
498	CALF OF LEG	小腿	49	1.46	1.69	44	0.7	1.64	17104
499	CURE	医治	87	2.59	1.94	69	1.11	1.84	12409
5	GAZELLE	十万	271	8.08	2.43	163	2.61	2.21	6145
500	CRUEL	残酷	541	16.13	2.73	461	7.38	2.66	3814
501	LIFT	举起	233	6.95	2.37	208	3.33	2.32	6838
502	NAIL (TOOL)	钉子	208	6.2	2.32	139	2.23	2.14	7352
503	FROG	青蛙	339	10.11	2.53	143	2.29	2.16	5272
504	LEARN	学	6209	185.09	3.79	3023	48.42	3.48	544
505	PARENTS	父母	5081	151.46	3.71	2204	35.3	3.34	640
506	MAIZE	玉米	661	19.7	2.82	381	6.1	2.58	3275
507	MELON	瓜	304	9.06	2.48	174	2.79	2.24	5696
508	PERIOD	问号	29	0.86	1.46	27	0.43	1.43	22432
509	CERTAIN	一定	20273	604.33	4.31	5274	84.48	3.72	204
51	SORE	疮	32	0.95	1.51	26	0.42	1.42	21407
511	BAOZI	包子	26	0.78	1.42	8	0.13	0.9	23724
512	SEE A DOCTOR	看病	150	4.47	2.18	111	1.78	2.05	8963
513	THIS YEAR	今年	1802	53.72	3.26	1064	17.04	3.03	1522
514	LAST YEAR	去年	1897	56.55	3.28	1292	20.7	3.11	1469
515	NEXT YEAR	明年	634	18.9	2.8	421	6.74	2.62	3383
516	PERSON (CLASSIFIER)	个	173905	5184.0	5.24	6239	99.94	3.8	29
52	SHIVER	哆嗦	19	0.57	1.28	15	0.24	1.18	27741
522	WOLF	狼	1202	35.83	3.08	452	7.24	2.66	2091
53	SPIRIT	鬼魂	1321	39.38	3.12	287	4.6	2.46	1950
530	FRECKLE	雀斑	38	1.13	1.58	25	0.4	1.4	19717
537	TURBID	浑浊	11	0.33	1.04	10	0.16	1.0	33892
539	NEST	窝	435	12.97	2.64	353	5.65	2.55	4465
54	SHRINK	缩	231	6.89	2.36	173	2.77	2.24	6865
541	POETRY	诗歌	175	5.22	2.24	120	1.92	2.08	8148
544	SPICY	辣	1689	50.35	3.23	908	14.54	2.96	1615
552	GROW UP	长大	1797	53.57	3.25	1335	21.38	3.13	1531
555	INFRINGE	侵犯	590	17.59	2.77	385	6.17	2.59	3568
568	RISE (MOVE UPWARDS)	升起	243	7.24	2.39	199	3.19	2.3	6640
57	ATOP	上边	110	3.28	2.04	92	1.47	1.96	10833
570	STAND UP	起来	37205	1109.06	4.57	5973	95.68	3.78	117
571	STING	蜇	33	0.98	1.52	20	0.32	1.3	21210
573	SWAY	摇晃	110	3.28	2.04	91	1.46	1.96	10844
575	TREAD	踩	1044	31.12	3.02	725	11.61	2.86	2334
577	FOREFINGER	食指	56	1.67	1.75	50	0.8	1.7	15978
578	KISS	吻	2773	82.66	3.44	1257	20.13	3.1	1084
581	COME BACK	回来	22423	668.42	4.35	5483	87.83	3.74	186
583	KIND OR POLITE	客气	2251	67.1	3.35	1589	25.45	3.2	1265
584	DIFFICULT	困难	2132	63.55	3.33	1462	23.42	3.16	1338
585	BOOT	靴子	480	14.31	2.68	254	4.07	2.4	4164
586	GARDEN	花园	744	22.18	2.87	423	6.78	2.63	2994
587	ANT	蚂蚁	248	7.39	2.39	126	2.02	2.1	6545
59	ELECTRICITY	电	1551	46.23	3.19	980	15.7	2.99	1724
590	NAKED	裸体	599	17.86	2.78	375	6.01	2.57	3518
592	PISS	撒尿	296	8.82	2.47	235	3.76	2.37	5792
593	POTATO	土豆	406	12.1	2.61	247	3.96	2.39	4687
597	PHYSICIAN	医生	15679	467.38	4.2	3079	49.32	3.49	248
598	SHELL	贝	593	17.68	2.77	271	4.34	2.43	3553
6	EARTHQUAKE	地震	486	14.49	2.69	172	2.76	2.24	4125
600	STRANGE	奇怪	5833	173.88	3.77	3104	49.72	3.49	571
601	LIE (MISLEAD)	撒谎	3663	109.19	3.56	1978	31.68	3.3	853
602	HIDE (CONCEAL)	隐瞒	976	29.09	2.99	735	11.77	2.87	2469
603	COAT	大衣	325	9.69	2.51	209	3.35	2.32	5444
604	GLASS	玻璃	1133	33.77	3.05	708	11.34	2.85	2191
605	GRAIN	粟	7	0.21	0.85	7	0.11	0.85	40755
606	GRASS	草	743	22.15	2.87	513	8.22	2.71	3001
607	GRASSHOPPER	蚱蜢	22	0.66	1.34	17	0.27	1.23	25786
609	HAIL	雹子	1	0.03	0.0	1	0.02	0.0	93307
613	HIGH TIDE	洪水	150	4.47	2.18	81	1.3	1.91	8969
615	HORSE	马	6796	202.58	3.83	2729	43.71	3.44	489
617	ICE	冰	1582	47.16	3.2	871	13.95	2.94	1696
619	ANIMAL	动物	2636	78.58	3.42	1239	19.85	3.09	1116
620	INSECT	昆虫	179	5.34	2.25	89	1.43	1.95	8037
621	IRON	铁	941	28.05	2.97	632	10.12	2.8	2519
622	ISLAND	孤岛	36	1.07	1.56	31	0.5	1.49	20114
624	LAKE	湖泊	28	0.83	1.45	23	0.37	1.36	22878
625	LAMP	灯	1643	48.98	3.22	998	15.99	3.0	1650
627	LEAD (CHEMICAL ELEMENT)	鉛	1	0.03	0.0	1	0.02	0.0	79930
628	LEAF	葉	3	0.09	0.48	1	0.02	0.0	52243
629	LEATHER	革	56	1.67	1.75	47	0.75	1.67	15988
630	LIGHT (RADIATION)	点	77665	2315.14	4.89	6194	99.22	3.79	58
631	LIVESTOCK	牲畜	75	2.24	1.88	51	0.82	1.71	13561
632	LIZARD	蜥蜴	182	5.43	2.26	93	1.49	1.97	7975
633	MARKET	集市	88	2.62	1.94	49	0.78	1.69	12318
634	MEAT	肉	2456	73.21	3.39	1292	20.7	3.11	1184
635	MILK	牛奶	888	26.47	2.95	530	8.49	2.72	2632
639	MOUNTAIN	山峰	41	1.22	1.61	35	0.56	1.54	18842
640	MUD	泥	492	14.67	2.69	357	5.72	2.55	4090
641	MUSHROOM	蘑菇	224	6.68	2.35	133	2.13	2.12	7009
642	MUSIC	音乐	4776	142.37	3.68	1721	27.57	3.24	677
645	OCEAN	海洋	452	13.47	2.66	285	4.57	2.45	4338
646	ASH	灰烬	100	2.98	2.0	83	1.33	1.92	11503
647	PAINT (PIGMENTS)	漆	263	7.84	2.42	182	2.92	2.26	6281
648	PAPER	工分	1	0.03	0.0	1	0.02	0.0	87321
65	AMBUSH	埋伏	182	5.43	2.26	135	2.16	2.13	7953
652	PLAIN	平原	108	3.22	2.03	72	1.15	1.86	10945
655	POISON	毒	1384	41.26	3.14	751	12.03	2.88	1882
657	PRICE	价钱	622	18.54	2.79	464	7.43	2.67	3440
658	RAIN (PRECIPITATION)	雨	1312	39.11	3.12	734	11.76	2.87	1968
659	REED	芦苇	13	0.39	1.11	8	0.13	0.9	31978
66	KNEEL	跪	328	9.78	2.52	250	4.0	2.4	5403
663	BAY	港湾	39	1.16	1.59	25	0.4	1.4	19477
664	RESIN	松香	15	0.45	1.18	10	0.16	1.0	30436
665	BEE	蜜蜂	581	17.32	2.76	158	2.53	2.2	3609
666	RIVER	川	282	8.41	2.45	87	1.39	1.94	6000
667	ROAD	街道	492	14.67	2.69	372	5.96	2.57	4093
668	ROCK	岩石	355	10.58	2.55	178	2.85	2.25	5119
670	ROOT	本	10526	313.77	4.02	3743	59.96	3.57	338
671	SAND	沙尘	7	0.21	0.85	6	0.1	0.78	41829
672	EARLY	早	12185	363.23	4.09	4580	73.36	3.66	292
673	SCHOOL	学校	7502	223.63	3.88	2435	39.0	3.39	447
674	MOUTH	最	46464	1385.06	4.67	6129	98.17	3.79	95
675	FAECES (EXCREMENT)	粪便	129	3.85	2.11	82	1.31	1.91	9871
677	AXE	斧子	98	2.92	1.99	70	1.12	1.85	11599
678	BEARD	胡须	104	3.1	2.02	83	1.33	1.92	11219
679	BRIGHT	亮	1165	34.73	3.07	867	13.89	2.94	2148
680	BREAK (DESTROY OR GET DESTROYED)	破裂	253	7.54	2.4	210	3.36	2.32	6472
681	DESTROY	毁灭	922	27.48	2.96	553	8.86	2.74	2553
682	SIDE	边	3385	100.9	3.53	2053	32.88	3.31	915
683	PERSON	人类	3857	114.97	3.59	1372	21.98	3.14	808
686	EASY	容易	5146	153.4	3.71	3062	49.05	3.49	627
688	LUNG	肺脏	6	0.18	0.78	3	0.05	0.48	43915
692	BRING	带来	4492	133.9	3.65	2657	42.56	3.42	703
693	FROM	从	47313	1410.37	4.67	6129	98.17	3.79	92
694	GET	得	105189	3135.62	5.02	6215	99.55	3.79	49
695	GO	出去	11524	343.52	4.06	4347	69.63	3.64	310
696	STIR	搅	357	10.64	2.55	296	4.74	2.47	5097
698	WISE	睿智	71	2.12	1.85	67	1.07	1.83	13998
699	SAD	悲伤	973	29.0	2.99	659	10.56	2.82	2472
7	GATHER	收拾	1941	57.86	3.29	1350	21.62	3.13	1437
700	CARRY	抬	1050	31.3	3.02	734	11.76	2.87	2321
701	SLOW	慢	2887	86.06	3.46	1677	26.86	3.22	1042
702	CATCH	撈	1	0.03	0.0	1	0.02	0.0	96405
704	CLEAN	干净	2189	65.25	3.34	1525	24.43	3.18	1309
705	GO UP (ASCEND)	上	114371	3409.33	5.06	6238	99.92	3.79	45
706	DARK	乌	193	5.75	2.29	84	1.35	1.92	7686
707	REMEMBER	记得	13898	414.29	4.14	4713	75.49	3.67	265
709	TEACH	教	5127	152.83	3.71	2420	38.76	3.38	631
710	WHEEL	轮子	203	6.05	2.31	144	2.31	2.16	7441
711	TALL	髙	1	0.03	0.0	1	0.02	0.0	76294
712	RICH	富	533	15.89	2.73	310	4.97	2.49	3872
713	STEAL	偷	5501	163.98	3.74	2338	37.45	3.37	597
714	SEED	种	15716	468.48	4.2	4935	79.05	3.69	247
715	SHOUT	喊叫	85	2.53	1.93	72	1.15	1.86	12612
717	SWEET	甘甜	19	0.57	1.28	16	0.26	1.2	27234
718	PAY	工钱	91	2.71	1.96	71	1.14	1.85	12146
719	FIND	找到	22128	659.62	4.34	5139	82.32	3.71	188
72	CLAW	爪	200	5.96	2.3	103	1.65	2.01	7524
720	GOOD LUCK	运气	1394	41.55	3.14	993	15.91	3.0	1872
721	LOW	底	3925	117.0	3.59	2546	40.78	3.41	793
723	PLACE (POSITION)	地方	23358	696.29	4.37	5538	88.71	3.74	181
724	READ	读	4661	138.94	3.67	2269	36.34	3.36	686
725	OLD PERSON	老人	630	18.78	2.8	427	6.84	2.63	3401
726	WHILE	一会儿	3339	99.53	3.52	2043	32.72	3.31	927
727	WHICH	哪	26385	786.52	4.42	5326	85.31	3.73	162
728	FIRST	先	16060	478.74	4.21	5186	83.07	3.71	242
729	DAWN	黎明	246	7.33	2.39	175	2.8	2.24	6577
730	SNAKE	蛇	1023	30.49	3.01	378	6.05	2.58	2378
734	MAKE	使	4915	146.51	3.69	2531	40.54	3.4	659
735	OWL	猫头鹰	143	4.26	2.16	58	0.93	1.76	9231
738	THING	东西	38127	1136.54	4.58	5958	95.43	3.78	114
744	EGG	卵	127	3.79	2.1	82	1.31	1.91	9924
745	SHELF	架子	285	8.5	2.45	217	3.48	2.34	5954
749	ENTER	进入	5490	163.65	3.74	2550	40.85	3.41	600
752	STORE	商店	1224	36.49	3.09	800	12.81	2.9	2051
753	PUPIL (STUDENT)	学生	2942	87.7	3.47	1238	19.83	3.09	1022
756	DEPEND	依赖	315	9.39	2.5	258	4.13	2.41	5565
757	BUTTON	钮扣	21	0.63	1.32	17	0.27	1.23	26359
759	SILVER	银	553	16.48	2.74	257	4.12	2.41	3757
76	YOUNG MAN	小伙子	1734	51.69	3.24	1007	16.13	3.0	1569
760	KNOT	结	1627	48.5	3.21	1069	17.12	3.03	1661
761	COVER	封面	697	20.78	2.84	362	5.8	2.56	3142
762	OUTSIDE	外边	169	5.04	2.23	144	2.31	2.16	8324
763	SKIN	肌肤	94	2.8	1.97	81	1.3	1.91	11892
765	MOVE	动	8406	250.58	3.92	3323	53.23	3.52	409
767	CORPSE	尸体	4994	148.87	3.7	1696	27.17	3.23	651
768	LUNCH	午饭	1418	42.27	3.15	977	15.65	2.99	1845
769	ROOF	屋顶	798	23.79	2.9	470	7.53	2.67	2859
770	EARRING	耳环	297	8.85	2.47	169	2.71	2.23	5782
771	HAT	帽子	1553	46.29	3.19	826	13.23	2.92	1719
772	BELT	裤带	14	0.42	1.15	14	0.22	1.15	31460
773	HAVE	有	289109	8618.15	5.46	6242	99.98	3.8	11
774	CABBAGE	青菜	20	0.6	1.3	15	0.24	1.18	26813
777	FLUTE	笛子	39	1.16	1.59	25	0.4	1.4	19415
778	SMOKE (EXHAUST)	煙	9	0.27	0.95	1	0.02	0.0	37413
779	PART	份儿	81	2.41	1.91	73	1.17	1.86	12983
78	THAT	那个	41417	1234.61	4.62	6022	96.46	3.78	108
784	SNOW	雪	968	28.86	2.99	507	8.12	2.71	2481
785	STRONG	强壮	877	26.14	2.94	629	10.08	2.8	2668
788	SOAP	肥皂	364	10.85	2.56	239	3.83	2.38	5039
789	PEOPLE	百姓	135	4.02	2.13	99	1.59	2.0	9574
792	BOIL (OF LIQUID)	沸	6	0.18	0.78	4	0.06	0.6	43622
794	PEN	钢笔	103	3.07	2.01	66	1.06	1.82	11242
797	TESTICLES	睾丸	260	7.75	2.42	153	2.45	2.18	6344
799	WRIST	手腕	370	11.03	2.57	279	4.47	2.45	4991
800	THIGH	大腿	291	8.67	2.46	241	3.86	2.38	5852
801	RIB	肋骨	256	7.63	2.41	188	3.01	2.27	6415
802	ADAM'S APPLE	喉结	25	0.75	1.4	22	0.35	1.34	24145
803	ANKLE	脚踝	287	8.56	2.46	198	3.17	2.3	5913
805	SPINE	脊骨	21	0.63	1.32	19	0.3	1.28	26149
806	BLANKET	毡子	5	0.15	0.7	3	0.05	0.48	46422
808	DRIP (FALL IN GLOBULES)	滴	861	25.67	2.94	576	9.23	2.76	2709
809	TROUSERS	裤	576	17.17	2.76	397	6.36	2.6	3639
810	LOCUST	蚂蚱	35	1.04	1.54	33	0.53	1.52	20410
811	SOUL	灵魂	2425	72.29	3.38	1133	18.15	3.05	1200
814	DRESS UP	穿	13586	404.99	4.13	4351	69.69	3.64	270
816	HALF	一半	2633	78.49	3.42	1673	26.8	3.22	1117
817	THEY	他们	140460	4187.02	5.15	6199	99.3	3.79	34
818	WILLOW	垂柳	1	0.03	0.0	1	0.02	0.0	86116
819	STOMACH	胃	604	18.0	2.78	434	6.95	2.64	3494
82	ANGER	恼火	221	6.59	2.34	185	2.96	2.27	7086
820	LAMB	羔羊	129	3.85	2.11	94	1.51	1.97	9857
821	POPLAR	杨树	3	0.09	0.48	3	0.05	0.48	54360
822	HOW MANY	多少	9965	297.05	4.0	4135	66.23	3.62	360
823	SORCERER	巫师	506	15.08	2.7	167	2.67	2.22	4027
824	WITCH	巫婆	242	7.21	2.38	133	2.13	2.12	6662
827	ROLL	滚	3992	119.0	3.6	1940	31.07	3.29	781
829	RAFTER	椽子	3	0.09	0.48	3	0.05	0.48	58108
83	FORBID	禁止	896	26.71	2.95	666	10.67	2.82	2613
832	BEAN	豆子	296	8.82	2.47	138	2.21	2.14	5791
833	ENDURE	忍耐	188	5.6	2.27	148	2.37	2.17	7782
834	BUTTOCKS	屁股	3804	113.39	3.58	1753	28.08	3.24	821
837	BLUE	兰	1407	41.94	3.15	581	9.31	2.76	1852
838	REMAINS	遗骸	49	1.46	1.69	32	0.51	1.51	17177
84	JUST	刚	10888	324.56	4.04	4456	71.38	3.65	329
842	LIQUOR	甜酒	32	0.95	1.51	26	0.42	1.42	21422
843	SPIDER	蜘蛛	701	20.9	2.85	221	3.54	2.34	3131
846	TIGER	虎	550	16.4	2.74	204	3.27	2.31	3769
847	THIRSTY	渴	292	8.7	2.47	242	3.88	2.38	5843
849	SPRING (OF WATER)	喷泉	188	5.6	2.27	90	1.44	1.95	7801
853	ALTAR	祭坛	54	1.61	1.73	31	0.5	1.49	16299
854	KETTLE	壶	195	5.81	2.29	152	2.43	2.18	7643
855	SEIZE	抓住	4481	133.58	3.65	2240	35.88	3.35	706
857	STONE	石	762	22.71	2.88	398	6.38	2.6	2951
859	STOVE	灶	26	0.78	1.42	16	0.26	1.2	23654
86	SIEVE	筛	33	0.98	1.52	29	0.46	1.46	21221
862	SUGAR	糖	1530	45.61	3.18	869	13.92	2.94	1742
863	EDGE	边上	511	15.23	2.71	438	7.02	2.64	3999
864	PUMPKIN	南瓜	300	8.94	2.48	151	2.42	2.18	5744
865	FAME	名声	455	13.56	2.66	370	5.93	2.57	4311
866	WIN	赢	8363	249.3	3.92	2646	42.38	3.42	410
867	GLOVE	手套	676	20.15	2.83	417	6.68	2.62	3217
868	BANANA	香蕉	395	11.77	2.6	254	4.07	2.4	4771
873	TAX	税收	89	2.65	1.95	68	1.09	1.83	12294
879	COUGH	咳嗽	190	5.66	2.28	142	2.27	2.15	7744
882	PARROT	鹦鹉	127	3.79	2.1	91	1.46	1.96	9954
883	TERMITE	白蚁	74	2.21	1.87	37	0.59	1.57	13620
885	OPPOSITE	反	1731	51.6	3.24	1128	18.07	3.05	1576
887	BITTER	苦	764	22.77	2.88	615	9.85	2.79	2947
889	FLAME	火苗	23	0.69	1.36	18	0.29	1.26	25364
890	MULE	骡子	83	2.47	1.92	43	0.69	1.63	12758
892	TIME	时候	52176	1555.33	4.72	6130	98.19	3.79	82
893	TIN (METAL)	錫	26	0.78	1.42	3	0.05	0.48	23738
894	TOAD	癞蛤蟆	35	1.04	1.54	24	0.38	1.38	20535
895	TORTOISE	乌龟	233	6.95	2.37	118	1.89	2.07	6836
897	SWALLOW	咽	122	3.64	2.09	103	1.65	2.01	10219
898	TRADE	贸易	232	6.92	2.37	145	2.32	2.16	6848
899	PRESIDENT	总统	5549	165.41	3.74	934	14.96	2.97	589
900	TRAIN	火车	1533	45.7	3.19	637	10.2	2.8	1739
906	TREE	木	1077	32.1	3.03	412	6.6	2.61	2278
907	OLD WOMAN	老太婆	157	4.68	2.2	111	1.78	2.05	8728
908	DRUM	鼓	408	12.16	2.61	291	4.66	2.46	4673
909	GARBAGE	垃圾	2485	74.08	3.4	1485	23.79	3.17	1174
911	TEMPLE	寺院	51	1.52	1.71	31	0.5	1.49	16882
913	CROW	乌鸦	194	5.78	2.29	103	1.65	2.01	7662
915	SINK (BASIN)	脸盆	4	0.12	0.6	3	0.05	0.48	50934
919	CHILI PEPPER	辣椒	255	7.6	2.41	140	2.24	2.15	6436
920	GRAPE	葡萄	238	7.09	2.38	156	2.5	2.19	6733
921	VALLEY	山谷	230	6.86	2.36	145	2.32	2.16	6891
922	PEAR	梨子	16	0.48	1.2	13	0.21	1.11	29861
923	LOVE	爱情	1906	56.82	3.28	964	15.44	2.98	1464
924	VEGETABLES	菜	1963	58.52	3.29	1114	17.84	3.05	1421
926	RICE	大米	97	2.89	1.99	47	0.75	1.67	11635
928	EMBRACE	拥抱	965	28.77	2.98	680	10.89	2.83	2483
930	VILLAGE	村寨	1	0.03	0.0	1	0.02	0.0	81892
931	MILLET	小米	12	0.36	1.08	8	0.13	0.9	33016
932	BARLEY	大麦	21	0.63	1.32	17	0.27	1.23	26082
933	WALL (OF HOUSE)	墙	1687	50.29	3.23	987	15.81	2.99	1620
937	BIRD	鳥	3	0.09	0.48	1	0.02	0.0	52782
940	STRAIN	滤	67	2.0	1.83	53	0.85	1.72	14484
942	HONEY	蜂蜜	208	6.2	2.32	99	1.59	2.0	7340
943	WATERFALL	瀑布	153	4.56	2.18	101	1.62	2.0	8875
945	SPEAR	矛	81	2.41	1.91	51	0.82	1.71	12947
946	BLOOD	血	4749	141.56	3.68	1944	31.14	3.29	679
947	STREAM	溪	133	3.96	2.12	75	1.2	1.88	9666
948	WATER	水	7581	225.98	3.88	3094	49.56	3.49	443
952	WEATHER	天气	1260	37.56	3.1	810	12.97	2.91	2014
954	WELL	井	478	14.25	2.68	165	2.64	2.22	4177
956	FLEE	逃	2759	82.24	3.44	1597	25.58	3.2	1086
958	WILD ANIMAL	野兽	509	15.17	2.71	310	4.97	2.49	4011
96	CRAWL	爬行	54	1.61	1.73	38	0.61	1.58	16323
960	WIND	风	1824	54.37	3.26	1143	18.31	3.06	1507
962	WOMAN	女子	706	21.05	2.85	491	7.86	2.69	3112
963	BOOK	书本	90	2.68	1.95	76	1.22	1.88	12176
965	WORLD	世界	11721	349.4	4.07	4044	64.78	3.61	301
967	YEAST	发酵	23	0.69	1.36	23	0.37	1.36	24985
969	CIGARETTE	香烟	441	13.15	2.64	290	4.65	2.46	4419
972	BE ABLE	会	265929	7927.17	5.42	6242	99.98	3.8	14
973	NOODLE	面条	295	8.79	2.47	170	2.72	2.23	5811
975	SPINACH	菠菜	62	1.85	1.79	46	0.74	1.66	15049
977	ARROW	箭	389	11.6	2.59	187	3.0	2.27	4820
978	WAVE	波浪	79	2.35	1.9	57	0.91	1.76	13097
979	FARMER	农	80	2.38	1.9	48	0.77	1.68	13039
98	ALL	大家	17458	520.41	4.24	4580	73.36	3.66	228
