CONCEPTICON_ID	CONCEPTICON_GLOSS	POLISH	GERMAN	POLISH_HAPPINESS_MEAN	POLISH_ANGER_MEAN	POLISH_SADNESS_MEAN	POLISH_FEAR_MEAN	POLISH_DISGUST_MEAN	POLISH_HAPPINESS_MEAN_FEMALE	POLISH_ANGER_MEAN_FEMALE	POLISH_SADNESS_MEAN_FEMALE	POLISH_FEAR_MEAN_FEMALE	POLISH_DISGUST_MEAN_FEMALE	POLISH_HAPPINESS_MEAN_MALE	POLISH_ANGER_MEAN_MALE	POLISH_SADNESS_MEAN_MALE	POLISH_FEAR_MEAN_MALE	POLISH_DISGUST_MEAN_MALE	LINE_IN_SOURCE
1386	LION	lew	löwe	3.3461538461538463	1.5769230769230766	1.5769230769230769	3.192307692307693	1.423076923076923	3.5454545454545454	1.6363636363636362	2	3.636363636363636	1.5454545454545454	3.2	1.5333333333333332	1.2666666666666668	2.8666666666666667	1.3333333333333335	880
1394	BONE	kość	knochen	1.923076923076923	1.3846153846153846	1.5000000000000004	1.9615384615384615	1.8076923076923077	1.9166666666666667	1.0833333333333335	1.25	1.75	1.6666666666666665	1.9285714285714284	1.6428571428571428	1.7142857142857144	2.142857142857143	1.9285714285714286	788
1396	SHARP	ostry	scharf	2.2692307692307696	2.769230769230769	2.307692307692307	3.653846153846154	2.153846153846154	2	2.5833333333333335	2.416666666666667	3.9166666666666665	2.416666666666667	2.5	2.928571428571429	2.214285714285714	3.428571428571429	1.9285714285714286	1400
1401	DRINK	pić	trinken	4.5	1.923076923076923	2.076923076923077	1.8846153846153846	1.7692307692307692	4.750000000000001	1.6666666666666667	2.0833333333333335	1.7500000000000002	1.5000000000000002	4.2857142857142865	2.1428571428571432	2.0714285714285716	2	2	1499
1404	STRAIGHT	prosty	simpel	3.185185185185185	1.62962962962963	1.5925925925925928	1.5925925925925928	1.4814814814814816	3.5000000000000004	1.5714285714285716	1.4285714285714284	1.4285714285714284	1.3571428571428572	2.8461538461538463	1.6923076923076923	1.7692307692307692	1.7692307692307692	1.6153846153846154	1724
1407	BREATHE	oddychać	atmung	4	1.3076923076923077	1.230769230769231	1.5384615384615385	1.0384615384615385	3.8333333333333335	1.1666666666666667	1.25	1.4166666666666667	1.0833333333333335	4.142857142857142	1.4285714285714286	1.2142857142857144	1.6428571428571426	1	1293
1412	RUDE	niegrzeczny	unart	1.4615384615384615	3.884615384615384	2.384615384615384	2.115384615384615	2.192307692307692	1.1666666666666667	4.166666666666667	2.166666666666667	1.8333333333333335	2.25	1.714285714285714	3.6428571428571423	2.571428571428572	2.357142857142857	2.142857142857143	1182
1416	SIT	siedzieć	sitzen	2.769230769230769	2.153846153846154	2.115384615384615	1.5769230769230766	1.8076923076923075	2.5714285714285716	2.071428571428571	1.9285714285714286	1.5714285714285714	1.7857142857142858	3	2.2499999999999996	2.3333333333333335	1.5833333333333333	1.8333333333333333	1998
1417	KILL	zabić	töten	1.1538461538461542	5	5.346153846153845	5.923076923076924	5	1.2142857142857144	4.7857142857142865	5.428571428571429	5.785714285714285	4.714285714285715	1.0833333333333335	5.25	5.25	6.083333333333333	5.333333333333333	2683
1426	EXPENSIVE	drogi	teuer	2.5769230769230766	2.8076923076923075	2.8846153846153846	2.269230769230769	1.8076923076923075	1.8333333333333335	2.8333333333333335	2.6666666666666665	1.5000000000000002	1.2500000000000002	3.214285714285714	2.785714285714286	3.071428571428572	2.928571428571429	2.2857142857142856	372
1430	STAR	gwiazda	stern	4.6923076923076925	1.5384615384615383	1.6153846153846154	1.6153846153846152	1.2692307692307696	5.083333333333333	1	1.6666666666666667	1.0833333333333335	1	4.357142857142857	2	1.5714285714285716	2.0714285714285716	1.5000000000000002	547
1441	FLY (MOVE THROUGH AIR)	latać	fliegen	5.346153846153847	1.2692307692307696	1.5384615384615388	2.884615384615384	1.153846153846154	5.285714285714286	1.2142857142857144	1.7142857142857142	3.1428571428571432	1.0714285714285714	5.416666666666667	1.3333333333333335	1.3333333333333333	2.583333333333333	1.25	865
1455	PULL	ciągnąć	ziehen	2.5384615384615383	2	1.6538461538461537	1.8461538461538458	2.1538461538461537	2.5833333333333335	2.4166666666666665	1.8333333333333333	2.2500000000000004	2.583333333333333	2.5	1.6428571428571428	1.5	1.5	1.7857142857142856	243
1458	SAY	powiedzieć	sagen	3	1.3461538461538465	1.5384615384615383	2.307692307692307	1.1923076923076925	2.9166666666666665	1.5	1.6666666666666667	2.25	1.2500000000000002	3.0714285714285716	1.2142857142857144	1.4285714285714284	2.357142857142857	1.142857142857143	1664
1463	DRUNK	pijany	trunken	1.6153846153846152	3.230769230769231	3.76923076923077	3.230769230769231	4.307692307692308	1	3.5454545454545454	3.9090909090909087	3.6363636363636367	5	2.0666666666666664	3	3.6666666666666665	2.933333333333333	3.8	1515
1468	LOOK FOR	szukać	suchen	2.8846153846153846	2.9615384615384617	2.3846153846153846	2.9615384615384617	1.5769230769230773	2.8666666666666667	2.9333333333333336	2.4	3.0000000000000004	1.3333333333333335	2.9090909090909087	3	2.3636363636363638	2.909090909090909	1.9090909090909092	2224
1469	WEEK	tydzień	woche	3.153846153846154	2.076923076923077	1.9230769230769231	2.307692307692308	1.4230769230769231	2.909090909090909	1.9090909090909094	1.7272727272727273	2.3636363636363638	1.2727272727272725	3.333333333333334	2.2	2.066666666666667	2.266666666666666	1.5333333333333334	2367
1471	WINTER	zima	winter	3.3461538461538463	3.2307692307692304	3.3076923076923075	2.269230769230769	2.423076923076923	2.9230769230769234	3.461538461538462	3.846153846153846	2.8461538461538463	2.4615384615384612	3.769230769230769	3	2.7692307692307696	1.692307692307692	2.3846153846153846	2817
1474	SEA	morze	meer	5.346153846153847	1.615384615384615	2.269230769230769	2.8846153846153846	1.2692307692307694	5.5	1.75	1.9166666666666667	3.083333333333333	1.5	5.2142857142857135	1.5	2.571428571428571	2.714285714285714	1.0714285714285714	1087
1475	COMB	grzebień	kamm	2.307692307692308	1.6538461538461542	1.3846153846153848	1.423076923076923	1.7307692307692304	2.25	1.5000000000000002	1.1666666666666667	1.3333333333333333	1.5	2.357142857142857	1.7857142857142856	1.5714285714285714	1.5000000000000002	1.9285714285714286	541
1476	CHAIR	krzesło	stuhl	2.8846153846153837	1.4615384615384612	1.3846153846153846	1.230769230769231	1.1153846153846156	2.6363636363636362	1.4545454545454546	1.4545454545454546	1.090909090909091	1	3.0666666666666664	1.4666666666666668	1.3333333333333335	1.3333333333333335	1.2	822
1480	BODY	ciało	leib	3.884615384615385	1.5	1.8076923076923077	1.8076923076923075	1.653846153846154	4.083333333333333	1.4166666666666667	1.916666666666667	1.8333333333333337	1.5000000000000002	3.7142857142857144	1.5714285714285712	1.7142857142857144	1.7857142857142856	1.7857142857142858	239
1481	HAMMER	młotek	hammer	2.592592592592592	2.222222222222223	1.4814814814814816	1.9259259259259256	1.3703703703703707	2.571428571428571	2.642857142857143	1.2142857142857144	1.8571428571428572	1.4285714285714284	2.6153846153846154	1.7692307692307692	1.7692307692307692	2	1.307692307692308	1071
1489	CLOUD	chmura	wolke	3.3461538461538454	2.153846153846154	2.4230769230769225	2.192307692307692	1.7692307692307692	3.666666666666667	1.6666666666666667	1.8333333333333333	2	1.3333333333333335	3.071428571428571	2.571428571428571	2.9285714285714284	2.357142857142857	2.142857142857143	223
1490	RAT	szczur	ratte	1.9259259259259256	2.6296296296296293	2.111111111111111	3.2962962962962963	3.7777777777777777	2.214285714285714	3.357142857142857	2.7142857142857144	4	3.9285714285714284	1.6153846153846154	1.846153846153846	1.4615384615384617	2.5384615384615388	3.6153846153846154	2185
1491	MOUSE	mysz	maus	2.4074074074074066	1.8518518518518519	1.777777777777778	2.8518518518518516	3.3703703703703707	2.428571428571429	1.7142857142857142	1.7142857142857144	3.7857142857142856	3.714285714285714	2.3846153846153846	2	1.8461538461538463	1.846153846153846	3	1115
1495	HAPPY	szczęśliwy	freudig	6.5	1.2692307692307698	1.3846153846153846	1.4230769230769231	1.1538461538461542	6.533333333333332	1.3333333333333335	1.3333333333333335	1.4666666666666668	1.0666666666666669	6.454545454545454	1.1818181818181819	1.4545454545454546	1.3636363636363635	1.2727272727272725	2182
150	WORRY	martwić	sorge	1.3461538461538465	3.1538461538461537	5.153846153846153	4.500000000000001	2.3846153846153855	1.153846153846154	3.3846153846153846	5.846153846153845	5	2.6153846153846154	1.5384615384615385	2.9230769230769234	4.461538461538462	4	2.1538461538461537	996
1502	GOAT	koza	ziege	2.5925925925925926	1.4444444444444449	1.5555555555555558	1.8888888888888886	1.8888888888888888	2.285714285714286	1.4285714285714284	1.5714285714285714	2.2142857142857144	1.5	2.9230769230769234	1.4615384615384612	1.5384615384615385	1.5384615384615385	2.307692307692308	792
1504	FLY (INSECT)	mucha	fliege	1.3461538461538465	3.3846153846153846	1.5384615384615383	1.7307692307692304	3.3461538461538463	1.1538461538461537	4.000000000000001	1.5384615384615385	1.923076923076923	3.923076923076923	1.5384615384615385	2.769230769230769	1.5384615384615385	1.5384615384615385	2.7692307692307696	1101
1514	HEN	kura	huhn	2.962962962962963	1.4074074074074077	1.4074074074074077	1.6296296296296295	2.3703703703703702	2.928571428571429	1.4285714285714284	1.3571428571428572	1.857142857142857	1.7857142857142856	3.0000000000000004	1.3846153846153846	1.4615384615384617	1.3846153846153846	3	846
1518	STUPID	głupi	albern	1.8076923076923073	3.5769230769230775	3.307692307692308	2.7307692307692304	2.653846153846154	1.4000000000000001	4.066666666666666	3.6666666666666665	2.933333333333334	3.066666666666667	2.3636363636363638	2.9090909090909087	2.8181818181818183	2.4545454545454546	2.090909090909091	504
1523	FORGET	zapominać	vergessen	1.1923076923076925	3.9615384615384617	3.884615384615385	3.884615384615385	2.0384615384615383	1.1666666666666667	3.8333333333333335	3.9166666666666665	4.166666666666667	1.9166666666666667	1.2142857142857144	4.07142857142857	3.857142857142857	3.6428571428571423	2.142857142857143	2746
1524	WINE	wino	wein	4.888888888888889	1.8888888888888886	2.222222222222222	1.6296296296296293	1.8888888888888886	5.2857142857142865	1.9285714285714286	2.357142857142857	1.7142857142857142	1.8571428571428572	4.461538461538462	1.846153846153846	2.076923076923077	1.5384615384615383	1.9230769230769236	2543
1526	MEAL	posiłek	mahl	5.1923076923076925	1.3461538461538465	1.307692307692308	1.3461538461538465	1.2692307692307694	5.666666666666668	1.3333333333333333	1.3333333333333333	1.5000000000000002	1.3333333333333333	4.785714285714286	1.3571428571428572	1.285714285714286	1.2142857142857144	1.2142857142857144	1647
1533	BE HUNGRY	głodny	hunger	1.2962962962962967	4.2592592592592595	3.7777777777777777	2.8888888888888893	1.8518518518518516	1.2142857142857144	4.357142857142858	3.5714285714285716	2.928571428571429	1.9285714285714286	1.3846153846153846	4.153846153846153	4	2.846153846153846	1.7692307692307692	501
1534	FEVER	gorączka	fieber	1.2592592592592595	3.444444444444444	3.6296296296296293	2.7407407407407414	2.444444444444445	1	3.571428571428571	3.8571428571428568	3.0714285714285716	2.3571428571428577	1.5384615384615385	3.3076923076923075	3.3846153846153846	2.384615384615384	2.5384615384615388	515
1535	SWORD	miecz	schwert	3.0370370370370363	2.444444444444444	1.9629629629629626	2.7777777777777777	2.1111111111111116	2.5714285714285716	2.5714285714285716	2	3.2857142857142865	2.5714285714285716	3.538461538461538	2.307692307692308	1.9230769230769231	2.2307692307692313	1.6153846153846154	1035
1536	UNDERSTAND	rozumieć	verstehen	4.884615384615385	1.6153846153846154	1.615384615384615	1.6153846153846154	1.2307692307692308	5.083333333333333	1.5833333333333333	1.3333333333333333	1.4166666666666667	1.0833333333333335	4.714285714285714	1.6428571428571428	1.8571428571428572	1.7857142857142856	1.3571428571428572	1924
1539	BASKET	kosz	korb	2.4074074074074074	1.6666666666666665	1.6666666666666667	1.5555555555555556	2.148148148148148	2.5714285714285716	1.7857142857142856	1.8571428571428572	1.642857142857143	1.9285714285714284	2.230769230769231	1.5384615384615385	1.4615384615384615	1.4615384615384615	2.3846153846153846	783
1543	SNAIL	ślimak	schnecke	2.115384615384615	1.5384615384615388	1.6153846153846152	1.6153846153846156	3.153846153846154	1.8571428571428572	1.5714285714285714	1.3571428571428572	1.6428571428571426	3.5	2.416666666666667	1.5	1.9166666666666667	1.5833333333333335	2.75	2237
1547	SOUP	zupa	suppe	3.76923076923077	1.3076923076923077	1.3846153846153846	1.3076923076923077	1.653846153846154	4.615384615384616	1.3076923076923077	1.4615384615384617	1.5384615384615383	1.6153846153846154	2.923076923076923	1.3076923076923077	1.3076923076923077	1.076923076923077	1.6923076923076923	2861
1553	MALE	samiec	leittier	2.884615384615385	1.7307692307692306	1.5	1.6538461538461535	1.7692307692307692	2.4166666666666665	1.8333333333333335	1.8333333333333335	1.8333333333333333	1.8333333333333335	3.2857142857142856	1.6428571428571428	1.2142857142857144	1.5	1.7142857142857144	1961
1554	MAN	mężczyzna	mann	4.653846153846153	2.5384615384615383	2.9615384615384617	2.8076923076923084	1.4615384615384617	5.266666666666667	3.0666666666666664	3.533333333333333	3.333333333333334	1.5333333333333332	3.818181818181819	1.8181818181818181	2.181818181818182	2.090909090909091	1.3636363636363635	1032
1559	MONEY	pieniądze	geld	4.703703703703702	1.8888888888888888	1.6666666666666667	2.074074074074074	1.7407407407407407	5.285714285714286	1.8571428571428572	2	2.2857142857142856	1.7857142857142858	4.0769230769230775	1.923076923076923	1.307692307692308	1.846153846153846	1.6923076923076923	1506
1560	FACE	twarz	gesicht	3.2962962962962963	1.6296296296296293	1.7407407407407407	1.555555555555556	1.4074074074074074	3.2142857142857144	1.2857142857142858	1.571428571428571	1.4285714285714284	1.2142857142857142	3.384615384615385	2	1.9230769230769231	1.6923076923076923	1.6153846153846152	2361
1561	ARMY	armia	armee	2.3461538461538463	2.7307692307692304	2.9615384615384612	4.076923076923077	2.1538461538461537	1.857142857142857	2.5714285714285716	3	4.214285714285715	1.8571428571428572	2.9166666666666665	2.9166666666666665	2.916666666666666	3.916666666666667	2.5000000000000004	54
1566	GUN	pistolet	pistole	1.7692307692307687	3.2307692307692304	3.1538461538461533	4.807692307692308	3.3076923076923075	1.6666666666666667	3.5999999999999996	3.5333333333333337	5.133333333333334	3.3333333333333335	1.9090909090909092	2.727272727272727	2.6363636363636362	4.363636363636364	3.272727272727273	1529
1568	ARRANGE	ustalać	ermitteln	2.8148148148148153	1.7777777777777775	1.3703703703703707	2	1.1481481481481486	2.5	1.8571428571428572	1.142857142857143	2.2857142857142856	1.0714285714285714	3.1538461538461537	1.6923076923076923	1.6153846153846152	1.6923076923076925	1.2307692307692306	2433
1571	SELL	sprzedawać	verkaufen	3	1.7692307692307692	2.269230769230769	2.23076923076923	1.6538461538461537	2.666666666666667	1.7500000000000002	2.333333333333333	1.9166666666666665	1.7500000000000002	3.2857142857142856	1.7857142857142856	2.2142857142857144	2.5	1.5714285714285714	2101
1583	BRAIN	mózg	gehirn	4.296296296296295	1.4444444444444446	1.2962962962962963	2.2962962962962963	1.5185185185185186	4.142857142857142	1.5714285714285714	1.2857142857142858	1.9285714285714286	1.2857142857142858	4.461538461538461	1.307692307692308	1.307692307692308	2.692307692307693	1.7692307692307694	1100
1584	BLISTER	pęcherz	blase	1.307692307692308	1.7692307692307694	1.3461538461538467	1.6538461538461537	2.461538461538461	1.1666666666666667	1.4166666666666667	1.25	1.5833333333333335	2.5	1.4285714285714286	2.0714285714285716	1.4285714285714286	1.7142857142857144	2.428571428571429	1492
1585	SLEEP	spać	schlafen	5.5	1.3461538461538465	1.3846153846153846	1.3846153846153846	1	5.2727272727272725	1.5454545454545456	1.6363636363636362	1.7272727272727273	1	5.666666666666668	1.2	1.2	1.1333333333333335	1	2068
1590	WAIT (FOR)	czekać	warterei	1.8518518518518519	3.888888888888889	2.814814814814814	2.7777777777777772	2.0370370370370368	2.142857142857143	4.357142857142858	3.785714285714286	3.7142857142857144	2.571428571428571	1.5384615384615388	3.3846153846153846	1.7692307692307692	1.7692307692307692	1.4615384615384615	283
1595	SOUTH	południe	mittag	3.192307692307692	1.4615384615384617	1.5384615384615388	1.3846153846153848	1.153846153846154	3.8333333333333326	1.0833333333333335	1.3333333333333333	1.25	1.0833333333333335	2.642857142857143	1.7857142857142858	1.7142857142857144	1.5	1.2142857142857144	1616
1596	LOCK	zamek	schloss	3.7692307692307696	1.2307692307692313	1.3076923076923084	1.8076923076923075	1.4230769230769234	4.0769230769230775	1.1538461538461537	1.2307692307692308	2	1.1538461538461537	3.4615384615384612	1.3076923076923077	1.3846153846153846	1.6153846153846156	1.6923076923076923	2731
1597	AIRPLANE	samolot	flugzeug	4.1923076923076925	1.307692307692308	1.461538461538461	2.9230769230769234	1.307692307692308	3.8666666666666663	1.2666666666666668	1.5333333333333332	3.533333333333333	1.3333333333333335	4.636363636363636	1.3636363636363635	1.3636363636363635	2.090909090909091	1.2727272727272725	1963
1599	WORD	słowo	wort	2.9230769230769234	1.653846153846154	1.7692307692307692	1.7692307692307692	1.5	2.916666666666667	1.25	1.4166666666666667	1.3333333333333333	1.0833333333333335	2.928571428571429	2	2.071428571428571	2.142857142857143	1.8571428571428572	2050
1600	SKIRT	spódnica	rock	3.6923076923076934	1.230769230769231	1.2692307692307698	1.3461538461538463	1	4.090909090909091	1.3636363636363635	1.4545454545454546	1.4545454545454546	1	3.4	1.1333333333333335	1.1333333333333335	1.2666666666666666	1	2094
1601	WEAK	słaby	schwach	1.3461538461538463	3.0769230769230766	3.769230769230769	3.6923076923076916	2	1.4545454545454546	3.0909090909090913	4.545454545454546	4.181818181818181	1.7272727272727273	1.2666666666666666	3.0666666666666673	3.2	3.333333333333333	2.2	2043
1607	HATE	nienawidzić	hassen	1.2962962962962965	5.037037037037039	4.111111111111111	3.2592592592592595	2.8518518518518525	1.2857142857142858	5.571428571428571	4.428571428571429	3.0714285714285716	2.5714285714285716	1.3076923076923077	4.461538461538461	3.769230769230769	3.4615384615384617	3.153846153846154	1189
1609	IDEA	pomysł	einfall	5.333333333333332	1.3333333333333337	1.2222222222222228	1.8888888888888888	1.074074074074074	5.642857142857142	1.2142857142857144	1.2142857142857144	1.7857142857142856	1.0714285714285714	5	1.4615384615384615	1.2307692307692308	2	1.0769230769230769	1628
1612	LETTER	list	brief	4.111111111111112	2.111111111111111	2.4444444444444446	2.3703703703703702	1.5555555555555558	4.2857142857142865	2.2857142857142856	2.642857142857143	2.571428571428571	1.7142857142857144	3.923076923076923	1.9230769230769231	2.230769230769231	2.1538461538461537	1.3846153846153846	898
1613	COLOR	kolor	farbe	4.038461538461537	1.230769230769231	1.3076923076923082	1.1153846153846154	1.1538461538461542	4.416666666666667	1.1666666666666667	1.0833333333333335	1.0833333333333335	1.1666666666666667	3.7142857142857144	1.2857142857142858	1.5000000000000002	1.142857142857143	1.142857142857143	733
1620	SON	syn	sohn	4.76923076923077	1.5	1.538461538461538	2.1538461538461537	1.1923076923076927	4.866666666666666	1.5333333333333332	1.4666666666666666	2.333333333333333	1.3333333333333335	4.636363636363637	1.4545454545454546	1.6363636363636362	1.909090909090909	1	2162
1622	SHIRT	koszula	hemd	3.2962962962962963	1.3333333333333335	1.3703703703703707	1.4074074074074074	1.3333333333333335	3.428571428571429	1.5	1.7142857142857142	1.5714285714285714	1.5000000000000002	3.1538461538461537	1.153846153846154	1	1.2307692307692308	1.1538461538461537	786
1623	SPEAK	mówić	sprechen	3.7407407407407414	1.8888888888888886	1.7037037037037035	2.259259259259259	1.3703703703703705	3.928571428571428	2.071428571428571	1.928571428571429	2.142857142857143	1.4285714285714286	3.5384615384615383	1.6923076923076923	1.4615384615384615	2.384615384615385	1.3076923076923077	1099
1629	EVENING	wieczór	abend	4.807692307692307	1.5000000000000004	1.8846153846153846	1.9230769230769227	1.1923076923076927	4.857142857142858	1.5714285714285716	2	2.0714285714285716	1.0714285714285714	4.75	1.4166666666666667	1.75	1.75	1.3333333333333333	2516
163	BLACK	czarny	schwarz	2	1.8846153846153844	2.923076923076923	2.5	1.8846153846153844	1.8333333333333335	1.8333333333333335	3	2.1666666666666665	1.6666666666666667	2.1428571428571432	1.9285714285714288	2.8571428571428577	2.7857142857142856	2.071428571428571	277
1635	OBEY	przestrzegać	beachten	2.0384615384615388	2.3076923076923075	1.8461538461538463	2.653846153846154	1.6538461538461542	2.0833333333333335	2.333333333333334	1.5833333333333333	1.8333333333333335	1.5833333333333335	2	2.285714285714286	2.071428571428571	3.357142857142857	1.7142857142857142	1778
1639	BEER	piwo	bier	4.615384615384615	1.3076923076923077	1.4615384615384615	1.4615384615384617	1.6923076923076927	4.416666666666665	1.5	1.4166666666666667	1.25	1.8333333333333333	4.785714285714286	1.1428571428571428	1.5	1.6428571428571428	1.5714285714285714	1531
164	KANGAROO	kangur	känguruh	3.555555555555555	1.2962962962962965	1.2592592592592595	1.8518518518518516	1.3333333333333333	4.2142857142857135	1.3571428571428574	1.2857142857142858	2.071428571428571	1.3571428571428574	2.8461538461538463	1.2307692307692306	1.2307692307692306	1.6153846153846152	1.3076923076923077	661
1646	GIRL	dziewczyna	mädchen	5.148148148148148	1.6296296296296293	1.592592592592593	1.7037037037037037	1.2592592592592595	4.428571428571428	1.8571428571428572	1.4285714285714284	1.5714285714285714	1.3571428571428572	5.923076923076923	1.3846153846153846	1.7692307692307694	1.8461538461538463	1.153846153846154	409
1650	WATCH	zegarek	unruh	2.846153846153846	1.4615384615384617	1.5	1.8076923076923075	1.4230769230769231	2.583333333333333	1.3333333333333335	1.3333333333333335	1.4166666666666667	1.1666666666666667	3.071428571428571	1.5714285714285714	1.642857142857143	2.142857142857143	1.6428571428571428	2805
1651	TEAR (OF EYE)	łza	träne	1.8518518518518516	2.7407407407407405	5.074074074074074	3.4444444444444446	1.8148148148148147	1.5	3.214285714285715	5.714285714285714	3.6428571428571432	2	2.230769230769231	2.2307692307692304	4.384615384615385	3.230769230769231	1.6153846153846152	954
1657	TRUE	prawdziwy	wahrheit	4.653846153846153	1.3846153846153846	1.461538461538461	1.692307692307692	1	5	1.2499999999999998	1.5000000000000002	1.6666666666666665	1	4.357142857142858	1.5	1.4285714285714286	1.7142857142857142	1	1694
1659	DOLL	lalka	puppe	2.9629629629629632	1.2222222222222223	1.4814814814814818	1.5555555555555556	1.4074074074074077	3.9285714285714284	1.3571428571428572	1.7857142857142858	1.5000000000000002	1.2142857142857144	1.9230769230769231	1.0769230769230769	1.153846153846154	1.6153846153846154	1.6153846153846154	859
1663	BED	łóżko	bett	5.269230769230769	1.1923076923076927	1.6923076923076923	1.576923076923077	1.1923076923076927	5.000000000000002	1.0833333333333335	1.6666666666666667	1.5833333333333333	1.0833333333333335	5.5	1.2857142857142858	1.7142857142857142	1.5714285714285712	1.2857142857142858	951
1665	BEAT	bić	schlagen	1.3846153846153846	4.653846153846154	3.8846153846153846	4.538461538461538	3.6538461538461533	1.1666666666666667	4.5	3.9166666666666665	4.25	3.666666666666666	1.5714285714285712	4.785714285714286	3.8571428571428568	4.785714285714286	3.642857142857143	124
1667	HOLE	dziura	loch	2.222222222222222	1.9259259259259258	1.8148148148148149	2.37037037037037	1.8148148148148149	2.2857142857142856	2	2.142857142857143	2.3571428571428568	1.8571428571428572	2.1538461538461537	1.846153846153846	1.4615384615384617	2.3846153846153846	1.7692307692307694	412
1671	TOWER	wieża	turm	2.629629629629629	1.4444444444444446	1.7037037037037042	2.4074074074074074	1.3333333333333337	3.2857142857142856	1.5714285714285714	1.7857142857142856	2.7142857142857144	1.2142857142857146	1.9230769230769236	1.307692307692308	1.6153846153846154	2.0769230769230766	1.4615384615384615	2531
1672	WRITE	pisać	schreiben	3.2692307692307687	1.384615384615385	1.4230769230769234	1.2692307692307696	1.2692307692307696	3.0000000000000004	1.5833333333333333	1.4166666666666667	1.3333333333333333	1.1666666666666667	3.5000000000000004	1.2142857142857144	1.4285714285714284	1.2142857142857144	1.3571428571428572	1526
1673	ARM	ramię	achsel	3.1111111111111116	1.2222222222222228	1.1481481481481481	1.3703703703703707	1.1851851851851853	3.428571428571429	1.0714285714285716	1	1.0714285714285714	1	2.769230769230769	1.3846153846153846	1.307692307692308	1.692307692307692	1.3846153846153846	1855
1682	GUILTY	winny	schuld	1.4615384615384617	3.8461538461538463	4	3.8461538461538463	2.692307692307692	1.6666666666666667	3.666666666666667	4.333333333333334	4.333333333333334	3.083333333333333	1.285714285714286	4	3.7142857142857144	3.428571428571429	2.357142857142857	2542
1689	SMOKE (INHALE)	palić	raucher	2.384615384615384	3.576923076923077	2.884615384615384	2.653846153846154	3.769230769230769	2.2	3.2	2.533333333333333	2.8666666666666667	3.733333333333333	2.6363636363636362	4.090909090909091	3.3636363636363633	2.3636363636363638	3.8181818181818183	1431
1700	SATURDAY	sobota	sonnabend	5.0769230769230775	1.3846153846153846	1.4230769230769234	1.5769230769230769	1.461538461538462	5.25	1.6666666666666667	1.75	1.5000000000000002	1.6666666666666665	4.928571428571429	1.142857142857143	1.142857142857143	1.6428571428571428	1.2857142857142858	2059
1730	CHEEK	policzek	wange	2.7692307692307687	3.230769230769231	2.923076923076923	2.8461538461538463	2.230769230769231	2.4	3.666666666666667	3.2666666666666666	2.8	2.2	3.2727272727272725	2.6363636363636362	2.4545454545454546	2.909090909090909	2.2727272727272725	1612
1732	SKY	niebo	himmel	5.888888888888888	1.1481481481481484	1.4074074074074077	1.9259259259259256	1.074074074074074	6.428571428571427	1	1.4285714285714284	1.6428571428571428	1	5.3076923076923075	1.307692307692308	1.3846153846153846	2.230769230769231	1.153846153846154	1174
1735	TEAR (SHRED)	drzeć	reißen	1.1153846153846154	4.076923076923077	2.269230769230769	2.5769230769230766	2.3076923076923075	1.0833333333333335	4.416666666666666	2.25	2.583333333333334	2	1.142857142857143	3.7857142857142856	2.2857142857142856	2.571428571428571	2.571428571428571	375
174	PROUD	dumny	stolz	4.730769230769232	1.8846153846153844	1.8846153846153846	1.6923076923076925	1.5	5	1.7692307692307694	2.3076923076923075	2	1.153846153846154	4.461538461538462	2	1.4615384615384617	1.3846153846153846	1.8461538461538463	379
1749	TAKE	brać	nehmen	3.153846153846154	2.307692307692307	2.1153846153846154	2.0000000000000004	2.1538461538461537	3.4615384615384617	2.3846153846153846	2.230769230769231	2	2	2.8461538461538463	2.230769230769231	2.0000000000000004	2.0000000000000004	2.307692307692308	162
1750	CHOOSE	wybierać	wählen	3.814814814814815	1.9259259259259258	1.5925925925925923	2.2222222222222223	1.3333333333333337	3.714285714285714	2.1428571428571432	1.8571428571428572	2.5	1.0714285714285716	3.9230769230769225	1.692307692307692	1.3076923076923077	1.9230769230769231	1.6153846153846154	2602
176	BLOW (WITH MOUTH)	cios	schlag	1.5384615384615383	3.846153846153846	3.9230769230769225	4.5769230769230775	2.3846153846153846	1.0714285714285714	3.642857142857143	4.071428571428571	4.357142857142858	2	2.0833333333333335	4.083333333333333	3.7500000000000004	4.833333333333334	2.8333333333333335	254
1773	GRAVE	grób	grab	1.2307692307692315	3.1153846153846145	5.615384615384615	4.653846153846153	2.8076923076923075	1.4285714285714286	2.9285714285714284	5.928571428571428	4.714285714285714	2.142857142857143	1	3.3333333333333335	5.25	4.583333333333334	3.583333333333333	536
1776	SHAME	wstyd	scham	1.2592592592592593	3.8148148148148144	3.777777777777778	4.666666666666665	3.0370370370370363	1.142857142857143	3.714285714285714	4.214285714285715	4.7857142857142865	2.7857142857142856	1.3846153846153846	3.9230769230769234	3.3076923076923075	4.538461538461539	3.3076923076923075	2596
1781	THUMB	kciuk	daumen	2.5000000000000004	1.3461538461538467	1.3846153846153846	1.5384615384615383	1.6538461538461537	2.769230769230769	1.153846153846154	1.2307692307692306	1.6923076923076923	1.076923076923077	2.230769230769231	1.5384615384615385	1.5384615384615383	1.3846153846153846	2.230769230769231	690
