			
1653	BLIND	blind	L12497	window covering
			
1655	BLINK	blink	L16757	rapid closing and opening of the eyelid
1655	BLINK	blink	L20962	rapid closing and opening of the eyelid
			
1656	NEVER	never	L4309	opposite of any temporal object
			
1659	DOLL	doll	L16669	model of a human being, often used as a toy for children
			
166	MAINLAND	mainland	L37181	continental land area; not an island
			
1661	STRAIT	strait	L42545	narrow or confined
1661	STRAIT	strait	L42544	narrow navigable waterway
			
1662	CAPE	cape	L16213	headland of large size extending into a body of water, usually the sea
			
1663	BED	bed	L3361	piece of furniture used as a place to sleep or relax
			
1664	RAFT	raft	L18318	flat structure for support or transportation over water
			
1667	HOLE	hole	L3430	opening in the surface of an object
			
167	MAIL	mail	L6333	system for transporting documents and other small packages
			
1670	RAPIDS	rapids	L41503	fast-flowing river section
			
1671	TOWER	tower	L12700	attraction type
			
1672	WRITE	write	L539	(transitive, intransitive) To form or store letters, words or symbols in order to communicate
			
1673	ARM	arm	L3259	body part
			
1674	POOR	poor	L3812	person living in poverty
			
1675	PROMISE	promise	L5761	commitment by someone to do or not do something
			
1678	HUT	hut	L14924	dwelling
			
1679	LOAD	load	L7198	unit of amount
			
168	REST	rest	L5399	interval of silence in a piece of music, marked by a rest symbol indicating the length of the pause (each rest symbol and name corresponds with a particular note value for length, indicating how long the silence should last)
			
1680	HELMET	helmet	L35526	head protection
			
1681	WAIST	waist	L6514	body part
			
1685	AFTER	after	L3217	adverb
			
169	IT	it	L507	inanimate object or animal
			
1690	FENCE	fence	L14415	investment strategy
			
1712	OATH	oath	L18073	personal affirmation of a statement
			
1720	SIGN	mark	L17868	standardized symbol, notation, or other marking applied to an object during or after creation to indicate origin or status
			
1730	CHEEK	cheek	L14627	part of the head
			
1732	SKY	sky	L3632	everything that is above the surface of the Earth
			
1733	RAINBOW	rainbow	L41496	optical phenomenon
			
1740	PINE	pine	L18141	any coniferous tree of the genus Pinus
			
1745	HIP	hip	L14903	anatomical region
1745	HIP	hip	L14902	anatomical region
			
1747	CUSTOM	custom	L12975	legal principle
1747	CUSTOM	custom	L12976	bespoke
			
1748	RIDGE	ridge	L25311	geological feature consisting of a chain of mountains or hills that form a continuous elevated crest for some distance
			
1749	TAKE	take	L3041	experience, undergo, or endure. 
1749	TAKE	take	L18722	continuous recorded performance
			
1752	LEAVE	leave	L1157	depart; go away from a certain place or state
			
1753	TOP	top	L5344	person who engages in the penetrative role during sexual activity
1753	TOP	top	L1237	type of side, highest side of something
			
1754	BRACELET	bracelet	L21724	article of jewellery worn around an arm
			
1756	WIDOW	widow	L29149	woman whose spouse has died
			
1759	OLDER BROTHER	bro.	L16178	hairy facial feature above the eyes
			
1763	CLUB	club	L5651	to hit with a club
1763	CLUB	club	L5650	short staff or stick, usually made of wood, wielded as a weapon
			
1768	FOAM	foam	L16781	foodstuff whipped with air
			
1773	GRAVE	grave	L23430	burial location of a dead body
			
1775	TABLE	table	L28393	arrangement of data in rows and columns
1775	TABLE	table	L513	item of furniture with a flat top surface raised above the ground, usually on one or more legs
			
1776	SHAME	shame	L4690	variously, an affect, emotion, cognition, state, or condition
			
1778	APPROACH	approach	L5385	phase of a flight between cruise and landing
			
1780	BILE	gall	L16809	insect-induced growth on plant
			
1781	THUMB	thumb	L3553	first finger of the hand
			
1782	GUEST	guest	L7170	someone who is offered hospitability
1782	GUEST	guest	L23469	someone who is offered hospitability
			
1783	PAIN	pain	L3771	an ache or bodily suffering, or an instance of this; an unpleasant sensation, resulting from a derangement of functions, disease, or injury by violence
			
1787	LOOM	loom	L17829	device for weaving textiles, generally having mechanisms to hold warp threads in tension and to create a shed or opening for filling threads to pass through
1787	LOOM	loom	L17828	device for weaving textiles, generally having mechanisms to hold warp threads in tension and to create a shed or opening for filling threads to pass through
			
1788	TELEVISION	television	L5716	telecommunication medium for transmitting and receiving moving images
			
1789	AGE	age	L3239	period of human life
1789	AGE	age	L14659	longer period in the history
			
1791	BUTTERFLY	butterfly	L30338	insects belonging to the order Lepidoptera
			
1793	BAT	bat	L3356	order of mammals
1793	BAT	bat	L14686	take a turn at hitting a ball, for example in cricket
			
1798	GUNPOWDER	powder	L41234	apply a dust to a surface
1798	GUNPOWDER	powder	L4675	dry, bulk solid composed of a large number of very fine particles
			
1800	DANDELION	dandelion	L31307	type of plant
			
1802	SCREW	screw	L3577	mechanism that converts rotational motion to linear motion, and a torque (rotational force) to a linear force; one of the six classical simple machines
1802	SCREW	screw	L25457	type of fastener characterized by a thread wrapped around a cylinder
			
1803	WOOD	log	L1361	record of a software process that allows the tracing of error events
1803	WOOD	log	L12286	record of a software process that allows the tracing of error events
			
1804	BOMB	bomb	L2152	explosive weapon
1804	BOMB	bomb	L16166	explosive weapon
			
1805	INJECTION	injection	L36786	process of adding fluid
			
1807	AFTERNOON	afternoon	L5852	time of the day between noon and evening
			
181	ANTEATER	anteater	L43928	mammal suborder to all kinds
			
1810	DANGER	danger	L4567	situation that is potentially hazardous
			
1815	ACHE	ache	L15843	continued dull pain, as distinguished from sudden twinges, or spasmodic pain
			
1817	WEST	west	L3313	one of the four cardinal directions
			
1819	LOOK	look	L1319	to appear to be a certain way
			
1821	BRUSH	brush	L13323	tool with bristles, wire or other filaments, used for cleaning, grooming hair, make up, painting, surface finishing and for many other purposes
1821	BRUSH	brush	L4726	tool with bristles, wire or other filaments, used for cleaning, grooming hair, make up, painting, surface finishing and for many other purposes
			
1830	CRANE	crane	L22643	family of birds
1830	CRANE	crane	L22641	family of birds
			
1831	MEET	meet	L2031	come together
			
1833	DINNER (SUPPER)	dinner	L3989	main meal of the day, or sometimes to the noon, early afternoon or evening meal
			
1834	SHE	she	L484	female person or animal previously mentioned or implied
			
1836	VAGINA	vagina	L56452	feminine reproductive organ
			
1837	VULVA	vulva	L29093	external genital organs of the female mammal
			
184	MAST	mast	L7464	fruit of forest trees like acorns and other nuts
			
1845	BALL	ball	L3353	dance party
			
1846	RULE	rule	L1353	prescription, including laws, regulations, instructions, guidelines, and social conventions; determinate method for performing any operation
1846	RULE	rule	L4684	A regulation, law, guideline
			
1850	COTTON	cotton	L4535	white fiber
			
1851	POCKET	pocket	L3806	small compartment in clothing where minor objects can be carried inside
			
1853	DOVE	pigeon	L220969	type of bird
			
1854	SPARROW	sparrow	L42473	kind of bird
			
1855	BIRCH	birch	L20944	type of wood
			
1858	FISHERMAN	fisherman	L34206	occupation
			
1859	THIRD	third	L14411	one of three equal parts of a whole
			
186	SHIN	shin	L14355	part of leg
			
1860	BEAD	bead	L16137	small decorative object with drilled hole
			
1861	ACTIVE	active	L29444	quality of having present activity; opposite of inactive
			
1862	DONKEY	donkey	L42286	equine with long ears
			
1864	HUNGER	hunger	L14639	sensation experienced when one feels the physiological need to eat food
1864	HUNGER	hunger	L14640	be unable to eat sufficient food to meet basic nutritional needs
			
1866	STUTTER	stutter	L42563	speak with involuntary repeated phonemes
1866	STUTTER	stutter	L42562	speech impediment
			
1867	COIN	coin	L14286	piece of hard material produced in large quantities to facilitate trade
			
1870	ANCHOR	anchor	L29763	mooring device
			
1871	CAMEL	camel	L1124	color
			
1874	SAUSAGE	sausage	L56442	food usually made from ground meat with a skin around it
			
1875	REGRET	regret	L13011	negative conscious and emotional reaction to personal past acts and behaviours
1875	REGRET	regret	L3738	negative conscious and emotional reaction to personal past acts and behaviours
			
1876	REINDEER	reindeer	L41857	type of deer
			
1877	EAST	east	L3315	one of the four cardinal directions
			
1885	ARMADILLO	armadillo	L29880	family of mammals
			
1889	ARSON	arson	L20054	crime of willfully and maliciously setting fire to property
			
1892	TOUCH	touch	L521	contact between things, typically involving a sentient agent
			
1893	QUAIL	quail	L25049	name for several genera of birds in the order Galliformes
1893	QUAIL	quail	L25048	name for several genera of birds in the order Galliformes
			
1897	HELP	help	L16911	cooperation between living things
			
1901	SHOVEL	shovel	L4946	tool for digging, lifting, and moving bulk materials
			
1905	EAGLE	eagle	L22963	golf score
			
1907	MOLE	mole	L17910	skin marking
			
1909	SHAKE	shake	L27023	informal unit of time equal to 10 nanoseconds
			
191	NUT	nut	L4921	part of a stringed instrument
			
1912	RESPECT (NOUN)	respect	L3746	feel regard for someone or something
			
1913	PRESS	press	L5545	any of various culinary tools for extracting liquids from food, or for shaping food
1913	PRESS	press	L1321	any of various culinary tools for extracting liquids from food, or for shaping food
			
1914	DEBT	debt	L4569	deferred payment, or series of payments, that is owed in the future
			
1916	GILL	gill	L16828	unit of measurement
			
192	CORNER	corner	L6367	architectural element
			
1924	VEIN	vein	L19159	nerve in a leaf
			
1925	ARTERY	artery	L52465	important blood vessel
			
1929	STUDY	study	L28060	examining materials for the purpose of learning
1929	STUDY	study	L748	examining materials for the purpose of learning
			
1932	GUESS	guess	L4108	a swift conclusion drawn from data directly at hand
1932	GUESS	guess	L4109	a swift conclusion drawn from data directly at hand
			
1934	BEGGAR	beggar	L30103	a person who begs on the street usually for food or money
1934	BEGGAR	beggar	L30104	a person who begs on the street usually for food or money
			
1935	ANUS	anus	L15862	the opening in an animal's behind, where excrements leave the body
			
1940	GUARD	guard	L7933	security profession
			
1941	SOLDIER	soldier	L7069	member of a military organisation
1941	SOLDIER	soldier	L7070	one who serves as part of an organized armed force
			
1943	CROWN (OF HEAD)	crown	L22682	prosthetic restoration that reproduces the surface anatomy of the crown of a tooth
1943	CROWN (OF HEAD)	crown	L22681	part of a hat that fits over the top of the head
			
1945	IDOL	idol	L16956	term in philosophy
			
1947	BASTARD	bastard	L57959	historical term for illegitimate child
			
195	MAT	mat	L14973	protective or cushioning floor covering
			
1953	ABUSE	abuse	L7462	mistreatment of people, children, systems or animals
1953	ABUSE	abuse	L7463	mistreatment of people, children, systems or animals
			
1961	NECKLACE	necklace	L270304	article of jewellery worn around the neck
			
1962	ROAST (SOMETHING)	roast	L25329	dish
			
1967	CALENDAR	calendar	L14858	physical object displaying the date
			
197	OTHER	other	L3205	item(s) that are separate and distinct from the item(s) under consideration
197	OTHER	other	L4334	item(s) that are separate and distinct from the item(s) under consideration
			
1970	CANOE	canoe	L22037	light boat that is paddled
			
1972	KID	kid	L4163	young person
			
1973	DEMON	demon	L6550	paranormal, often malevolent being prevalent in religion, occultism, mythology, and folklore
			
1975	CHECK	check	L3924	chess condition in which the king is under threat of capture
1975	CHECK	check	L3925	pattern of intersecting vertical and horizontal lines
			
1977	DEW	dew	L14761	water in the form of droplets that appears on thin, exposed objects in the morning or evening
			
1981	WIDOWER	widower	L29151	man whose spouse has died
			
1986	DISEASE	disease	L3995	abnormal condition negatively affecting organisms
			
1989	CALF	calf	L7989	back part of lower leg
			
1995	DEFECT	defect	L31345	give up allegiance to a state without approval
1995	DEFECT	defect	L31344	flaw
			
1998	COMMAND	command	L5953	directive to a computer program
			
2	DUST	dust	L4582	small particles in the air
			
2000	CLOVE	clove	L22138	spice
			
2001	PAINTING	painting	L35111	surface artistically covered with paint
			
2002	DITCH	ditch	L22876	long narrow hollow excavation dug in the ground especially one to drain water from a field, road etc.
			
2003	FLOW	flow	L6096	mathematical formalization of the motion of particles in a fluid
2003	FLOW	flow	L6097	move as a fluid from one position to another
			
2005	MASK	mask	L17872	any full or partial face covering, whether ceremonial, protective, decorative, or used as disguise
2005	MASK	mask	L17873	any full or partial face covering, whether ceremonial, protective, decorative, or used as disguise
			
2006	FILL	fill	L16738	material that has accumulated or has been deposited into a cut feature
			
2007	BOLT (OF LIGHTNING)	lightning	L3554	atmospheric electrical discharge
			
2008	RESCUE	rescue	L12996	comprises responsive operations that usually involve the saving of life, or prevention of injury
2008	RESCUE	rescue	L2477	comprises responsive operations that usually involve the saving of life, or prevention of injury
			
201	FARM	farm	L4887	agricultural enterprise
201	FARM	farm	L7495	area of land for farming, or, for aquaculture, lake, river or sea, including various structures
			
2012	COLLAR	collar	L4766	harness for animals
			
2019	HAMMOCK	hammock	L101386	large sling a person can lie in
			
2023	CROWD	crowd	L6364	group of people that are gathered or considered together
2023	CROWD	crowd	L6365	large group of people that are gathered or considered together
			
2025	PEA	pea	L3783	species of plant
			
2028	SOYA BEAN	soybean	L42466	type of leguminous plant
			
2030	DRAG	drag	L9164	retarding force on a body moving in a fluid
			
2034	FROST	frost	L23326	coating or deposit of ice that may form in humid air in cold conditions, usually overnight
			
2035	POND	pond	L18170	body of standing water, either natural or man-made, that is usually smaller than a lake
			
2038	DRAGON	dragon	L31942	mythical creature
			
204	AGAIN	again	L3238	another time; once more
			
2041	HEMP	hemp	L16912	low-THC Cannabis plant
			
2043	PEACH	peach	L24869	fruit
			
2045	COLUMN	column	L8944	formation of soldiers marching together
			
2046	APRON	apron	L20045	outer protective garment
			
2048	QUILT	quilt	L25068	bedcover made of multiple layers of fabric sewn together, usually stitched in decorative patterns
			
2058	STOOL	stool	L296342	item of furniture consisting of a single seat, for one person, without back or armrests, on a base of either three or four legs, generally distinguished from chairs by lack of arms and a back
			
2062	INTEREST	interest	L36867	cost of borrowing
2062	INTEREST	interest	L4158	emotion
			
2064	SCATTER (SEEDS)	scatter	L42024	disperse
			
2065	STEP (VERB)	step	L3687	one part of staircase
2065	STEP (VERB)	step	L3686	motion in walking
			
2076	SPROUT (VERB)	sprout	L42507	grow out of the ground
2076	SPROUT (VERB)	sprout	L42506	young plant growth
			
2077	DILIGENT	diligent	L31820	working hard
			
2099	CHILD	child	L3341	human between the stages of birth and puberty
			
21	TASTE (SOMETHING)	taste	L524	personal and cultural pattern of choice and preference
			
211	CAST	cast	L735	group of people who performs in a theatrical production, motion picture, or television programme
			
213	FIN	fin	L14817	flight control surface
			
2137	MAGICIAN	magician	L14146	entertainer who performs magic by creating the illusion of impossible or supernatural feats
			
214	STRETCH	stretch	L42552	extension beyond normal length
			
2149	CHOP (INTO PIECES)	chop	L16232	form of fiberglass
			
2150	MATTER	matter	L37244	be important
2150	MATTER	matter	L2895	topic or area addressed by a work
			
2151	COARSE	thick	L28472	genetic element in the species Drosophila melanogaster
			
2154	PLOUGH (INSTRUMENT)	plow	L18155	tool or farm implement
			
2159	GROUND	ground	L4103	Earth's surface
			
216	MOVIE	movie	L2043	moving images
			
2165	SLOWLY	slowly	L7279	in a slow manner
			
2166	PILLOW (CLASSIFIER)	pillow	L13564	cushion for the head
			
2167	VEHICLE (CLASSIFIER)	vehicle	L7140	mobile machine that transports people, animals or cargo
			
2169	PIG (CLASSIFIER)	pig	L3725	domesticated animal
			
218	FINE (PENALTY)	fine	L4075	financial penalty
218	FINE (PENALTY)	fine	L4074	financial penalty
			
2190	TASTE	flavour	L34331	way something tastes
2190	TASTE	flavour	L34333	add flavoring agent
			
2194	FRONT (PART)	front	L34634	advance money
2194	FRONT (PART)	front	L4089	side or face of an item considered to be its primary or front side; side that faces forward
			
2203	RABID	rabid	L25176	infected with rabies
			
2206	RABIES	rabies	L41468	dangerous viral disease
			
221	FIRE	fire	L5136	dismiss from a job
221	FIRE	fire	L4076	rapid oxidation
			
2224	BEND (SOMETHING)	bend	L12513	turn on a road
2224	BEND (SOMETHING)	bend	L5074	turn on a road
			
2227	SPAWN (VERB)	spawn	L27941	function that loads and executes a new child process
2227	SPAWN (VERB)	spawn	L27940	function that loads and executes a new child process
			
2234	FALL (OF SNOW AND RAIN)	fall	L4057	motion downwards from a higher position to a lower one, under the influence of gravity
2234	FALL (OF SNOW AND RAIN)	fall	L4058	hairpiece consisting of long locks of hair used to thicken or lengthen the look of one's own hair
			
2243	REPAIR	repair	L9672	activity to fix any broken or inoperable equipment
			
2244	METAL	metal	L4643	element, compound, or alloy that is a good conductor of both electricity and heat
			
2246	BELL	bell	L30107	sound-making device
2246	BELL	bell	L3369	part of wind instruments
			
2247	CATERPILLAR	caterpillar	L30427	Larva of a butterfly
			
2250	LEAF (LEAFLIKE OBJECT)	leaf	L4912	organ of a vascular plant, composing its foliage
			
2252	PATH	path	L2376	general form of the name of a file or directory; resources can be represented by either absolute or relative paths
			
2257	MOTHER-IN-LAW (OF MAN)	mother-in-law	L184895	mother of spouse
			
2259	FLESH	flesh	L13516	soft substance of an animal body that consists of muscle and fat
			
2262	FEMALE (OF ANIMAL)	female	L5067	belonging to the sex which typically produces ova, or to the gender which is typically associated with it
2262	FEMALE (OF ANIMAL)	female	L33092	female person
			
2263	MALE (OF ANIMAL)	male	L53014	human who is male (use with P21)
2263	MALE (OF ANIMAL)	male	L5066	belonging to the sex which typically produces sperm, or to the gender which is typically associated with it
			
2265	DAUGHTER-IN-LAW (OF MAN)	daughter-in-law	L60490	female spouse of child
			
228	CARVE	carve	L22048	in tennis
			
2283	SEMEN	semen	L27009	organic fluid
			
2285	ECLIPSE	eclipse	L30560	astronomical event where one body hides another
2285	ECLIPSE	eclipse	L31991	overshadow
			
2286	ESTUARY	estuary	L32946	water body
			
2287	HORIZON	horizon	L35926	where ground meets sky
			
2288	METEROID (SHOOTING OR SHINING STAR)	meteoroid	L37364	outer-space object before hitting Earth
			
2291	VOLCANO	volcano	L44035	natural, surface vent or fissure usually in a mountainous form
			
2295	SUNSET	sunset	L42786	time when the Sun descends below the horizon in evening
			
2296	SUNRISE	sunrise	L42785	time when sun appears in the morning
			
2297	DUSK	dusk	L16696	darkest stage of twilight, or at the very end of astronomical twilight after sunset and just before night
			
2298	VIRGIN	virgin	L45918	person without experience of sexual intercourse
2298	VIRGIN	virgin	L45917	brand new
			
23	RYE	rye	L15710	cereal grain
			
230	SWEEP	sweep	L28367	running play in American Football
230	SWEEP	sweep	L11526	martial arts techniques
			
2314	BROTHER-IN-LAW	brother-in-law	L72073	male sibling-in-law
			
2316	FREE	free	L4087	without impediments, unconstrained
			
2318	CHESTNUT	chestnut	L30485	nut, culinary
			
2320	MUTE PERSON	mute	L17932	device fitted to a musical instrument to alter the sound produced
2320	MUTE PERSON	mute	L17930	device fitted to a musical instrument to alter the sound produced
			
2329	LACK (NOT HAVE)	lack	L17771	concept that is always related to desire
2329	LACK (NOT HAVE)	lack	L5615	not have something that is desired
			
2342	LANDSCAPE	landscape	L10819	visible features of an area of land
			
2343	STEEL	steel	L3684	alloy made by combining iron and other elements
			
2349	SHRIMP	shrimp	L227448	decapod crustaceans
			
2351	SILKWORM	silkworm	L42186	type of insect
			
2354	CRICKET	cricket	L31084	team sport played with bats and balls
			
2363	CHAFF (HUSK)	chaff	L22058	protective casings of the seeds of cereal grain
			
2364	PEANUT	peanut	L40773	legume resembling a nut
			
2366	ONION	onion	L6060	culinary ingredient
			
2368	GARLIC	garlic	L34654	food ingredient
			
237	STEPFATHER	stepfather	L72068	male stepparent
			
2374	DREAM	dream	L3998	to imagine events while sleeping
2374	DREAM	dream	L3999	imaginary events seen in the mind while sleeping
			
2375	VERTICAL	vertical	L45317	oriented along the direction of gravity
			
2376	HORIZONTAL	horizontal	L35927	lying down flat
			
2377	FLASH (VERB)	flash	L13513	short burst of light
2377	FLASH (VERB)	flash	L13514	device used in photography to produce a flash of artificial light
			
2378	THUNDER (VERB)	thunder	L3555	audible sound from lightning
2378	THUNDER (VERB)	thunder	L35148	sound caused by lightning
			
238	PRAWNS	prawn	L24964	common name applied to large swimming crustaceans
			
2386	TURKEY	turkey	L45128	type of bird
			
239	FLOWER	flower	L4589	reproductive plant organ
			
2397	LOBSTER	lobster	L37123	type of sea creature
			
2398	MANGO	mango	L7568	fruit
			
240	ELECTION	election	L4022	process by which a population chooses an individual to hold public office
			
2406	HOME	home	L4129	dwelling place
2406	HOME	home	L16927	dwelling-place used as a permanent or semi-permanent residence for an individual,family,household or several families in a tribe. It is often a house, apartment, or other building, or alternatively a mobile home,houseboat,yurt, other portable shelter
			
2407	BIRTHDAY	birthday	L3286	day on which one or more years ago someone appeared in the world
			
2408	CAKE	cake	L4756	bread-like baked dessert
			
2409	BROWN	brown	L30317	color
			
241	TREE STUMP	stump	L28061	drawing tool
			
2410	GOOD-LOOKING	pretty	L5520	attractive
			
2412	THANK (SOMBEODY)	thank	L3798	to express appreciation
			
2423	CHANNEL	channel	L7298	type of landform; confined river; strait
			
2424	MEMBER	member	L4198	individual or organization with membership in a group; constitutive components of a corporate body
			
2425	PROBLEM	problem	L2165	situation that invites resolution
			
2427	FUTURE	future	L3775	time which has yet to occur
			
2428	LIBRARY	library	L4913	organized collection of resources
			
2429	LOGIC	logic	L14431	study of inference and demonstration
			
2430	OFFICE	office	L4325	room where people perform their duties or a position within an organization
			
2431	REVOLUTION	revolution	L10662	fundamental change in power or organizational structures that takes place in a relatively short period of time
			
2432	MARRIAGE	marriage	L4193	social union or legal contract between people called spouses that creates kinship
			
2440	PINEAPPLE	pineapple	L42287	fruit
			
2442	COCOA BEAN	cocoa	L22616	dried powdered chocolate seeds
			
2444	KINGFISHER	kingfisher	L36983	type of bird
			
2446	SLOTH	sloth	L27116	laziness and apathy as a sin
			
245	BROOM	broom	L21758	cleaning tool
			
2452	PURPLE	purple	L3279	range of colors with the hues between blue and red
			
2465	DISGUST	disgust	L4574	basic emotion
			
2466	WEIGHT	weight	L5878	object with indicated weight used with weighting
2466	WEIGHT	weight	L3310	object with indicated weight used with weighting
			
2467	GAME	game	L4091	meat from hunted animals
2467	GAME	game	L16811	recreative activity
			
2468	BAG	bag	L14681	simple tool in the form of a non-rigid container
2468	BAG	bag	L540	simple tool in the form of a non-rigid container
			
2469	AGAINST	against	L4483	in a contrary direction to
			
2471	LADY	lady	L6527	title of address for a noble woman
			
248	HAPPEN	happen	L4117	To occur or take place
			
2481	FEMALE DOG	bitch	L20946	profane word for female dog
			
2482	TOGETHER	together	L3560	in close association or proximity
			
2483	COLD (OF WEATHER)	cool	L3297	property of one having composure or being admired
			
2489	ABACUS	abacus	L29411	wooden frame with threaded beads used for calculation
			
2495	ELEPHANT TUSK	tusk	L19141	elongated, continuously growing front teeth
			
2497	RATTAN	rattan	L41509	type of palm tree
			
2498	OPIUM	opium	L24755	dried latex obtained from the opium poppy
			
25	DIRT	dirt	L12478	soil
			
2500	GINGER	ginger	L86451	type of culinary spice
			
2501	RICE HUSK	husk	L16948	the outer shell or coating of a seed
			
2502	GONG	gong	L16849	East and South East Asian musical percussion instrument
			
2504	DIFFERENT	different	L3983	quality of not being the same as another thing
			
2505	BEDROOM	bedroom	L3362	private room where people usually sleep for the night or relax during the day
			
2509	EXCHANGE	exchange	L2759	replacement of non-defective goods, in context of goodwill
2509	EXCHANGE	exchange	L32980	trading location
			
2514	SPOUSE	spouse	L72061	partner in a marriage, civil union, domestic partnership or common-law marriage
			
2518	HEARING (AURAL SENSE)	hearing	L4602	A legal hearing
			
2519	SEEING (VISUAL SENSE)	sight	L7165	device for alignment and aiming of a weapon
2519	SEEING (VISUAL SENSE)	sight	L42178	view through an optical instrument
			
2521	FEELING (HAPTIC SENSE)	feeling	L4065	sensation, particularly through the skin
			
2524	JOY	joy	L1351	feeling of happiness
			
2527	ABILITY	ability	L5664	quality or state of being able; capacity to do or of doing something; having the necessary power
			
2534	DEPTH	depth	L12285	vertical distance below the reference surface
			
2537	LENGTH	length	L6969	measured dimension of an object in a physical space
			
2539	PIT (POTHOLE)	pit	L15680	natural or artificial depression in the ground
2539	PIT (POTHOLE)	pit	L15679	natural or artificial depression in the ground
			
2540	LIME (MATERIAL)	lime	L17811	calcium-containing inorganic mineral
			
2541	MIRACLE	miracle	L37454	highly unusual event
			
2543	RAVEN	raven	L25202	common name of several birds
			
2544	SHEPHERD	shepherd	L14467	person who tends, feeds, or guards flocks of sheep
2544	SHEPHERD	shepherd	L42147	herd sheep
			
2546	BORDER	border	L7238	ornamental area around the edge or boundary of a visual work, especially a rug or tapestry
2546	BORDER	border	L7239	external boundary, frame, hedge
			
2547	CITY	city	L3929	human settlement
			
2554	PRINCE (RULER)	prince	L41274	noble male person
			
256	FOOD	food	L4082	any substance consumed to provide nutritional support for the body; form of energy stored in chemical
			
2565	CASTRATED BOAR	barrow	L30047	British burial mounds
			
2568	BAKER	baker	L14319	person who prepares and sells breads, rolls, biscuits or cookies, and/or crackers
			
257	WORSHIP	worship	L52444	exercise of religious devotion
257	WORSHIP	worship	L52445	perform religious act
			
2570	BEEF	beef	L16143	meat from cattle
			
2578	PENCIL	pencil	L40785	mark with a pencil
			
2579	TOOTHBRUSH	toothbrush	L296329	Dental Hygine tool
			
2580	HELICOPTER	helicopter	L35450	vehicle which flies via rotating blades
			
2581	OCTOPUS	octopus	L204242	common name for eight-armed molluscs
			
2582	WHEELCHAIR	wheelchair	L48251	chair with wheels, used by those who have trouble walking
			
2584	BENCH	bench	L20926	weight training apparatus
2584	BENCH	bench	L20925	piece of furniture on which several people may sit at the same time
			
2586	SEAHORSE	seahorse	L42065	type of fish
			
2588	GLOBE	globe	L6337	scale model of a celestial body
			
2591	RHINOCEROS	rhinoceros	L7461	family of mammals
			
2592	IGLOO	igloo	L23609	type of shelter built of snow
			
2595	CACTUS	cactus	L4460	Any member of the family Cactaceae, a family of flowering New World succulent plants suited to a hot, semi-desert climate
			
2596	ESCALATOR	escalator	L37792	moving staircase
			
2597	HARP	harp	L16889	class of musical instruments
			
2600	PYRAMID	pyramid	L41425	geometric shape
			
2601	UNICORN	unicorn	L127	animal
			
2604	NOOSE	noose	L24729	loop at the end of a rope in which the knot tightens under load and can be loosened without
			
2606	COMPASS	compass	L30747	drafting instrument
2606	COMPASS	compass	L30746	drafting instrument
			
2610	TRELLIS (ARCHITECTURE)	trellis	L44762	frame for climbing plants
2610	TRELLIS (ARCHITECTURE)	trellis	L44763	train a plant to grow up a lattice
			
2611	PALETTE (PAINTING)	palette	L40489	board to hold a painter's colors
			
2618	CAMERA	camera	L3875	optical device for recording or transmitting photographic images or videos
			
2619	CARD	card	L532	portable physical object used for identification, authentication, data storage, or financial transaction
			
2620	CARRIAGE	carriage	L4759	generally horse-drawn means of transport
			
2621	CURTAIN	curtain	L4769	cloth used to block out light
			
2622	ENGINE	engine	L4776	machine designed to produce mechanical energy from another form of energy
			
2623	FLAG	flag	L14143	piece of fabric with a distinctive design
2623	FLAG	flag	L4890	(computer science) one or more bits that are used to store a binary value or code that has an assigned meaning, but can refer to uses of other data type
			
2624	FRAME	frame	L23305	electronically coded still image in video technology
			
2625	MAP	map	L1284	visual representation of a concept space; symbolic depiction emphasizing relationships between elements of some space, such as objects, regions, or themes
2625	MAP	map	L412	visual representation of a concept space; symbolic depiction emphasizing relationships between elements of some space, such as objects, regions, or themes
			
2626	NERVE	nerve	L4918	enclosed, cable-like bundle of axons in the peripheral nervous system
			
2628	PLANT STEM	stem	L3685	most forward part of a boat or ship's bow
			
2640	LARVA	larva	L23989	juvenile form of distinct animals before metamorphosis
			
2653	NET (FOR CATCHING)	net	L15637	resultant amount after accounting for the sum or difference of two or more variables
2653	NET (FOR CATCHING)	net	L4920	comprises fibers woven in a grid-like structure. It blocks the passage of large items, while letting small items and fluids pass. It requires less material than something sheet-like, and provides a degree of transparency
2653	NET (FOR CATCHING)	net	L15636	resultant amount after accounting for the sum or difference of two or more variables
			
2656	MIDNIGHT	midnight	L14369	12 o'clock at night; transition time period from one day to the next
			
2657	LADLE	ladle	L23978	type of spoon having a long handle terminating in a deep bow
			
2658	COAL	coal	L7981	combustible rock
			
266	SCALE	scale	L4685	extent or size of a length, distance, or area being studied or described
266	SCALE	scale	L6375	to change the size of something while maintaining proportion
			
2666	SOLE (FOOT)	sole	L18499	bottom part of a foot
2666	SOLE (FOOT)	sole	L18498	bottom part of a foot
			
2668	SKELETON	skeleton	L42197	supporting structure of the body
			
267	NIT	nit	L15644	egg of a louse
			
2685	CARP (FISH)	carp	L16215	species of fish
			
27	AIR	air	L1038	gas from Earth's atmosphere
			
270	JUG	jug	L6865	container used to hold liquid
			
2704	FADE (LOOSE COLOR)	fade	L14594	gradual change in the intensity of stage lights
			
2705	INHALE	inhale	L36779	breathe in
			
2708	TALK	talk	L379	communicate, usually by means of speech
			
2720	FISH (CLASSIFIER)	fish	L4080	sea dwelling animal
