CONCEPTICON_ID	CONCEPTICON_GLOSS	GERMAN	GERMAN_HAPPINESS_MEAN	GERMAN_ANGER_MEAN	GERMAN_SADNESS_MEAN	GERMAN_FEAR_MEAN	GERMAN_DISGUST_MEAN	GERMAN_EMOTION_DOMINANT	LINE_IN_SOURCE
503	FROG	frosch	2.2381	1.0952	1.0952	1.1905	1.1905	HAP	508
518	SPARK	funke	2.5714	1.4762	1.2381	2.0000	2.0000	HAP	515
53	SPIRIT	geist	2.0000	1.4500	1.6000	2.2000	2.2000	FEA	547
538	MULTITUDE	masse	2.0000	2.1818	1.6364	1.9545	1.9545	ANG	1015
545	SPRUCE	fichte	2.2273	1.0000	1.0455	1.0455	1.0455	HAP	456
585	BOOT	stiefel	2.3810	1.0476	1.0000	1.0476	1.0476	HAP	1605
597	PHYSICIAN	arzt	1.9524	2.1905	1.7143	2.6667	2.6667	FEA	123
603	COAT	mantel	2.2857	1.0952	1.0000	1.0000	1.0000	HAP	1004
604	GLASS	glas	2.0455	1.5000	1.1364	1.6818	1.6818	HAP	590
606	GRASS	gras	3.4000	1.0500	1.3000	1.1500	1.1500	HAP	601
609	HAIL	hagel	1.7143	2.0952	1.4286	2.0476	2.0476	ANG	618
612	HEAT	hitze	2.3810	2.1429	1.2857	1.5714	1.5714	HAP	666
615	HORSE	pferd	3.3043	1.3913	1.4783	1.5652	1.5652	HAP	1257
619	ANIMAL	tier	3.4762	1.7143	1.5238	1.8095	1.8095	HAP	1676
622	ISLAND	insel	3.5500	1.2000	1.3000	1.5500	1.5500	HAP	701
625	LAMP	lampe	2.3636	1.3636	1.4091	1.3636	1.3636	HAP	870
629	LEATHER	leder	3.0417	1.6250	1.5000	1.4583	1.4583	HAP	884
630	LIGHT (RADIATION)	licht	3.6522	1.3913	1.2609	1.2609	1.2609	HAP	924
632	LIZARD	eidechse	2.5500	1.0500	1.0500	1.1000	1.1000	HAP	360
633	MARKET	markt	2.7391	1.6087	1.3043	1.2609	1.2609	HAP	1007
634	MEAT	fleisch	1.5500	1.5000	1.5000	1.3000	1.3000	DIS	473
635	MILK	milch	2.9091	1.2727	1.3636	1.2727	1.2727	HAP	1054
638	MOTORCYCLE	motorrad	1.9524	1.5714	1.2381	2.1429	2.1429	FEA	1108
641	MUSHROOM	pilz	2.4500	1.3500	1.0500	1.6500	1.6500		1268
644	OAK	eiche	2.7000	1.3000	1.6500	1.3500	1.3500	HAP	359
646	ASH	asche	1.4500	1.6500	3.2000	2.4500	2.4500	SAD	124
647	PAINT (PIGMENTS)	farbe	3.5000	1.1500	1.6000	1.2000	1.2000	HAP	432
649	PASTURE	weide	2.7826	1.1739	1.5217	1.2609	1.2609	HAP	1863
655	POISON	gift	1.0476	2.4286	2.2381	3.4762	3.4762	FEA	582
657	PRICE	preis	2.2917	2.2083	1.7917	1.7083	1.7083	HAP	1303
658	RAIN (PRECIPITATION)	regen	3.0000	2.1364	1.5455	1.2273	1.2273	HAP	1367
662	BATTERY	batterie	1.1500	1.0500	1.0000	1.0500	1.0500	HAP	185
665	BEE	biene	2.6000	1.7500	1.4500	2.3000	2.3000	HAP	231
667	ROAD	straße	1.7143	1.1905	1.0000	1.1905	1.1905	HAP	1614
671	SAND	sand	3.4762	1.2381	1.2857	1.3333	1.3333	HAP	1435
682	SIDE	seite	1.7083	1.0417	1.1667	1.0833	1.0833	HAP	1521
683	PERSON	mensch	2.6190	1.6190	1.3333	1.5714	1.5714	HAP	1038
72	CLAW	klaue	1.7083	1.5000	1.2917	2.4167	2.4167	FEA	784
735	OWL	eule	3.0000	1.0000	1.6000	1.6500	1.6500	HAP	413
738	THING	ding	1.7500	1.5000	1.1500	1.2500	1.2500	HAP	328
740	SHIP	schiff	2.6364	1.0455	1.1818	1.5000	1.5000	HAP	1464
743	END (OF TIME)	ende	1.7619	1.7619	2.8095	2.4286	2.4286	SAD	384
745	SHELF	regal	1.9200	1.1600	1.0000	1.0000	1.0000	HAP	1365
747	BICYCLE	fahrrad	2.7000	1.0500	1.0500	1.0500	1.0500	HAP	425
758	HERON	reiher	2.1000	1.1500	1.0500	1.1500	1.1500	HAP	1377
759	SILVER	silber	2.6667	1.0000	1.0952	1.0000	1.0000	HAP	1536
772	BELT	gürtel	1.6250	1.1667	1.0833	1.2500	1.2500	HAP	613
777	FLUTE	flöte	2.2381	1.5714	1.4762	1.1905	1.1905	HAP	477
779	PART	teil	1.7500	1.1000	1.0500	1.1000	1.1000	HAP	1658
783	VICTORY	sieg	3.4348	2.0000	1.6522	2.0000	2.0000	HAP	1531
784	SNOW	schnee	3.3810	1.4286	1.0952	1.3333	1.3333	HAP	1486
789	PEOPLE	leute	2.3043	1.6087	1.3913	1.8261	1.8261	HAP	920
806	BLANKET	decke	3.1000	1.5000	1.5000	1.6000	1.6000	HAP	307
809	TROUSERS	hose	2.0500	1.3500	1.2500	1.2500	1.2500	HAP	680
811	SOUL	seele	3.0417	1.1667	1.6250	1.6250	1.6250	HAP	1510
819	STOMACH	magen	1.4545	1.5000	1.4091	1.7727	1.7727	DIS	980
832	BEAN	bohne	1.6500	1.4000	1.3000	1.2000	1.2000	DIS	255
843	SPIDER	spinne	1.0952	1.4286	1.0952	2.3333	2.3333	DIS	1577
846	TIGER	tiger	3.2381	1.0476	1.0952	2.1429	2.1429	HAP	1677
849	SPRING (OF WATER)	quelle	2.9545	1.0000	1.0455	1.0000	1.0000	HAP	1333
857	STONE	stein	1.9565	1.4348	1.4348	1.3913	1.3913	HAP	1597
858	STORM	sturm	2.5909	1.5909	1.1818	2.3636	2.3636	HAP	1624
859	STOVE	ofen	2.6000	1.1500	1.1500	1.8000	1.8000	HAP	1179
861	JUDGE	richter	1.2857	1.5714	1.0000	1.6190	1.6190	FEA	1395
863	EDGE	kante	1.5217	1.6957	1.2609	1.6522	1.6522	ANG	739
864	PUMPKIN	kürbis	2.3810	1.0476	1.0000	1.0000	1.0000	HAP	860
868	BANANA	banane	2.7727	1.0455	1.0455	1.0000	1.0000	HAP	175
882	PARROT	papagei	2.9524	1.0476	1.0476	1.2381	1.2381	HAP	1216
889	FLAME	flamme	2.3500	1.3500	1.3500	2.2500	2.2500	HAP	469
906	TREE	baum	3.4783	1.4348	1.6957	1.5652	1.5652	HAP	187
908	DRUM	trommel	2.0952	1.2857	1.0000	1.0000	1.0000	HAP	1719
922	PEAR	birne	2.4762	1.2857	1.2857	1.1905	1.1905	HAP	239
923	LOVE	liebe	4.3043	1.7826	2.3913	2.5217	2.5217	HAP	926
933	WALL (OF HOUSE)	wand	1.7500	1.4500	1.2500	1.3000	1.3000	HAP	1849
935	WAR	krieg	1.4583	3.8750	3.5417	3.8333	3.8333	ANG	838
937	BIRD	vogel	3.1739	1.1739	1.0870	1.1739	1.1739	HAP	1812
942	HONEY	honig	3.6190	1.2857	1.1905	1.1429	1.1429	HAP	674
946	BLOOD	blut	1.3810	1.5714	1.9048	3.0000	3.0000	FEA	250
948	WATER	wasser	3.2500	1.0500	1.2000	1.5000	1.5000	HAP	1856
950	SEAGULL	möwe	2.9500	1.7000	1.5000	1.6000	1.6000	HAP	1111
954	WELL	brunnen	2.4000	1.0000	1.1000	1.3500	1.3500	HAP	273
960	WIND	wind	2.6000	1.5500	1.4500	1.3500	1.3500	HAP	1883
962	WOMAN	frau	3.0952	1.7619	1.3810	1.7619	1.7619	HAP	493
963	BOOK	buch	3.8636	1.5455	1.3182	1.4091	1.4091	HAP	275
964	WOOL	wolle	2.3913	1.0870	1.1739	1.0870	1.0870	HAP	1897
965	WORLD	welt	3.0952	1.6667	1.6190	1.9048	1.9048	HAP	1869
974	TOBACCO	tabak	1.9091	2.4545	1.2727	1.4545	1.4545	DIS	1633
977	ARROW	pfeil	2.3478	1.7826	1.8261	2.2609	2.2609	HAP	1256
978	WAVE	welle	3.2609	1.0870	1.1739	1.6522	1.6522	HAP	1867
979	FARMER	bauer	1.8000	1.9000	1.6500	1.5000	1.5000	ANG	186
980	HEEL	ferse	1.1500	1.5500	1.2500	1.4000	1.4000	DIS	448
984	WORK (LABOUR)	arbeit	1.7273	2.0909	1.3636	2.0000	2.0000	ANG	109
986	TOMATO	tomate	2.6500	1.0000	1.0000	1.0000	1.0000	HAP	1687
994	BOW	bogen	2.0455	1.3636	1.1818	1.6364	1.6364	HAP	254
