CONCEPTICON_ID	CONCEPTICON_GLOSS	ITALIAN	ITALIAN_RT_MEAN	ITALIAN_RT_ZSCORE	ITALIAN_ACCURACY_PERCENTAGE	LINE_IN_SOURCE
1673	ARM	braccio	935.8771929824561	-0.7974571067882308	1.0	17854
1680	HELMET	casco	1031.9767441860465	-0.6152351381365462	1.0	21353
1682	GUILTY	colpevole	943.5238095238095	-0.8098210516872056	0.984375	25221
1689	SMOKE (INHALE)	fumare	846.859649122807	-0.9115246613957613	1.0	46473
1690	FENCE	staccionata	1119.357142857143	-0.5031994701163521	1.0	114492
1691	FLEXIBLE	flessibile	961.52	-0.6653231562846835	1.0	44525
1698	CURVED	curvo	874.8701298701299	-0.8555716428215683	1.0	30671
1725	CORRECT (RIGHT)	giusto	847.2686567164179	-0.8613453958877784	1.0	48895
1726	WET	bagnato	848.2459016393443	-0.7688820243182366	0.9838709677419355	14145
1728	ROTTEN	marcio	977.0869565217391	-0.6257060447728099	1.0	67489
1732	SKY	cielo	907.1129032258065	-0.813381759756443	1.0	23551
1733	RAINBOW	arcobaleno	965.0579710144928	-0.7630845784259224	0.9857142857142858	9028
1735	TEAR (SHRED)	strappare	1030.8157894736842	-0.7141670103885988	1.0	116087
1739	DECORATE	decorare	980.7945205479452	-0.7456255754345944	1.0	31444
174	PROUD	orgoglioso	1032.126582278481	-0.681581855002797	1.0	76538
1740	PINE	pino	908.1269841269841	-0.7223529050287238	1.0	83042
1747	CUSTOM	usanza	990.1129032258065	-0.6726006012269599	1.0	126298
1754	BRACELET	braccialetto	1154.1739130434783	-0.5965458696241398	0.9857142857142858	17839
176	BLOW (WITH MOUTH)	soffiare	994.3333333333334	-0.6748368896212225	1.0	110119
1767	SCRAPE	grattare	913.0967741935484	-0.7659518180884284	1.0	49838
1768	FOAM	schiuma	896.5714285714286	-0.7070962757810775	1.0	103981
1770	CARCASS	carcassa	967.1774193548387	-0.6123727635497218	0.9841269841269841	20823
1771	TASTELESS	insapore	1033.327868852459	-0.6203445759367037	1.0	58368
1773	GRAVE	tomba	958.8630136986301	-0.7040404385844936	1.0	121685
1775	TABLE	scrivania	958.5531914893617	-0.7389352455850241	1.0	105413
1781	THUMB	pollice	910.34	-0.7875146834485645	1.0	84463
1783	PAIN	pena	1011.6984126984127	-0.6683336052852	1.0	80730
1786	DRY UP	asciugare	992.6951219512196	-0.6442796647042859	0.9761904761904762	10205
1788	TELEVISION	televisione	904.5737704918033	-0.7880695212322483	1.0	119861
1791	BUTTERFLY	farfalla	844.7457627118644	-0.8989913108094395	0.9833333333333333	42529
1793	BAT	pipistrello	993.525641025641	-0.7095218232389651	1.0	83169
1796	SLAUGHTER	macello	1197.7857142857142	-0.5726203670806026	0.9859154929577465	65954
1797	HEDGEHOG	riccio	935.6351351351351	-0.7727535180228806	1.0	94713
1804	BOMB	bomba	855.8409090909091	-0.8342445689996905	1.0	17392
1808	PUS	pus	1208.752808988764	-0.4656584994453569	0.9468085106382979	89929
1810	DANGER	pericolo	895.5737704918033	-0.7555097584096477	1.0	81513
1813	TASTY	gustoso	913.2264150943396	-0.717490436426655	1.0	50530
1815	ACHE	dolore	856.02	-0.8713799593243005	1.0	36480
1820	BEAR	orso	841.0895522388059	-0.8772637043835532	1.0	76789
1821	BRUSH	spazzola	1089.7285714285715	-0.586906359789418	1.0	112739
1826	ANGRY	arrabbiato	967.0	-0.7018864636960038	1.0	9494
1829	JUMP	saltare	950.9565217391304	-0.7661627598610452	1.0	101359
183	BAKE	infornare	1213.6164383561643	-0.3958558089891295	1.0	57134
1833	DINNER (SUPPER)	cena	793.9069767441861	-0.8288311399858562	1.0	22134
1836	VAGINA	vagina	912.9215686274509	-0.7647220005859392	1.0	126741
1839	CRY	piangere	926.2876712328767	-0.7367392729717935	1.0	82485
1840	BUILD	costruire	958.9861111111111	-0.6372412863906493	1.0	29440
1844	BOAT	barca	909.1632653061224	-0.7168219327702342	1.0	14750
1845	BALL	palla	801.3389830508474	-0.8642567888174318	1.0	78229
1847	SICK	malato	817.6	-0.742448722561436	0.9848484848484849	66455
1848	QUARREL	litigio	1015.5652173913044	-0.6836309245122407	1.0	65102
1849	ROW	remare	992.4142857142857	-0.6954007495234243	1.0	93135
185	FIREPLACE	camino	1048.493670886076	-0.5893173700489555	0.9875	19679
1851	POCKET	tasca	1082.2291666666667	-0.7467854669897603	1.0	119201
1853	DOVE	colombo	985.8481012658228	-0.7099362035043212	1.0	25144
1856	SOFT	morbido	903.1206896551724	-0.770123838148338	1.0	71490
1857	CROCODILE	coccodrillo	1084.298245614035	-0.5664010351556003	1.0	24556
1858	FISHERMAN	pescatore	960.0655737704918	-0.6750888113615847	1.0	82105
1862	DONKEY	asino	878.6470588235294	-0.7824010921414241	0.9807692307692307	10433
1867	COIN	moneta	931.1428571428571	-0.9024828256683795	0.9871794871794872	71030
1870	ANCHOR	ancora	948.6935483870968	-0.7887809796573223	1.0	6113
1871	CAMEL	cammello	964.6533333333333	-0.7425722652915789	1.0	19699
1874	SAUSAGE	salsiccia	1045.2530120481927	-0.6912933162591925	1.0	101339
1879	DANCE	ballare	920.0625	-0.7916917231666707	1.0	14292
1884	HARD	duro	953.2857142857143	-0.7450621169383188	1.0	37153
1888	PAIR	coppia	868.1590909090909	-0.7717345111814007	1.0	28636
1899	MAD	folle	959.3538461538461	-0.7889245861996115	1.0	44800
1901	SHOVEL	pala	881.1641791044776	-0.7152750320766302	1.0	78026
1902	BETRAY	tradire	884.7808219178082	-0.7699757658967294	1.0	122489
1904	DROWN	affogare	895.5441176470588	-0.7668809869233839	1.0	3082
1905	EAGLE	aquila	1035.4929577464789	-0.6249079135122451	1.0	8687
1906	SOUR	aspro	933.038961038961	-0.7072719555114405	1.0	10641
191	NUT	noce	941.6875	-0.6939449697280361	1.0	73805
1914	DEBT	debito	808.875	-0.870430811333703	1.0	31061
1915	FIR	abete	1092.5324675324675	-0.6362528216731794	1.0	476
1917	TIE	legare	1008.8787878787879	-0.7671493903456607	0.9850746268656716	64027
1919	TORCH	torcia	853.4920634920635	-0.8163051249232463	1.0	121929
192	CORNER	angolo	812.4333333333333	-0.7724811722053331	1.0	6504
1921	PLOUGH	arare	962.5074626865671	-0.5767550966410983	0.9571428571428572	8779
1923	ROUGH	ruvido	1014.9125	-0.6880084301221823	1.0	100844
1924	VEIN	vena	955.25	-0.7340572847492302	1.0	127561
1934	BEGGAR	mendicante	1049.472972972973	-0.5626376405337772	0.9866666666666667	68576
1936	DEER	cervo	948.9710144927536	-0.8363214944647551	0.9857142857142858	22642
1937	THERE	li	1222.9113924050632	-0.3499308559333624	0.9753086419753086	64499
1938	FORTRESS	castello	1063.4237288135594	-0.6526064211558344	0.9833333333333333	21484
194	FAMILY	famiglia	865.8928571428571	-0.7944360589035971	1.0	42319
1940	GUARD	guardia	1013.8783783783783	-0.6736284134293433	1.0	50341
1941	SOLDIER	militare	1026.2602739726028	-0.6115774213668148	1.0	69907
1942	NEAR	vicino	915.8888888888889	-0.7817364755483145	0.9863013698630136	128505
1943	CROWN (OF HEAD)	corona	878.0422535211268	-0.8642609772217745	1.0	28898
1944	GOD	dio	903.1851851851852	-0.7502365192577791	1.0	33937
1945	IDOL	idolo	887.9104477611941	-0.8206495339594335	1.0	50938
1947	BASTARD	bastardo	1054.6268656716418	-0.6303707912866442	1.0	15107
1948	SAW	sega	1073.1081081081081	-0.6021164211188813	1.0	105978
1952	TORTURE	tortura	979.7894736842105	-0.6657794479181841	1.0	122205
1953	ABUSE	abuso	816.8219178082192	-0.7901729149203633	1.0	695
1954	GENTLE	gentile	876.3	-0.8592908449452693	1.0	47658
1956	SUNFLOWER	girasole	1093.640625	-0.674670831698307	0.9846153846153847	48590
1958	UNRIPE	acerbo	887.080459770115	-0.7537015657686648	0.9886363636363636	1655
1959	RAW	grezzo	973.8571428571429	-0.7369891998136899	1.0	49973
1961	NECKLACE	collana	819.3768115942029	-0.8442408958630836	0.9857142857142858	24875
1962	ROAST (SOMETHING)	arrostire	1041.111111111111	-0.67032637786657	1.0	9827
1964	ALONE	solo	918.8082191780821	-0.7668047001830193	1.0	110539
1967	CALENDAR	calendario	930.5079365079365	-0.7160964699638445	1.0	19400
197	OTHER	altro	953.1875	-0.7656995711803297	1.0	4916
1971	FAN (OBJECT)	elica	961.2622950819672	-0.7515165260733151	1.0	38115
1973	DEMON	demonio	812.6734693877551	-0.7947083866149748	1.0	32091
1976	MERRY	allegro	921.2121212121212	-0.7262880967831169	1.0	4397
1986	DISEASE	malanno	1001.85	-0.6240761408473458	0.9876543209876543	66431
2	DUST	polvere	843.5735294117648	-0.8280266666992168	0.9855072463768116	84543
2001	PAINTING	disegnare	891.2075471698113	-0.7743642445126542	1.0	34750
2003	FLOW	scorrere	1017.3827160493827	-0.6789364197731447	1.0	105156
2005	MASK	maschera	927.7611940298508	-0.7624234276751474	1.0	67762
2008	RESCUE	salvataggio	966.8933333333333	-0.7178029668825631	1.0	101464
2009	DOG	cane	900.5744680851063	-0.9033946732325155	0.9791666666666666	19954
201	FARM	fattoria	1025.2962962962963	-0.6482259832344893	1.0	42842
2011	COFFIN	bara	864.9577464788732	-0.7675788842401633	1.0	14598
2016	JEALOUSY	gelosia	800.1	-0.83375314061059	1.0	47482
2018	GREEDY	famelico	1143.1066666666666	-0.6016098422954337	0.9868421052631579	42315
2025	PEA	piselli	900.3239436619718	-0.781251526341268	1.0	83358
203	MARRY	sposare	1058.1904761904761	-0.6818478746516008	0.9882352941176471	113923
2030	DRAG	trascinare	917.8765432098766	-0.6368845670828626	1.0	123173
2038	DRAGON	drago	808.828125	-0.8386481360439989	1.0	36909
2043	PEACH	pesca	855.984126984127	-0.8258227446182985	1.0	82096
2045	COLUMN	colonna	903.7777777777778	-0.7279596271090427	1.0	25165
2046	APRON	grembiule	1025.7936507936508	-0.574024383249077	1.0	49948
2051	DUSTPAN	paletta	928.8714285714286	-0.7048057461089977	1.0	78183
2057	DUNG (ANIMAL FAECES)	letame	1002.6851851851852	-0.6044328127902124	1.0	64349
2058	STOOL	sgabello	1031.8974358974358	-0.7123041388456872	0.9873417721518988	108039
2062	INTEREST	interesse	1025.3139534883721	-0.7161818620093924	0.9885057471264368	59417
208	NASAL MUCUS (SNOT)	muco	945.5466666666666	-0.7656283092030265	1.0	71975
2099	CHILD	bambino	844.6078431372549	-0.7906173907152878	1.0	14437
210	LIFE	vita	877.3846153846154	-0.6996720610134799	1.0	129177
2108	RAINING OR RAIN	piovere	1035.4507042253522	-0.6021862005977997	1.0	83130
212	FIELD	campo	854.6521739130435	-0.8379310017446426	0.9857142857142858	19809
2148	PICK	raccogliere	1107.3253012048192	-0.5726704227098455	1.0	90639
2151	COARSE	grossolano	1023.2738095238095	-0.6134137086186742	1.0	50086
216	MOVIE	film	900.6984126984127	-0.7171742290444816	0.984375	43853
2181	LIGHT (IN TASTE)	insipido	1226.9538461538461	-0.4754178442799393	0.9848484848484849	58637
2190	TASTE	gusto	893.2295081967213	-0.7177786267151735	1.0	50527
2206	RABIES	rabbia	916.0344827586207	-0.7750348878483776	1.0	90513
221	FIRE	fuoco	907.7413793103449	-0.8318033540437026	1.0	46601
222	LAVISH	sontuoso	1221.6533333333334	-0.4176600419967636	0.9259259259259259	110767
2230	UNTAMED OR WILD	selvatico	859.7457627118644	-0.7957660604661787	1.0	106201
2235	CLEAN (SOMETHING)	pulire	832.3958333333334	-0.9174004602612719	1.0	89638
2242	BEETLE	scarafaggio	1251.054054054054	-0.5148724936873361	1.0	103248
2244	METAL	metallo	850.4117647058823	-0.7702029230183157	1.0	69077
2246	BELL	campana	967.3452380952381	-0.733004969713637	0.9882352941176471	19732
2247	CATERPILLAR	bruco	900.7066666666667	-0.8313219864540667	1.0	18425
2252	PATH	sentiero	896.4868421052631	-0.7102508050437326	0.987012987012987	106685
2253	DRIP (EMIT LIQUID)	sgocciolare	1162.974358974359	-0.4968122379921533	1.0	108146
227	FISH	pesce	1018.8767123287671	-0.743572044870106	1.0	82110
2271	THINK	pensare	896.0588235294117	-0.7631965797443264	1.0	80917
228	CARVE	scolpire	933.1720430107526	-0.7205144564442808	1.0	104624
2290	PUDDLE	pozzanghera	1084.8977272727273	-0.5746973149908513	0.9887640449438202	85802
2291	VOLCANO	vulcano	849.9402985074627	-0.822754450704598	1.0	129844
2294	WRINKLE	rughe	872.375	-0.9162791156128617	1.0	100702
2295	SUNSET	tramonto	984.0277777777778	-0.7329761422010134	1.0	122796
2296	SUNRISE	alba	841.1777777777778	-0.7581676415605142	1.0	3975
2297	DUSK	crepuscolo	928.0493827160494	-0.7196895645730472	1.0	29833
2298	VIRGIN	vergine	871.4415584415584	-0.8520826857938947	1.0	127930
230	SWEEP	spazzare	890.5409836065573	-0.7885076495782964	1.0	112724
2302	CIRCULAR (ROUND IN TWO DIMENSIONS)	circolare	1031.9137931034484	-0.5947017193908158	1.0	23909
2303	SPHERICAL (ROUND IN THREE DIMENSIONS)	sferico	940.0405405405405	-0.7290675510936878	1.0	107584
2308	THIN	sottile	988.1666666666666	-0.7452312088628515	1.0	111541
231	SHAVE	radersi	953.8783783783783	-0.7385988395072546	1.0	90832
2316	FREE	libero	959.7872340425532	-0.744348068868531	1.0	64568
2334	MELT	sciogliere	1128.909090909091	-0.6243111887155536	1.0	104320
234	PADDLE	remo	1041.623188405797	-0.7000475354906684	1.0	93164
2340	SUNNY	soleggiato	919.8414634146342	-0.76289636008902	1.0	110362
2341	CLOUDY	nuvoloso	882.1944444444445	-0.754545535180915	1.0	74445
2348	CRAB	granchio	927.5416666666666	-0.7446639609336507	1.0	49637
2352	DRAGONFLY	libellula	1027.6666666666667	-0.6190024846476779	1.0	64520
2366	ONION	cipolla	871.4925373134329	-0.7828863955180662	1.0	23879
2374	DREAM	sogno	858.4590163934427	-0.7823325339196655	1.0	110294
2375	VERTICAL	verticale	1040.661971830986	-0.6496753701968313	1.0	128137
2376	HORIZONTAL	orizzontale	1013.2142857142857	-0.6631015024429351	1.0	76627
238	PRAWNS	gambero	964.4814814814815	-0.7153934805595614	0.9878048780487805	47063
2386	TURKEY	tacchino	1015.8783783783783	-0.6472829716896518	0.9736842105263158	118537
239	FLOWER	fiore	947.3333333333334	-0.7283520867680702	1.0	44185
2396	KNOCK	bussare	921.7727272727273	-0.6652263513252598	1.0	18879
2397	LOBSTER	aragosta	1037.1298701298701	-0.6443712790737349	1.0	8745
2403	TOY	giocattolo	929.0	-0.6720674496475336	1.0	48404
2405	CHRISTMAS	natale	894.0819672131148	-0.7528896207684863	1.0	72635
2407	BIRTHDAY	compleanno	1052.203125	-0.6701750528610111	1.0	25852
2408	CAKE	torta	1076.3653846153845	-0.6983628077419456	1.0	122168
2409	BROWN	marrone	1021.9411764705883	-0.6562794109404894	1.0	67672
241	TREE STUMP	tronco	896.609756097561	-0.7624827776239269	1.0	124541
243	FRESH	fresco	1067.9649122807018	-0.6328020034010325	0.9827586206896551	46048
2430	OFFICE	ufficio	962.290909090909	-0.6579907411272139	1.0	125509
2433	THEORY	teoria	872.2068965517242	-0.7535895875893751	1.0	120356
2434	TRAGEDY	tragedia	996.4133333333333	-0.6212000617403308	0.9868421052631579	122645
244	LEFT	sinistra	927.887323943662	-0.7200887397763763	1.0	109047
2440	PINEAPPLE	ananas	1086.290909090909	-0.6013116378489142	1.0	6019
245	BROOM	scopa	924.0128205128206	-0.7355543322848443	1.0	105003
2452	PURPLE	purpureo	1165.2777777777778	-0.43870924965931873	0.96	89921
2458	PERSPIRE OR SWEAT	sudare	883.3636363636364	-0.7878979509421336	1.0	117198
2467	GAME	gioco	916.8775510204082	-0.8072300835914309	1.0	48422
2468	BAG	borsa	876.9333333333333	-0.8061945181568	1.0	17599
2486	HIDE	nascondere	1056.012987012987	-0.6956388947444054	1.0	72584
249	FOG	nebbia	868.0307692307692	-0.8337460759512498	1.0	72794
2493	BOIL	bollire	937.7792207792207	-0.7822090791189403	1.0	17350
250	LIGHT (COLOR)	chiaro	947.4814814814815	-0.7077919346982351	1.0	22961
2505	BEDROOM	camera	982.5	-0.7489319740558142	1.0	19642
2506	LOOSE	sciolto	929.6944444444445	-0.7742306078281145	1.0	104344
2507	DISGUSTING	disgustoso	1056.607594936709	-0.6479416203457461	1.0	34882
251	SHARPEN (SOMETHING)	affilare	1073.1868131868132	-0.5896439365089096	1.0	2945
2514	SPOUSE	sposo	826.9705882352941	-0.8262071150022059	1.0	113930
2517	CROWDED	affollato	937.560606060606	-0.7052959829869199	1.0	3092
2522	SCREAM (NOISE)	urlo	819.5862068965517	-0.8413735572328743	1.0	126215
2524	JOY	gioia	860.1343283582089	-0.8936925288420027	1.0	48448
2526	POWER	potenza	930.3653846153846	-0.765332131910328	0.9811320754716981	85679
2530	SMART	intelligente	1064.7865168539327	-0.6566683650978195	1.0	59110
2532	TORNADO	tornado	1306.448717948718	-0.4183125098846705	1.0	121999
2541	MIRACLE	miracolo	1029.3188405797102	-0.693583585333609	1.0	70324
2547	CITY	città	840.9491525423729	-0.7975176581588427	1.0	24156
2548	BARREL	barile	945.109375	-0.7089849245787837	1.0	14859
2549	VEHICLE	veicolo	932.0	-0.8433623948236242	1.0	127448
2553	MISERY	miseria	956.75	-0.7707688495823919	1.0	70438
2554	PRINCE (RULER)	principe	1141.764705882353	-0.5947853477901411	1.0	87557
256	FOOD	cibo	837.0408163265306	-0.7582039144822466	1.0	23437
2562	SEX (GENDER)	sesso	1053.9183673469388	-0.6928238383010719	1.0	107230
2569	BUTCHER	macellaio	1051.3035714285713	-0.7167632627477737	1.0	65941
2578	PENCIL	matita	966.6478873239437	-0.7227257009024445	0.9861111111111112	68039
2580	HELICOPTER	elicottero	861.9767441860465	-0.7469038561498784	1.0	38125
2581	OCTOPUS	polpo	889.75	-0.8063720977620492	0.9811320754716981	84510
2584	BENCH	panca	896.1111111111111	-0.7448647588529972	1.0	78418
2587	DARTS	freccetta	1080.274193548387	-0.5837268207578831	1.0	45919
2591	RHINOCEROS	rinoceronte	1146.6477272727273	-0.4255929493638311	1.0	97639
2594	DOMINOES	domino	1156.2602739726028	-0.43809757167608027	1.0	36564
2595	CACTUS	cactus	924.189753513954	-0.6456242459944137	0.9950339515556906	19085
2597	HARP	arpa	857.6323529411765	-0.7780484655818399	0.9855072463768116	9440
26	UNPLEASANT	sgradevole	1006.7263157894737	-0.6615153770563108	1.0	108240
2600	PYRAMID	piramide	907.8	-0.7490344023767075	1.0	83178
2602	FUNNEL	imbuto	933.0428571428571	-0.7573191559575343	1.0	52062
2603	ACCORDION	fisarmonica	1193.0442477876106	-0.503520077363734	0.9912280701754386	44253
2604	NOOSE	cappio	964.2096774193549	-0.6739290544494944	1.0	20612
2605	ASPARAGUS	asparago	1057.9529411764706	-0.6421189196603996	0.9883720930232558	10465
2606	COMPASS	bussola	937.6470588235294	-0.6569820107673138	1.0	18889
2619	CARD	carte	876.9545454545455	-0.7903972517013624	1.0	21220
2620	CARRIAGE	carrozza	1069.9036144578313	-0.6539160322647298	1.0	21164
2621	CURTAIN	tenda	844.984375	-0.806922407182405	0.9846153846153847	120032
2622	ENGINE	motore	814.7547169811321	-0.8342061697395037	0.9814814814814815	71855
2623	FLAG	bandiera	896.5079365079365	-0.7074608158747285	0.984375	14554
2624	FRAME	cornice	944.448275862069	-0.5688323371493887	1.0	28872
2625	MAP	cartina	925.4444444444445	-0.7175897271139607	1.0	21254
2627	ORANGE (FRUIT)	arancia	961.4	-0.7639224973062394	1.0	8763
2629	TRAY	vassoio	920.4666666666667	-0.6414837980602808	1.0	127225
2631	WIRE	cavo	839.0	-0.8672201430502909	0.9873417721518988	21939
2638	FISHING	pescare	991.493670886076	-0.7434481656976982	0.9875	82102
2640	LARVA	baco	1151.515625	-0.5063975889347527	0.8421052631578947	14046
2643	INK	calamaro	874.0188679245283	-0.7612762067297609	1.0	19225
2648	HAIR (HEAD)	capelli	1027.2941176470588	-0.6906110010088439	1.0	20221
2653	NET (FOR CATCHING)	rete	978.8260869565217	-0.7436635198343273	1.0	93602
2657	LADLE	mestolo	979.0588235294117	-0.6951467450069524	1.0	68974
2668	SKELETON	scheletro	1258.8085106382978	-0.5725023658490166	1.0	103729
27	AIR	aria	810.7428571428571	-0.8724159394670903	1.0	9254
270	JUG	caraffa	1167.6025641025642	-0.6671998974592959	1.0	20697
2715	DESPISE	disprezzare	1001.4024390243902	-0.6841254733920035	1.0	35371
2717	STEEP	ripido	1006.0760869565217	-0.6384313228447495	1.0	98217
275	PEEL	sbucciare	1123.3142857142857	-0.5932451983135661	1.0	102635
2765	CHERRY	ciliegia	927.2622950819672	-0.7067636752705073	1.0	23597
2766	WATERMELON	anguria	935.4406779661017	-0.7800050455133704	1.0	6527
2770	JACKET	giacca	951.6734693877551	-0.8404948675852264	1.0	48131
2783	SCALES (MEASURE INSTRUMENT)	bilancia	910.9027777777778	-0.8275157336626364	0.9863013698630136	16410
2819	GRASSLAND	prateria	962.8101265822785	-0.6955237218681908	0.9875	85850
2826	LIE (FALSEHOOD)	bugia	986.2545454545455	-0.7119944926353303	1.0	18666
2829	MUSSELS	cozza	846.1492537313433	-0.8342045971109786	1.0	29579
2831	PENGUIN	pinguino	957.5783132530121	-0.7391841854427591	1.0	83033
2837	SWAN	cigno	809.5396825396825	-0.8548365403593966	0.984375	23576
2843	CAULIFLOWER	cavolfiore	939.0365853658536	-0.6931020639144082	1.0	21943
287	CONE	cono	1029.560975609756	-0.6422642122271596	1.0	27043
2872	IMPROVE (SOMETHING)	migliorare	1049.0786516853932	-0.636651496623651	1.0	69852
2875	RING (MAKE SOUND)	suonare	915.2753623188406	-0.7767932250425597	1.0	117482
2883	DISTURB	disturbare	1042.7042253521126	-0.6543903503709252	1.0	35873
2892	MAKE ANGRY (ANNOY)	infastidire	995.8472222222222	-0.6448860034365296	1.0	56584
2902	BRAWL (FIGHT)	litigare	889.296875	-0.7637729712880427	1.0	65097
292	RUG	tappeto	971.843137254902	-0.5939066125471336	1.0	118989
2940	GATE	cancello	910.1428571428571	-0.7203113176305195	1.0	19888
2958	LAUGHTER	risata	865.9107142857143	-0.8959006800809721	0.9655172413793104	98636
2960	LONGING (WISH)	voglia	900.2592592592592	-0.7548450152399143	1.0	129447
2964	NEWS	notizie	985.8666666666667	-0.6769335044348276	1.0	74116
2968	REASON	motivo	960.1315789473684	-0.7529533610364589	0.987012987012987	71802
297	CROOKED	storto	946.2289156626506	-0.691042218868758	1.0	115760
2971	SIN	peccato	840.96	-0.8192015092950307	1.0	80403
2975	THOUGHT	pensiero	1006.5873015873016	-0.6827708383560401	1.0	80975
298	SHRIEK	strillo	979.1267605633802	-0.6251785975552786	1.0	116367
2981	ITEM	elemento	851.3125	-0.8620482422817766	1.0	37881
2982	GIFT	regalo	891.55	-0.8409558180138769	1.0	92782
2990	SACK	sacco	913.3085106382979	-0.7622242900519823	1.0	100965
2991	SKI	sciare	911.0151515151515	-0.7355767201766525	1.0	104178
2997	COLORFUL	variopinto	986.0263157894736	-0.6105863560414674	0.987012987012987	127143
3	BRAVE	coraggioso	902.0363636363636	-0.7784192945116741	1.0	28711
300	RATTLE	sonaglio	1130.7971014492753	-0.6488942394817235	1.0	110684
3001	POWERFUL	potente	926.1538461538462	-0.7728552942783079	1.0	85673
3003	SOLID	solido	886.2666666666667	-0.7717827950332284	1.0	110462
3006	SPACE (AVAILABLE)	spazio	843.5737704918033	-0.8067153829328395	1.0	112706
3033	SCARED	spaventato	1104.2058823529412	-0.5402398480422522	1.0	112665
3059	MALARIA	malaria	989.9850746268656	-0.6633670601258479	0.9852941176470589	66435
3066	SCARF OR TURBAN	sciarpa	986.9090909090909	-0.7931435046820482	1.0	104179
3069	FALSE	falso	951.7704918032787	-0.6706246633282916	1.0	42306
307	HAWK	aquilone	989.2727272727273	-0.5534175593730987	0.9705882352941176	8700
3078	IRRIGATE	annaffiare	1065.2972972972973	-0.5424479628869321	0.9866666666666667	6614
308	TOUCAN	tucano	944.4477611940298	-0.6656885436336779	0.9710144927536232	124906
3083	BALLOON	palloncino	1040.5434782608695	-0.6981046541344509	1.0	78298
3084	BLACKBOARD	lavagna	919.830985915493	-0.7588572021168509	1.0	63793
3085	CARROT	carota	920.1803278688525	-0.7982232008604393	1.0	21071
3086	COMPUTER	computer	1205.7868852459017	-0.5942115808719245	0.9838709677419355	26075
3087	PACIFIER	ciuccio	1258.7931034482758	-0.452000759966036	1.0	24165
3088	ENVELOPE	busta	955.7377049180328	-0.7307497060170121	1.0	18896
3089	GIRAFFE	giraffa	840.9605263157895	-0.8295506974536935	1.0	48564
3090	GUITAR	chitarra	1002.2058823529412	-0.6677382768167818	1.0	23297
3091	LEMON	limone	817.0645161290323	-0.8441347169257793	1.0	64795
3092	LIGHTER	accendino	994.5333333333333	-0.7566039749286785	0.9868421052631579	970
3093	LIPSTICK	rossetto	880.3714285714286	-0.8291707636735743	1.0	100425
3094	PAINTBRUSH	pennello	892.7837837837837	-0.7714371879334196	0.9866666666666667	80867
3095	POSTMAN	postino	1006.6521739130435	-0.6981403632243657	1.0	85583
3096	RACKET	racchetta	1053.125	-0.6173665846610196	0.9824561403508771	90622
3099	SOFA	divano	932.3076923076923	-0.7865105019279711	1.0	36030
31	PAN	padella	900.9420289855072	-0.737993471329856	1.0	77852
3101	SWING	altalena	943.6545454545454	-0.7487858108346843	1.0	4804
3104	THERMOMETER	termometro	1094.5066666666667	-0.5875574124309058	1.0	120582
3105	UMBRELLA	ombrello	902.5892857142857	-0.761656183856542	1.0	75451
3106	WARDROBE	armadio	973.0666666666667	-0.735254908592816	0.9836065573770492	9338
3107	WHISTLE (INSTRUMENT)	fischietto	977.4769230769231	-0.7739823535427628	1.0	44285
3108	BOX (SOMEBODY OR SOMETHING)	colpire	991.8823529411765	-0.7311480045509441	1.0	25232
3110	CLAP	applaudire	870.6724137931035	-0.7996039066024259	1.0	8281
3111	CONDUCT	dirigere	1213.5479452054794	-0.48007410861360506	1.0	34114
3112	ERUPT	eruttare	1170.3863636363637	-0.5336821546794426	0.9777777777777777	39859
3113	FILE (SOMETHING)	limare	908.7922077922078	-0.7240730998556061	0.9871794871794872	64728
3114	GRATE (SOMETHING)	grattugiare	1113.974358974359	-0.5559184439769532	0.9873417721518988	49848
3116	HATCH (OUT)	schiudere	1223.0882352941176	-0.5072763040165593	0.9855072463768116	103977
3118	IRON (CLOTHES)	stirare	944.7777777777778	-0.7660875697573798	0.984375	115498
3119	MASSAGE (SOMEBODY)	massaggiare	1098.012048192771	-0.6103782946928858	1.0	67850
3121	OPERATE (MEDICINE)	operare	1026.0	-0.7362841601118756	1.0	75979
3122	PAINT (SOMETHING)	dipingere	1013.9772727272727	-0.7332488383115503	1.0	33993
3123	PHOTOGRAPH (SOMETHING)	fotografare	1105.35	-0.6274274582815752	1.0	45463
3125	PLAY (GAME)	giocare	829.25	-0.8486796299694312	1.0	48391
3126	POST (SOMETHING)	imbucare	1021.2666666666667	-0.6601290507095237	1.0	52016
3127	RAKE (SOMETHING)	rastrellare	1095.1363636363637	-0.46287825796972065	1.0	92098
3128	SHOWER (ACTION)	doccia	907.7142857142857	-0.8642195485999614	1.0	36332
3129	SKATE	pattinare	1015.9756097560976	-0.5822881775568384	1.0	80251
3136	WATCH (TV)	guardare	1039.25	-0.6560807517153023	1.0	50262
3138	STRAWBERRY	fragola	926.4615384615385	-0.7729267658688175	1.0	45621
3140	VEST	canottiera	1066.483870967742	-0.6500059789050374	1.0	20073
3141	TAMBOURINE	tamburello	1017.7466666666667	-0.6830477883807484	1.0	118852
3144	GORILLA	gorilla	947.1617647058823	-0.7915647161364447	1.0	49377
3145	HIPPOPOTAMUS	ippopotamo	1299.7222222222222	-0.4190311136926949	1.0	61715
3154	WILD BOAR	cinghiale	1158.274193548387	-0.6044737641406225	1.0	23748
