CONCEPTICON_ID	CONCEPTICON_GLOSS	GERMAN	GERMAN_HAPPINESS_MEAN	GERMAN_ANGER_MEAN	GERMAN_SADNESS_MEAN	GERMAN_FEAR_MEAN	GERMAN_DISGUST_MEAN	GERMAN_EMOTION_DOMINANT	LINE_IN_SOURCE
2468	BAG	tasche	2.2	1.1	1.05	1.0	1.05	HAP	1649
249	FOG	nebel	2.2083333333333335	1.6666666666666667	1.625	2.2083333333333335	1.25		1147
25	DIRT	schmutz	1.1904761904761905	2.4761904761904763	1.3333333333333333	1.2380952380952381	2.8095238095238093	DIS	1483
2521	FEELING (HAPTIC SENSE)	gefühl	3.272727272727273	2.227272727272727	2.1363636363636362	2.0454545454545454	1.4090909090909092	HAP	538
2523	HOWLING	geheul	1.0833333333333333	2.625	2.3333333333333335	1.9166666666666667	1.625	ANG	542
2524	JOY	freude	4.043478260869565	1.0434782608695652	1.0	1.0434782608695652	1.0434782608695652	HAP	499
2525	LABOUR (EFFORT)	mühe	1.85	2.45	1.6	2.1	1.15	ANG	1112
2526	POWER	macht	2.4782608695652173	3.130434782608696	1.7826086956521738	2.6956521739130435	2.0	ANG	973
253	CARE FOR	sorgen	1.0476190476190477	2.238095238095238	2.7142857142857144	3.142857142857143	1.0952380952380953	FEA	1565
2534	DEPTH	tiefe	1.7272727272727273	1.1363636363636365	1.4090909090909092	2.4545454545454546	1.2727272727272727	FEA	1675
2539	PIT (POTHOLE)	grube	1.1428571428571428	1.8095238095238095	1.5238095238095237	2.7142857142857144	2.0476190476190474	FEA	604
2541	MIRACLE	wunder	3.65	1.05	1.15	1.3	1.0	HAP	1903
2543	RAVEN	rabe	1.9	1.45	1.9	2.15	1.6	FEA	1336
2544	SHEPHERD	hirte	2.05	1.4	1.45	1.35	1.25	HAP	665
2546	BORDER	grenze	1.2727272727272727	1.8181818181818181	1.4545454545454546	1.4545454545454546	1.0454545454545454	ANG	602
256	FOOD	nahrung	2.6666666666666665	1.1904761904761905	1.0952380952380953	1.1904761904761905	1.1904761904761905	HAP	1137
2584	BENCH	bank	2.0	2.619047619047619	1.6666666666666667	1.8571428571428572	1.619047619047619	ANG	177
2597	HARP	harfe	3.0	1.1428571428571428	1.4761904761904763	1.1428571428571428	1.1428571428571428	HAP	628
2604	NOOSE	schlinge	1.1904761904761905	2.0	1.380952380952381	2.7142857142857144	1.5714285714285714	FEA	1477
2605	ASPARAGUS	spargel	2.380952380952381	1.0	1.0	1.0476190476190477	1.8095238095238095	HAP	1570
2620	CARRIAGE	kutsche	2.6	1.0	1.05	1.0	1.15	HAP	864
2622	ENGINE	motor	2.0454545454545454	1.6818181818181819	1.4545454545454546	1.3636363636363635	1.5	HAP	1107
2623	FLAG	fahne	2.0476190476190474	2.1904761904761907	1.619047619047619	1.5714285714285714	1.5714285714285714	ANG	423
2630	WHIP	peitsche	1.1428571428571428	2.4285714285714284	1.380952380952381	2.238095238095238	1.5238095238095237	ANG	1243
2658	COAL	kohle	2.2083333333333335	1.7916666666666667	1.4583333333333333	1.8333333333333333	1.5416666666666667	HAP	806
2666	SOLE (FOOT)	sohle	1.2727272727272727	1.1363636363636365	1.0	1.0	1.3181818181818181	DIS	1557
2668	SKELETON	skelett	1.0	1.1904761904761905	1.2380952380952381	1.9047619047619047	2.4761904761904763	DIS	1547
27	AIR	luft	3.5238095238095237	1.5238095238095237	1.4285714285714286	1.5714285714285714	1.2857142857142858	HAP	961
2765	CHERRY	kirsche	3.619047619047619	1.0	1.0	1.0	1.0	HAP	775
2766	WATERMELON	melone	3.3636363636363638	1.0	1.0	1.0	1.0454545454545454	HAP	1035
2770	JACKET	jacke	2.1904761904761907	1.380952380952381	1.2380952380952381	1.380952380952381	1.1904761904761905	HAP	708
2771	SHAWL	schal	2.272727272727273	1.1818181818181819	1.0909090909090908	1.0909090909090908	1.0909090909090908	HAP	1449
2783	SCALES (MEASURE INSTRUMENT)	waage	1.4545454545454546	1.9090909090909092	1.2727272727272727	1.5454545454545454	1.4545454545454546	ANG	1832
2805	BIRTH (ACCOUCHEMENT)	geburt	3.1818181818181817	1.0454545454545454	1.0454545454545454	2.0	1.7727272727272727	HAP	533
2819	GRASSLAND	wiese	3.409090909090909	1.0909090909090908	1.2727272727272727	1.0909090909090908	1.1363636363636365	HAP	1880
2826	LIE (FALSEHOOD)	lüge	1.2173913043478262	3.869565217391304	3.0	2.9130434782608696	1.9565217391304348	ANG	964
2828	MOTH	motte	1.28	2.0	1.44	2.04	3.36	DIS	1109
2837	SWAN	schwan	3.3636363636363638	1.0454545454545454	1.0454545454545454	1.1818181818181819	1.0454545454545454	HAP	1506
2851	AUGUST	august	2.9523809523809526	1.1428571428571428	1.1904761904761905	1.0952380952380953	1.1428571428571428	HAP	145
2854	NOVEMBER	november	1.7	1.3	2.0	1.45	1.2	SAD	1171
2930	BOSS	chef	1.4545454545454546	2.8636363636363638	1.4090909090909092	1.9090909090909092	1.6818181818181819	ANG	293
2931	BUSINESS	betrieb	1.5	1.35	1.1	1.15	1.1	HAP	221
2933	CONVERSATION	gespräch	2.65	1.15	1.15	1.4	1.0	HAP	571
2939	FLOCK (OF ANIMALS)	herde	1.75	1.7	1.45	1.55	1.7	HAP	653
2941	HAPPINESS	glück	4.285714285714286	1.3333333333333333	1.2380952380952381	1.4761904761904763	1.2380952380952381	HAP	594
2945	COUNT (QUANTITY)	anzahl	1.1818181818181819	1.0909090909090908	1.0454545454545454	1.1363636363636365	1.0454545454545454	HAP	103
2946	CRADLE	wiege	2.5217391304347827	1.0869565217391304	1.1304347826086956	1.1304347826086956	1.1304347826086956	HAP	1879
2948	GAP (DISTANCE)	abstand	1.55	1.6	1.45	1.55	1.1	ANG	29
2950	MEANING	sinn	2.8636363636363638	1.4090909090909092	1.3636363636363635	1.7727272727272727	1.1818181818181819	HAP	1538
2951	POUCH	beutel	1.2272727272727273	1.0909090909090908	1.0909090909090908	1.1363636363636365	1.5	DIS	225
2952	SLAB	platte	1.2857142857142858	1.0476190476190477	1.0	1.0476190476190477	1.1428571428571428	HAP	1283
2955	STATE (POLITICS)	staat	1.5833333333333333	2.375	1.25	1.625	1.4583333333333333	ANG	1589
2959	LEASH	leine	1.9130434782608696	1.6521739130434783	1.4782608695652173	1.608695652173913	1.3043478260869565	HAP	898
2960	LONGING (WISH)	lust	3.65	1.7	1.4	1.65	1.75	HAP	968
2962	MOORLAND	moor	1.8095238095238095	1.2857142857142858	1.9047619047619047	3.0952380952380953	2.619047619047619	FEA	1093
2965	PAW	pfote	2.9565217391304346	1.3043478260869565	1.6521739130434783	1.6521739130434783	1.608695652173913	HAP	1261
2966	PERCH (FISH)	barsch	1.7727272727272727	1.5909090909090908	1.3181818181818181	1.2272727272727273	1.4545454545454546	HAP	182
2968	REASON	grund	1.619047619047619	1.4761904761904763	1.2857142857142858	1.3333333333333333	1.1428571428571428	HAP	605
2972	SLEEP (STATE)	schlaf	3.909090909090909	1.0	1.0909090909090908	1.0454545454545454	1.0	HAP	1472
2975	THOUGHT	gedanke	2.75	1.25	1.35	1.25	1.05	HAP	534
2976	VIOLENCE	gewalt	1.1304347826086956	3.5217391304347827	2.652173913043478	3.3043478260869565	2.0	ANG	574
2977	WORKER	arbeiter	1.25	1.3	1.25	1.05	1.25	ANG	110
2980	AREA	gebiet	1.1428571428571428	1.1428571428571428	1.0952380952380953	1.0952380952380953	1.0		531
2982	GIFT	geschenk	4.0	1.0	1.1	1.0	1.0	HAP	566
2985	HEIGHT	höhe	2.217391304347826	1.2173913043478262	1.2173913043478262	2.869565217391304	1.2608695652173914	FEA	673
2987	AMOUNT	menge	1.9565217391304348	1.565217391304348	1.3043478260869565	1.434782608695652	1.391304347826087	HAP	1036
2996	WEALTH	reichtum	3.1904761904761907	1.7619047619047619	1.1904761904761905	1.3333333333333333	1.1904761904761905	HAP	1373
3003	SOLID	fest	3.8095238095238093	1.2857142857142858	1.1904761904761905	1.380952380952381	1.1904761904761905	HAP	450
3006	SPACE (AVAILABLE)	platz	2.090909090909091	1.5	1.3636363636363635	1.4090909090909092	1.4090909090909092	HAP	1284
3060	PHEASANT	fasan	2.238095238095238	1.380952380952381	1.3333333333333333	1.3333333333333333	1.5238095238095237	HAP	433
3076	SLOPE	abhang	1.6521739130434783	1.5217391304347827	1.2608695652173914	2.8260869565217392	1.173913043478261	FEA	15
3084	BLACKBOARD	tafel	1.7083333333333333	1.2916666666666667	1.0833333333333333	1.3333333333333333	1.3333333333333333	HAP	1637
3085	CARROT	möhre	2.5416666666666665	1.375	1.2083333333333333	1.2083333333333333	1.5416666666666667	HAP	1083
3087	PACIFIER	nuckel	2.2857142857142856	1.2857142857142858	1.1904761904761905	1.2380952380952381	1.5238095238095237	HAP	1172
3089	GIRAFFE	giraffe	3.1	1.0	1.0	1.05	1.05	HAP	585
3090	GUITAR	gitarre	3.2	1.05	1.1	1.0	1.15	HAP	587
3091	LEMON	zitrone	2.65	1.0	1.0	1.0	1.2	HAP	1939
3094	PAINTBRUSH	pinsel	2.1818181818181817	1.1363636363636365	1.0	1.0454545454545454	1.0909090909090908	HAP	1269
3099	SOFA	sofa	3.2857142857142856	1.0952380952380953	1.0	1.0	1.380952380952381	HAP	1556
31	PAN	pfanne	1.8181818181818181	1.0454545454545454	1.0	1.0	1.1363636363636365	HAP	1252
3101	SWING	schaukel	3.0476190476190474	1.0476190476190477	1.0476190476190477	1.3333333333333333	1.0476190476190477	HAP	1457
3102	TANK	panzer	1.3	3.15	2.2	3.05	1.8	ANG	1214
3106	WARDROBE	schrank	1.35	1.1	1.0	1.05	1.0	HAP	1489
3107	WHISTLE (INSTRUMENT)	pfeife	1.2857142857142858	1.8571428571428572	1.0476190476190477	1.1428571428571428	1.4761904761904763	ANG	1255
3137	OAR	ruder	1.6818181818181819	1.0909090909090908	1.1363636363636365	1.2272727272727273	1.0909090909090908	HAP	1415
3138	STRAWBERRY	erdbeere	3.6	1.0	1.0	1.0	1.15	HAP	396
3147	HAMSTER	hamster	3.2	1.0	1.05	1.0	1.4	HAP	623
3150	BOX OR CHEST	koffer	2.0	1.2272727272727273	1.1818181818181819	1.1818181818181819	1.0	HAP	805
3153	LORD	herr	1.8571428571428572	1.8571428571428572	1.380952380952381	1.9047619047619047	1.4285714285714286	FEA	655
317	PIRANHA	piranha	1.380952380952381	1.380952380952381	1.0476190476190477	2.6666666666666665	1.6666666666666667	FEA	1271
3231	DEITY	gott	2.75	1.9	1.5	1.65	1.4	HAP	598
3232	PELT	pelz	1.4	2.55	2.4	1.75	2.85	DIS	1244
3261	HORNET	hornisse	1.25	1.8	1.1	3.3	2.3	FEA	677
329	STOCKING	strumpf	1.75	1.0	1.05	1.0	1.2	HAP	1619
3303	PICTURE (PAINTING)	bild	3.0	1.4285714285714286	1.4761904761904763	1.380952380952381	1.2380952380952381	HAP	236
3325	PEARL	perle	3.391304347826087	1.173913043478261	1.2608695652173914	1.2173913043478262	1.391304347826087	HAP	1247
3353	SIEVE (TOOL)	sieb	1.7	1.3	1.3	1.2	1.1	HAP	1530
3375	PATIENT (SICK PERSON)	patient	1.4285714285714286	1.2857142857142858	1.619047619047619	2.0476190476190474	1.2380952380952381	FEA	1235
338	RAKE	rechen	1.2727272727272727	1.0909090909090908	1.0909090909090908	1.1818181818181819	1.1363636363636365	HAP	1359
3382	PEACOCK	pfau	3.1	1.1	1.2	1.3	1.1	HAP	1254
34	STAIRS	treppe	1.3	1.15	1.05	1.15	1.1	HAP	1712
3405	RULER	lineal	1.3636363636363635	1.1363636363636365	1.0	1.0	1.0	HAP	936
3407	FILE (TOOL)	feile	1.5	1.5	1.3	1.25	1.7	DIS	443
341	SICKLE	sichel	1.2727272727272727	1.5	1.2272727272727273	2.0	1.1363636363636365	FEA	1529
3423	DRILL	bohrer	1.2727272727272727	1.5909090909090908	1.1363636363636365	2.0454545454545454	1.4545454545454546	FEA	256
344	TREE TRUNK	stamm	1.7391304347826086	1.1304347826086956	1.2173913043478262	1.2173913043478262	1.0	HAP	1590
3458	SILENCE	ruhe	3.7	1.4	2.0	1.55	1.05	HAP	1416
3460	BEACH	strand	3.9523809523809526	1.0476190476190477	1.0952380952380953	1.0	1.0476190476190477	HAP	1612
3467	HELP (ASSISTANCE)	hilfe	2.9	1.85	1.65	2.1	1.35	HAP	659
356	SHEARS	schere	1.1363636363636365	1.1363636363636365	1.0	1.3181818181818181	1.0	FEA	1461
3675	ZEBRA	zebra	2.85	1.0	1.05	1.1	1.05	HAP	1919
3690	FULL MOON	vollmond	3.05	1.2	1.45	1.45	1.1	HAP	1814
3704	ODOR (SMELL)	geruch	2.0	1.4545454545454546	1.1363636363636365	1.3181818181818181	2.3636363636363638	DIS	564
3711	TIE (NOUN)	krawatte	1.45	1.05	1.05	1.05	1.3	HAP	832
3713	PHARYNX	rachen	1.0952380952380953	1.2380952380952381	1.0	1.3333333333333333	1.9047619047619047	DIS	1338
3717	BADGER	dachs	2.5	1.4	1.4	1.6	1.4	HAP	295
3722	FLAMINGO	flamingo	3.15	1.0	1.0	1.0	1.0	HAP	468
3724	STORK	storch	2.8095238095238093	1.0	1.0476190476190477	1.0952380952380953	1.0952380952380953	HAP	1609
3729	LETTUCE	salat	3.0416666666666665	1.0833333333333333	1.0833333333333333	1.125	1.3333333333333333	HAP	1432
3747	SHAPE	form	2.0	1.3181818181818181	1.1363636363636365	1.2272727272727273	1.1818181818181819	HAP	486
3803	RASPBERRY	himbeere	3.85	1.0	1.0	1.0	1.0	HAP	660
3821	BROOK	bach	3.5238095238095237	1.1904761904761905	1.2380952380952381	1.4285714285714286	1.0952380952380953	HAP	163
383	MASTER	meister	2.619047619047619	1.1428571428571428	1.0476190476190477	1.1428571428571428	1.1904761904761905	HAP	1032
3897	NATURE	natur	4.090909090909091	1.5909090909090908	1.8181818181818181	1.6818181818181819	1.2727272727272727	HAP	1144
395	PILL	pille	2.0	1.826086956521739	1.608695652173913	2.4347826086956523	1.9565217391304348	FEA	1266
3978	COMPANION	kamerad	3.15	1.25	1.15	1.1	1.05	HAP	729
40	ENVY	neid	1.2380952380952381	3.4285714285714284	2.4285714285714284	2.2857142857142856	2.5714285714285716	ANG	1152
420	FOREST	wald	3.590909090909091	1.4090909090909092	1.5454545454545454	2.409090909090909	1.3181818181818181	HAP	1846
476	CUP	becher	1.3636363636363635	1.0909090909090908	1.0454545454545454	1.0454545454545454	1.2272727272727273	HAP	190
478	LIP	lippe	2.772727272727273	1.3181818181818181	1.4090909090909092	1.3636363636363635	1.5454545454545454	HAP	939
480	PLATE	teller	1.9	1.2	1.0	1.05	1.1	HAP	1660
489	KIDNEY	niere	1.6521739130434783	1.4782608695652173	1.6521739130434783	2.0	1.8695652173913044	FEA	1161
496	CUCUMBER	gurke	2.1904761904761907	1.5238095238095237	1.2380952380952381	1.1904761904761905	1.5714285714285714	HAP	611
497	SCAR	narbe	1.391304347826087	2.0434782608695654	2.260869565217391	2.260869565217391	2.4782608695652173	DIS	1139
502	NAIL (TOOL)	nagel	1.2727272727272727	1.5909090909090908	1.3181818181818181	1.3636363636363635	1.5909090909090908		1135
503	FROG	frosch	2.238095238095238	1.0952380952380953	1.0952380952380953	1.1904761904761905	1.9523809523809523	HAP	508
506	MAIZE	mais	2.8	1.05	1.0	1.1	1.3	HAP	990
518	SPARK	funke	2.5714285714285716	1.4761904761904763	1.2380952380952381	2.0	1.1428571428571428	HAP	515
53	SPIRIT	geist	2.0	1.45	1.6	2.2	1.25	FEA	547
538	MULTITUDE	masse	2.0	2.1818181818181817	1.6363636363636365	1.9545454545454546	1.6818181818181819	ANG	1015
545	SPRUCE	fichte	2.227272727272727	1.0	1.0454545454545454	1.0454545454545454	1.0909090909090908	HAP	456
585	BOOT	stiefel	2.380952380952381	1.0476190476190477	1.0	1.0476190476190477	1.0	HAP	1605
586	GARDEN	garten	3.5217391304347827	1.2173913043478262	1.173913043478261	1.2173913043478262	1.2608695652173914	HAP	525
597	PHYSICIAN	doktor	1.5217391304347827	1.6956521739130435	1.3043478260869565	2.5217391304347827	1.2173913043478262	FEA	334
598	SHELL	muschel	2.9523809523809526	1.0	1.1904761904761905	1.0	1.1428571428571428	HAP	1117
6	EARTHQUAKE	erdbeben	1.0	2.25	2.8	3.45	1.15	FEA	395
603	COAT	mantel	2.2857142857142856	1.0952380952380953	1.0	1.0	1.0476190476190477	HAP	1004
604	GLASS	glas	2.0454545454545454	1.5	1.1363636363636365	1.6818181818181819	1.1363636363636365	HAP	590
606	GRASS	gras	3.4	1.05	1.3	1.15	1.2	HAP	601
609	HAIL	hagel	1.7142857142857142	2.0952380952380953	1.4285714285714286	2.0476190476190474	1.2857142857142858	ANG	618
610	PORT	hafen	2.6	1.25	1.75	1.4	1.35	HAP	615
611	HARVEST	ernte	2.9047619047619047	1.5238095238095237	1.3333333333333333	1.4285714285714286	1.1904761904761905	HAP	403
612	HEAT	hitze	2.380952380952381	2.142857142857143	1.2857142857142858	1.5714285714285714	1.8095238095238095	HAP	666
615	HORSE	pferd	3.3043478260869565	1.391304347826087	1.4782608695652173	1.565217391304348	1.5217391304347827	HAP	1257
619	ANIMAL	tier	3.4761904761904763	1.7142857142857142	1.5238095238095237	1.8095238095238095	1.5238095238095237	HAP	1676
620	INSECT	insekt	1.173913043478261	1.9130434782608696	1.0869565217391304	1.8695652173913044	3.0434782608695654	DIS	700
622	ISLAND	insel	3.55	1.2	1.3	1.55	1.35	HAP	701
625	LAMP	lampe	2.3636363636363638	1.3636363636363635	1.4090909090909092	1.3636363636363635	1.3181818181818181	HAP	870
629	LEATHER	leder	3.0416666666666665	1.625	1.5	1.4583333333333333	1.5833333333333333	HAP	884
630	LIGHT (RADIATION)	licht	3.652173913043478	1.391304347826087	1.2608695652173914	1.2608695652173914	1.3478260869565217	HAP	924
632	LIZARD	eidechse	2.55	1.05	1.05	1.1	1.85	HAP	360
633	MARKET	markt	2.739130434782609	1.608695652173913	1.3043478260869565	1.2608695652173914	1.391304347826087	HAP	1007
634	MEAT	fleisch	1.55	1.5	1.5	1.3	2.25	DIS	473
635	MILK	milch	2.909090909090909	1.2727272727272727	1.3636363636363635	1.2727272727272727	1.6363636363636365	HAP	1054
638	MOTORCYCLE	motorrad	1.9523809523809523	1.5714285714285714	1.2380952380952381	2.142857142857143	1.0952380952380953	FEA	1108
641	MUSHROOM	pilz	2.45	1.35	1.05	1.65	2.45		1268
642	MUSIC	musik	4.043478260869565	1.434782608695652	1.7391304347826086	1.3043478260869565	1.173913043478261	HAP	1119
644	OAK	eiche	2.7	1.3	1.65	1.35	1.15	HAP	359
646	ASH	asche	1.45	1.65	3.2	2.45	1.6	SAD	124
647	PAINT (PIGMENTS)	farbe	3.5	1.15	1.6	1.2	1.2	HAP	432
649	PASTURE	weide	2.782608695652174	1.173913043478261	1.5217391304347827	1.2608695652173914	1.1304347826086956	HAP	1863
655	POISON	gift	1.0476190476190477	2.4285714285714284	2.238095238095238	3.4761904761904763	2.4285714285714284	FEA	582
657	PRICE	preis	2.2916666666666665	2.2083333333333335	1.7916666666666667	1.7083333333333333	1.4166666666666667	HAP	1303
658	RAIN (PRECIPITATION)	regen	3.0	2.1363636363636362	1.5454545454545454	1.2272727272727273	1.2272727272727273	HAP	1367
662	BATTERY	batterie	1.15	1.05	1.0	1.05	1.05	HAP	185
665	BEE	biene	2.6	1.75	1.45	2.3	1.55	HAP	231
667	ROAD	straße	1.7142857142857142	1.1904761904761905	1.0	1.1904761904761905	1.0952380952380953	HAP	1614
671	SAND	sand	3.4761904761904763	1.2380952380952381	1.2857142857142858	1.3333333333333333	1.1904761904761905	HAP	1435
677	AXE	beil	1.1904761904761905	2.1904761904761907	1.6666666666666667	3.2857142857142856	1.7619047619047619	FEA	205
682	SIDE	seite	1.7083333333333333	1.0416666666666667	1.1666666666666667	1.0833333333333333	1.0	HAP	1521
683	PERSON	person	1.5454545454545454	1.2727272727272727	1.1363636363636365	1.1818181818181819	1.0454545454545454	HAP	1249
688	LUNG	lunge	1.4782608695652173	1.391304347826087	1.6521739130434783	1.9565217391304348	1.8695652173913044	FEA	966
72	CLAW	klaue	1.7083333333333333	1.5	1.2916666666666667	2.4166666666666665	2.0416666666666665	FEA	784
722	ATTACK	angriff	1.65	2.6	1.65	3.05	1.15	FEA	86
735	OWL	eule	3.0	1.0	1.6	1.65	1.15	HAP	413
738	THING	sache	1.4782608695652173	1.2173913043478262	1.1304347826086956	1.2173913043478262	1.0869565217391304	HAP	1427
740	SHIP	schiff	2.6363636363636362	1.0454545454545454	1.1818181818181819	1.5	1.0	HAP	1464
742	END (OF SPACE)	ende	1.7619047619047619	1.7619047619047619	2.8095238095238093	2.4285714285714284	1.0952380952380953	SAD	384
745	SHELF	regal	1.92	1.16	1.0	1.0	1.04	HAP	1365
747	BICYCLE	fahrrad	2.7	1.05	1.05	1.05	1.0	HAP	425
758	HERON	reiher	2.1	1.15	1.05	1.15	1.35	HAP	1377
759	SILVER	silber	2.6666666666666665	1.0	1.0952380952380953	1.0	1.0	HAP	1536
767	CORPSE	leichnam	1.0	1.4	3.1	3.05	2.8	SAD	894
772	BELT	gürtel	1.625	1.1666666666666667	1.0833333333333333	1.25	1.125	HAP	613
777	FLUTE	flöte	2.238095238095238	1.5714285714285714	1.4761904761904763	1.1904761904761905	1.6666666666666667	HAP	477
779	PART	teil	1.75	1.1	1.05	1.1	1.05	HAP	1658
783	VICTORY	sieg	3.4347826086956523	2.0	1.6521739130434783	2.0	1.2608695652173914	HAP	1531
784	SNOW	schnee	3.380952380952381	1.4285714285714286	1.0952380952380953	1.3333333333333333	1.1904761904761905	HAP	1486
786	SAILCLOTH	segel	2.6	1.24	1.28	1.6	1.12	HAP	1514
788	SOAP	seife	2.5	1.0	1.0454545454545454	1.0	1.0909090909090908	HAP	1519
789	PEOPLE	leute	2.3043478260869565	1.608695652173913	1.391304347826087	1.826086956521739	1.391304347826087	HAP	920
798	JAW	kiefer	1.608695652173913	1.0869565217391304	1.1304347826086956	1.434782608695652	1.565217391304348	HAP	769
806	BLANKET	decke	3.1	1.5	1.5	1.6	1.2	HAP	307
809	TROUSERS	hose	2.05	1.35	1.25	1.25	1.2	HAP	680
811	SOUL	seele	3.0416666666666665	1.1666666666666667	1.625	1.625	1.2083333333333333	HAP	1510
812	SLAVE	sklave	1.2	3.65	2.75	2.2	1.55	ANG	1549
819	STOMACH	magen	1.4545454545454546	1.5	1.4090909090909092	1.7727272727272727	2.0454545454545454	DIS	980
823	SORCERER	zauberer	3.0476190476190474	1.1428571428571428	1.0952380952380953	1.4285714285714286	1.0476190476190477	HAP	1918
824	WITCH	hexe	1.7619047619047619	1.8571428571428572	1.4285714285714286	1.9523809523809523	1.5238095238095237	FEA	658
832	BEAN	bohne	1.65	1.4	1.3	1.2	1.75	DIS	255
834	BUTTOCKS	arsch	2.65	2.85	1.35	1.3	2.0	ANG	120
843	SPIDER	spinne	1.0952380952380953	1.4285714285714286	1.0952380952380953	2.3333333333333335	3.5238095238095237	DIS	1577
845	MURDER	mord	1.2857142857142858	3.5238095238095237	3.380952380952381	3.4285714285714284	2.761904761904762	ANG	1100
846	TIGER	tiger	3.238095238095238	1.0476190476190477	1.0952380952380953	2.142857142857143	1.0476190476190477	HAP	1677
849	SPRING (OF WATER)	quelle	2.9545454545454546	1.0	1.0454545454545454	1.0	1.0	HAP	1333
857	STONE	stein	1.9565217391304348	1.434782608695652	1.434782608695652	1.391304347826087	1.0869565217391304	HAP	1597
858	STORM	sturm	2.590909090909091	1.5909090909090908	1.1818181818181819	2.3636363636363638	1.0454545454545454	HAP	1624
859	STOVE	ofen	2.6	1.15	1.15	1.8	1.35	HAP	1179
861	JUDGE	richter	1.2857142857142858	1.5714285714285714	1.0	1.619047619047619	1.0	FEA	1395
863	EDGE	kante	1.5217391304347827	1.6956521739130435	1.2608695652173914	1.6521739130434783	1.2608695652173914	ANG	739
864	PUMPKIN	kürbis	2.380952380952381	1.0476190476190477	1.0	1.0	1.5714285714285714	HAP	860
868	BANANA	banane	2.772727272727273	1.0454545454545454	1.0454545454545454	1.0	1.0	HAP	175
869	BLADE	klinge	1.7142857142857142	1.9523809523809523	1.6666666666666667	2.857142857142857	1.6666666666666667	FEA	790
882	PARROT	papagei	2.9523809523809526	1.0476190476190477	1.0476190476190477	1.2380952380952381	1.1904761904761905	HAP	1216
889	FLAME	flamme	2.35	1.35	1.35	2.25	1.2	HAP	469
906	TREE	baum	3.4782608695652173	1.434782608695652	1.6956521739130435	1.565217391304348	1.173913043478261	HAP	187
908	DRUM	trommel	2.0952380952380953	1.2857142857142858	1.0	1.0	1.1904761904761905	HAP	1719
917	ORNAMENT	schmuck	3.380952380952381	1.0476190476190477	1.0	1.0	1.0	HAP	1482
922	PEAR	birne	2.4761904761904763	1.2857142857142858	1.2857142857142858	1.1904761904761905	1.3333333333333333	HAP	239
923	LOVE	liebe	4.304347826086956	1.7826086956521738	2.391304347826087	2.5217391304347827	1.2173913043478262	HAP	926
924	VEGETABLES	gemüse	2.8260869565217392	1.1304347826086956	1.0434782608695652	1.0434782608695652	1.391304347826087	HAP	558
933	WALL (OF HOUSE)	wand	1.75	1.45	1.25	1.3	1.1	HAP	1849
935	WAR	krieg	1.4583333333333333	3.875	3.5416666666666665	3.8333333333333335	2.5416666666666665	ANG	838
937	BIRD	vogel	3.1739130434782608	1.173913043478261	1.0869565217391304	1.173913043478261	1.434782608695652	HAP	1812
942	HONEY	honig	3.619047619047619	1.2857142857142858	1.1904761904761905	1.1428571428571428	1.1904761904761905	HAP	674
945	SPEAR	lanze	1.6956521739130435	1.6956521739130435	1.5217391304347827	1.9130434782608696	1.3043478260869565	FEA	871
946	BLOOD	blut	1.380952380952381	1.5714285714285714	1.9047619047619047	3.0	2.8095238095238093	FEA	250
948	WATER	wasser	3.25	1.05	1.2	1.5	1.15	HAP	1856
950	SEAGULL	möwe	2.95	1.7	1.5	1.6	1.95	HAP	1111
951	WEAPONS	waffe	1.3636363636363635	3.1818181818181817	2.1818181818181817	3.409090909090909	2.0454545454545454	FEA	1836
954	WELL	brunnen	2.4	1.0	1.1	1.35	1.05	HAP	273
960	WIND	wind	2.6	1.55	1.45	1.35	1.2	HAP	1883
961	PEBBLES	kiesel	1.9090909090909092	1.3181818181818181	1.0909090909090908	1.0909090909090908	1.3636363636363635	HAP	770
962	WOMAN	frau	3.0952380952380953	1.7619047619047619	1.380952380952381	1.7619047619047619	1.3333333333333333	HAP	493
963	BOOK	buch	3.8636363636363638	1.5454545454545454	1.3181818181818181	1.4090909090909092	1.1818181818181819	HAP	275
964	WOOL	wolle	2.391304347826087	1.0869565217391304	1.173913043478261	1.0869565217391304	1.3043478260869565	HAP	1897
965	WORLD	welt	3.0952380952380953	1.6666666666666667	1.619047619047619	1.9047619047619047	1.1904761904761905	HAP	1869
974	TOBACCO	tabak	1.9090909090909092	2.4545454545454546	1.2727272727272727	1.4545454545454546	2.5454545454545454	DIS	1633
977	ARROW	pfeil	2.347826086956522	1.7826086956521738	1.826086956521739	2.260869565217391	1.3043478260869565	HAP	1256
978	WAVE	welle	3.260869565217391	1.0869565217391304	1.173913043478261	1.6521739130434783	1.0	HAP	1867
979	FARMER	bauer	1.8	1.9	1.65	1.5	1.85	ANG	186
980	HEEL	ferse	1.15	1.55	1.25	1.4	1.85	DIS	448
984	WORK (LABOUR)	arbeit	1.7272727272727273	2.090909090909091	1.3636363636363635	2.0	1.3636363636363635	ANG	109
986	TOMATO	tomate	2.65	1.0	1.0	1.0	1.15	HAP	1687
994	BOW	bogen	2.0454545454545454	1.3636363636363635	1.1818181818181819	1.6363636363636365	1.1363636363636365	HAP	254
999	JOINT	gelenk	1.1304347826086956	1.565217391304348	1.2173913043478262	1.565217391304348	1.5217391304347827		553
