CONCEPTICON_ID	CONCEPTICON_GLOSS	FRENCH	FRENCH_RT_MEAN	FRENCH_RT_ZSCORE	LINE_IN_SOURCE
1598	NORTH	nord	662.765957446809	-0.385505966780797	24354
16	SLED	luge	660.739130434783	-0.369576509581584	21847
1600	SKIRT	jupe	555.8	-0.818214153994532	20961
1601	WEAK	faible	623.0	-0.709466304838944	15567
1604	TEMPLES	tempe	795.1875	0.564842099613127	35555
1605	SKULL	crâne	596.76	-0.752321080555587	8685
1607	HATE	haïr	682.96	-0.24373491278284	18384
1608	LISTEN	écouter	578.708333333333	-0.847243025145072	12381
1609	IDEA	idée	661.041666666667	-0.541497069403791	18942
1610	PROSTITUTE	prostituée	668.434782608696	-0.246858478632151	28548
1611	INVITE	inviter	708.166666666667	-0.318360203806251	20552
1613	COLOR	couleur	549.4	-0.948505362927244	8434
1616	CLOTH	tissu	630.875	-0.606615980534611	35939
162	HICCOUGH	hoqueter	792.526315789474	0.280360582998719	18761
1620	SON	fils	662.782608695652	-0.525557285185769	16134
1621	SNEEZE	éternuer	718.083333333333	-0.228199516170563	14735
1622	SHIRT	chemise	570.95652173913	-0.78520257251495	6178
1623	SPEAK	parler	658.333333333333	-0.448835493638438	25607
1624	EMPTY	vide	731.106382978723	-0.105711959513747	37760
1626	EXPLAIN	expliquer	651.95652173913	-0.498704325906419	15342
1627	CHAIN	chaîne	606.0	-0.673909397896261	5830
1628	SQUIRREL	écureuil	655.714285714286	-0.434935945900961	12481
163	BLACK	noir	552.041666666667	-0.979370342147415	24301
1631	FAST	rapide	572.541666666667	-0.743432910255724	29368
1633	FLAT	plat	610.48	-0.78813208426157	27040
1634	HUNDRED	cent	639.454545454545	-0.405538065999691	5726
1635	OBEY	obéir	615.291666666667	-0.676265901596649	24505
1638	TRUTH	vérité	602.807692307692	-0.714647423635932	37586
1639	BEER	bière	682.92	-0.354166343445409	4009
164	KANGAROO	kangourou	710.238095238095	-0.0102574627390237	21022
1641	SILK	soie	606.2	-0.64221433298863	33826
1642	NIECE	nièce	642.608695652174	-0.342019334319222	24269
1643	COUSIN	cousin	598.863636363636	-0.55468483028332	8559
1645	SHORT	court	688.625	-0.269773847168415	8537
1647	FOAL	poulain	697.64	-0.270866218163645	27557
1648	ANVIL	enclume	641.782608695652	-0.236763850485411	13330
1651	TEAR (OF EYE)	larme	615.36	-0.67808601560511	21262
1653	BLIND	aveugle	601.04347826087	-0.557353475286972	3236
1654	LIGHTNING	foudre	575.25	-0.855667139486229	16620
1656	NEVER	jamais	557.75	-1.03566363307132	20719
1658	PUPIL	pupille	734.772727272727	-0.191585152467241	28807
1659	DOLL	poupée	636.24	-0.477574942929971	27573
166	MAINLAND	continent	816.727272727273	0.345245320042109	7984
1660	LOSE	perdre	662.666666666667	-0.400425756012202	26276
1663	BED	lit	606.16	-0.787814212683671	21634
1664	RAFT	radeau	669.0	-0.140564767997301	29092
1665	BEAT	battre	628.652173913043	-0.463655680408345	3773
1666	MUTE	muet	614.92	-0.810389171268376	23819
1667	HOLE	trou	578.28	-0.863592309947396	36875
1668	GRIEF	chagrin	625.192307692308	-0.579118207602369	5822
1669	ANCESTORS	ancêtre	700.416666666667	-0.285826559800144	1681
1671	TOWER	tour	657.12	-0.456195853849026	36160
1672	WRITE	écrire	620.96	-0.576780421666787	12437
1673	ARM	bras	578.56	-0.822191297739236	4678
1674	POOR	pauvre	602.68	-0.654803398103945	25942
1675	PROMISE	promettre	664.24	-0.341306233130165	28451
1676	ALWAYS	toujours	591.12	-0.778798790581377	36157
1678	HUT	case	728.75	0.0315386132242571	5530
1680	HELMET	casque	618.875	-0.498064852098863	5542
1681	WAIST	taille	661.913043478261	-0.411163977892667	35259
1682	GUILTY	coupable	580.88	-0.832883992391105	8444
1683	BUSH	brousse	689.875	-0.215950457712085	4865
1685	AFTER	après	733.014925373134	0.002996965578976	2229
1686	BEHIND	derrière	669.833333333333	-0.315678243387202	10611
1687	PRAISE	louange	751.041666666667	-0.183730842009979	21771
1688	FATE	sort	616.96	-0.647365665327018	34008
1689	SMOKE (INHALE)	fumer	564.36	-0.74547825713286	17101
1690	FENCE	barrière	602.913043478261	-0.7597028767395	3659
1692	FRIDAY	vendredi	625.875	-0.452500223543604	37492
1693	THURSDAY	jeudi	629.375	-0.453689618416825	20795
1694	WEDNESDAY	mercredi	640.44	-0.622097448531859	22945
1695	TUESDAY	mardi	632.25	-0.514707497066585	22364
1697	MONDAY	lundi	652.375	-0.528074188173135	21872
1699	SUNDAY	dimanche	616.173913043478	-0.579178521273662	11294
17	EYELID	paupière	622.95	-0.551643177597061	25936
1700	SATURDAY	samedi	664.083333333333	-0.271060078264706	32830
1703	SIX	six	627.8	-0.605717308265055	33776
1704	SEVEN	sept	641.28	-0.540881399699346	33421
1705	EIGHT	huit	705.125	-0.189616688490523	18838
1706	ELEVEN	onze	622.260869565217	-0.470781078209633	24842
1707	TWELVE	douze	697.875	-0.227692786235017	11934
1709	FIFTEEN	quinze	688.125	-0.307861002491533	28950
1710	TWENTY	vingt	620.0	-0.337197298736881	37856
1712	OATH	serment	720.695652173913	-0.163586176651299	33458
1715	THIRTY	trente	698.391304347826	-0.256197677810357	36658
1719	BURY	enterrer	611.32	-0.545516320554538	13848
172	SHOULDERBLADE	omoplate	902.375	1.02318262332768	24813
1726	WET	mouillé	699.12	-0.296322571536704	23727
1728	ROTTEN	pourri	703.958333333333	-0.158248732299002	27597
1730	CHEEK	joue	586.96	-0.604823662618802	20850
1732	SKY	ciel	592.84	-0.638780610204528	6457
1735	TEAR (SHRED)	déchirer	640.047619047619	-0.553287215052725	9519
1739	DECORATE	décorer	668.583333333333	-0.331868203970291	9670
174	PROUD	fier	739.875	0.0846415261056066	16033
1740	PINE	pin	722.5	-0.106738870770031	26753
1741	ABOVE	sur	612.285714285714	-0.616005750750118	34918
1742	TRAVERSE	traverser	595.863636363636	-0.811801567971258	36594
1743	JOIN	unir	663.772727272727	-0.363292792320812	37107
1744	SPLEEN	rate	701.47619047619	0.094940444212308	29504
1745	HIP	hanche	661.12	-0.420346783570712	18432
1746	BLADDER	vessie	705.666666666667	-0.183136519731231	37679
1747	CUSTOM	coutume	632.88	-0.38830446780348	8586
1749	TAKE	prendre	576.08	-0.862571834003201	27873
175	BLOW (OF WIND)	souffler	607.181818181818	-0.639457493038831	34091
1750	CHOOSE	choisir	577.083333333333	-0.906009780390595	6359
1752	LEAVE	partir	677.125	-0.29244002598288	25720
1754	BRACELET	bracelet	786.309523809524	0.147329047518515	4624
1756	WIDOW	veuve	618.0	-0.459250451518354	37712
1757	TIRED	fatigué	649.304347826087	-0.581153918180096	15726
1762	STONE (OF FRUIT)	noyau	605.478260869565	-0.742340951384206	24455
1763	CLUB	massue	765.913043478261	0.24458526617671	22545
1764	OBSCURE	obscur	694.583333333333	-0.170315703840963	24570
1766	FINISH	finir	623.44	-0.622240336349224	16167
1768	FOAM	écume	645.0	-0.410925669983138	12476
1769	AXLE	essieu	815.125	0.474904944765554	14574
1774	STINGY	avare	698.428571428571	-0.240001866516987	3189
1775	TABLE	bureau	606.727272727273	-0.515577719962897	4981
1776	SHAME	honte	583.652173913043	-0.871290509792477	18750
1777	RESEMBLE	ressembler	760.083333333333	0.0454217138795935	31551
1778	APPROACH	approcher	646.04	-0.486016335696685	2175
1779	DARE	oser	678.0	-0.418028174877117	25088
178	RIPE	mûr	663.95652173913	-0.52893185492431	23867
1780	BILE	bile	652.590909090909	-0.390962697713678	4030
1781	THUMB	pouce	603.041666666667	-0.590226768003827	27539
1782	GUEST	invité	596.0	-0.721765713836783	20549
1783	PAIN	souffrance	660.625	-0.388280038772514	34101
1784	WANT	vouloir	679.12	-0.383006924692725	38214
1788	TELEVISION	télévision	616.739130434783	-0.47712337992053	35531
1789	AGE	âge	624.52	-0.551018649437273	951
179	RIPEN	mûrir	792.95	0.0262434584791361	23881
1791	BUTTERFLY	papillon	601.2	-0.780701432017167	25412
1794	FURROW	sillon	765.714285714286	0.197667451304783	33689
1799	HYENA	hyène	864.40909090909	0.824225568964221	18903
1802	SCREW	vis	636.04	-0.530984445935654	37928
1803	WOOD	bûche	604.208333333333	-0.635452207633687	4952
1806	BEGIN	commencer	615.08	-0.609660675685586	7029
1808	PUS	pus	745.8	0.473004115567292	28838
181	ANTEATER	fourmilier	817.521739130435	0.512047772500152	16683
1810	DANGER	danger	625.24	-0.598223410331185	9226
1812	TRY	essayer	642.136363636364	-0.539722238398734	14560
1813	TASTY	délicieux	617.958333333333	-0.715952654672937	10090
1814	ACCUSE	accuser	658.458333333333	-0.500308950991271	477
1817	WEST	occident	753.217391304348	0.105542711114476	24655
1818	ADJUDICATE	juger	608.090909090909	-0.632019334241717	20938
1819	LOOK	regarder	601.04	-0.615716321326028	30364
1820	BEAR	ours	627.045454545455	-0.44940013518562	25166
1821	BRUSH	brosse	572.708333333333	-0.694675759472008	4840
1823	BORROW	emprunter	640.25	-0.401887973707431	13252
1825	COPPER	cuivre	579.576923076923	-0.81338395160148	9107
