CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_KNOWN_PERCENTAGE	ENGLISH_PREVALENCE	LINE_IN_SOURCE
1441	FLY (MOVE THROUGH AIR)	flying	0.9949999999999997	2.3282280026491335	22768
1442	STAND	stand	0.9927007299270073	2.2499431436174864	52062
1443	WALK	walk	0.9925558312655084	2.2454469524483187	60143
1446	COME	came	0.9973890339425587	2.4283018296620758	7927
1447	GIVE	gave	0.98989898989899	2.17009037758456	24311
1448	HOLD	hold	1.0	2.5758293035489	27454
1449	RUB	rub	0.990697674418605	2.1914588470135117	47712
145	SORROWFUL	sorrowful	0.9946666666666665	2.3159682922769953	51225
1450	ROOM	room	0.9951690821256043	2.334582963634059	47551
1451	SMILE	smiling	0.9950859950859948	2.33144836583007	50700
1452	PUSH	push	1.0	2.5758293035489	44673
1453	WASH	wash	0.985365853658536	2.06444430139173	60262
1454	WIPE	wipe	0.9975609756097562	2.4365219774278475	61052
1455	PULL	pull	0.997214484679666	2.4201215406725662	44514
1456	THROW	throw	0.9948586118251931	2.3229851801459667	55181
1457	SEW	sew	0.9925	2.2437265619449436	49403
1458	SAY	said	1.0	2.5758293035489	47968
1459	IF	if	0.9946666666666667	2.3159682922770033	28634
146	SUGAR CANE	sugarcane	0.9555035128805619	1.6541204366218534	53249
1460	IN	within	0.992462311557789	2.2425689697917233	61132
1461	AT	at	0.9924999999999997	2.243726561944934	3599
1462	POT	jar	0.9947368421052635	2.3185204542882385	31960
1463	DRUNK	intoxicated	1.0	2.5758293035489	31276
1464	LADDER	ladder	0.9926470588235293	2.248272431233874	32981
1465	BOX	case	0.9929078014184397	2.256448563185312	8461
1466	EXACT	exact	1.0	2.5758293035489	20342
1467	CIRCLE	circle	0.9973614775725597	2.4269995579074686	9844
1468	LOOK FOR	seek	1.0	2.5758293035489	48975
1469	WEEK	week	0.9954751131221717	2.346330724789371	60495
1470	FOLD	fold	0.9912087912087915	2.205677428572541	22824
1471	WINTER	winter	1.0	2.5758293035489	61032
1472	KEY	key	0.9946236559139785	2.3144114886853697	32502
1473	FIST	fist	0.9857482185273162	2.0725033160755686	22233
1474	SEA	sea	1.0	2.5758293035489	48783
1475	COMB	comb	0.9972972972972973	2.4239823550960238	10918
1476	CHAIR	chair	0.9976525821596244	2.4409696108478203	9008
1477	KEEP	keep	0.9976019184652278	2.4385038537670227	32438
1478	WITHOUT	without	0.9977168949771689	2.4441211905867752	61134
1479	DOLPHIN	dolphin	0.9973262032085565	2.4253385294904746	17389
148	ITCH	itch	1.0	2.5758293035489	31838
1480	BODY	body	1.0	2.5758293035489	6288
1481	HAMMER	hammer	0.9976303317535544	2.4398848760843124	26227
1482	SHOULDER	shoulder	0.9950617283950619	2.330537171350133	49827
1483	NINE	nine	0.9973821989528796	2.427978434370943	38248
1484	OIL (ORGANIC SUBSTANCE)	oil	1.0	2.5758293035489	39268
1485	BELOW OR UNDER	underneath	0.9922077922077925	2.234829087806996	57479
1487	POUR	pour	0.9934924078091104	2.2753484936287007	43194
1488	FAUCET	faucet	0.99009900990099	2.1753491709982065	21511
1489	CLOUD	cloud	0.9976247030878861	2.4396109261131995	10328
149	ITCHY	itchy	0.9949367088607594	2.3258731939773583	31841
1490	RAT	rat	0.9951338199513383	2.3332498379666258	45327
1491	MOUSE	mouse	0.9974874371859299	2.4329861333466467	37246
1492	DUMB	dumb	0.9974293059125964	2.4302124596124686	18009
1493	ONE	one	1.0	2.5758293035489	39361
1494	DIE	die	0.9951456310679608	2.333695908533073	16000
1495	HAPPY	glad	0.9976525821596246	2.4409696108478314	24758
1496	GRANDMOTHER	grandmother	0.9972602739726024	2.422251823510942	25344
1498	TWO	dos	0.5018315018315018	0.004545000980780098	17503
1499	JUICE	juice	0.9978308026030369	2.449763409617276	32265
15	OTTER	otter	0.9858823529411768	2.07536260550426	39743
150	WORRY	worry	0.9923273657289002	2.2384485983670395	61384
1500	FOUR	four	0.992443324937028	2.241986936347398	23323
1501	BORE	perforate	0.9689119170984457	1.801942808291837	41386
1502	GOAT	goat	0.99546485260771	2.345931566990236	25039
1503	SALIVA	spittle	0.9198966408268735	1.3767011884612417	51671
1504	FLY (INSECT)	housefly	0.9729729729729732	1.8555795308690552	27888
1505	SPERM	sperm	0.997607655502392	2.4387823267779067	51546
1506	MEASURE	measure	0.9945504087193461	2.311773096838599	35591
1507	FRUIT	fruit	0.9907834101382487	2.1938131102879153	23711
1508	KING	emperor	0.9756097560975611	1.8934904057110395	19022
1509	MOSQUITO	gnat	0.9865951742627346	2.090849525171095	25009
151	RAZOR	razor	0.9930555555555559	2.261149516632109	45410
1510	CHIN	chin	0.9950738916256154	2.330993648831106	9469
1511	ROOSTER	cockerel	0.8169014084507042	0.8917345851665177	10508
1514	HEN	hen	0.9852941176470591	2.062947177981113	26955
1515	TEN	ten	1.0	2.5758293035489	54641
1517	WASP	wasp	0.9914285714285714	2.211931062614984	60283
1518	STUPID	foolish	0.9952830188679243	2.3389190642868054	22895
1519	RUN	ran	0.9974358974358978	2.4305260287857355	45228
152	HOOF	hoof	0.9812834224598931	1.9857704031810963	27674
1521	SEEM	seem	0.9925742574257425	2.2460161996022623	48978
1522	SOCK	sock	1.0	2.5758293035489	50995
1523	FORGET	forget	0.997555012224939	2.4362341113368777	23150
1524	WINE	wine	0.9974025974025973	2.4289443333547918	60988
1525	COAST	coast	0.9974874371859294	2.432986133346619	10439
1526	MEAL	meal	1.0	2.5758293035489	35562
1527	TICK	tick	0.997624703087886	2.439610926113194	55247
1528	FORGIVE	forgive	0.9921259842519685	2.2323695109486894	23160
1529	LAST (FINAL)	last	0.9952153110047843	2.3363370071660237	33262
153	GREY	gray	0.9715762273901811	1.836531621738118	25488
1530	BOWL	bowl	0.9977924944812363	2.447857174761985	6679
1531	BRANCH	limb	0.9931034482758623	2.262684055315369	33949
1532	SHEAR	shear	0.9854721549636802	2.0666713436546855	49578
1533	BE HUNGRY	hungry	1.0	2.5758293035489	28068
1534	FEVER	fever	0.9925558312655088	2.2454469524483325	21859
1535	SWORD	sword	0.9976359338061463	2.4401577127181993	53874
1536	UNDERSTAND	understand	0.992146596858639	2.232987962073756	57524
1537	SPRINGTIME	spring	0.9975903614457834	2.437943455106833	51824
1538	SCORPION	scorpion	0.9836956521739131	2.030727858602739	48597
1539	BASKET	basket	0.9950495049504952	2.330078922787914	4714
154	UDDER	udder	0.9741784037558683	1.8725774289428614	56825
1540	EYELASH	eyelash	0.9952153110047848	2.3363370071660405	21071
1541	CULTIVATE	cultivate	0.9975490196078431	2.4359450373645863	13732
1542	ACCOMPANY	accompany	1.0	2.5758293035489	351
1543	SNAIL	snail	0.9899497487437189	2.1714192180406906	50768
1544	SOMETIMES	sometimes	1.0	2.5758293035489	51133
1545	HOST	host	0.997624703087886	2.439610926113194	27833
1546	TWICE	twice	0.9944444444444441	2.307984474945947	56723
1547	SOUP	broth	0.9835616438356166	2.0281205581730326	7148
1548	UGLY	ugly	0.9897698209718672	2.16672597891246	56830
1549	TRIBE	tribe	1.0	2.5758293035489	56235
1550	PREVENT	prevent	0.9974874371859297	2.432986133346636	43693
1551	FEMALE	female	1.0	2.5758293035489	21697
1552	GLOOMY	gloomy	0.9944751381215468	2.309078483117198	24906
1553	MALE	male	1.0	2.5758293035489	35006
1554	MAN	men	0.9927536231884058	2.251595810080273	35773
1555	CHAMELEON	chameleon	0.986338797814208	2.085221707632218	9046
1556	YOLK	yolk	0.9948453608247425	2.322497078153225	61675
1557	BEGINNING	beginning	1.0	2.5758293035489	5062
1558	SIMILAR	alike	0.9975903614457834	2.437943455106833	1444
1559	MONEY	money	0.9974619289340099	2.43176672940097	36853
156	RED	red	0.9949367088607598	2.325873193977374	45815
1560	FACE	face	0.9887323943661975	2.1405560137862767	21115
1561	ARMY	army	0.9973262032085561	2.425338529490458	3169
1562	MIND	mind	1.0	2.5758293035489	36341
1563	PYTHON	python	0.9948186528497409	2.3215149653100533	44759
1564	LAZY	lazy	0.9951100244498776	2.332352560345026	33416
1565	HEAVEN	heaven	0.9864253393665159	2.087114030830446	26735
1566	GUN	rifle	0.9881796690307327	2.1271905340762984	47281
1567	DOOR	doorway	0.9870801033591734	2.1016791027548116	17477
1568	ARRANGE	arrange	0.9931034482758623	2.262684055315369	3189
1569	CHEESE	cheese	0.9974160206718349	2.4295811849171023	9303
157	DYE	dye	0.9925373134328356	2.2448756053387786	18137
1570	EQUAL	equal	0.997093023255814	2.4145233291040316	19768
1571	SELL	sell	1.0	2.5758293035489	49054
1572	SURPRISED	surprised	0.9947506561679789	2.3190246317510113	53631
1573	SWELL	swollen	0.9975429975429972	2.4356547477961796	53866
1574	FLOAT	float	1.0	2.5758293035489	22560
1575	COCKROACH	roach	0.9880095923261394	2.123153307699729	47417
1577	AND	and	0.9975062344139654	2.4338870423510364	2072
1578	IGUANA	iguana	0.9803921568627454	1.9701295118730924	28660
1579	BE	am	0.9948051948051951	2.3210209296852815	1687
1580	ONLY	only	0.9975490196078434	2.435945037364597	39373
1581	ALLIGATOR	alligator	0.9898477157360405	2.168751925631368	1520
1583	BRAIN	brains	1.0	2.5758293035489	6778
1584	BLISTER	blister	0.9927007299270074	2.2499431436174895	6027
1585	SLEEP	sleep	0.9977220956719817	2.44437710866108	50459
1587	SMELL (STINK)	stink	1.0	2.5758293035489	52439
1588	TURN	turn	0.9920424403183024	2.229871601908393	56644
1589	HUMMINGBIRD	hummingbird	0.9972677595628415	2.4226011276699495	28032
1590	WAIT (FOR)	await	0.9885057471264368	2.135029253251609	4045
1591	UP	upwards	0.9974554707379132	2.4314585727510973	59151
1592	CHEST	chest	0.997613365155131	2.439059658458054	9365
1593	DEEP	deep	0.9949109414758273	2.3249181760445765	14680
1594	FLOUR	flour	0.9946808510638298	2.316482939298208	22643
1595	SOUTH	south	0.9951690821256042	2.3345829636340545	51288
1596	LOCK	lock	0.9975490196078433	2.4359450373645912	34305
1597	AIRPLANE	plane	1.0	2.5758293035489	42339
1598	NORTH	north	1.0	2.5758293035489	38713
1599	WORD	word	0.9950617283950616	2.3305371713501195	61294
16	SLED	sled	0.9872122762148337	2.1046740243305853	50448
160	SET (HEAVENLY BODIES)	set	0.9947368421052633	2.3185204542882314	49362
1600	SKIRT	skirt	1.0	2.5758293035489	50333
1601	WEAK	weak	0.9953271028037384	2.3406086363378003	60405
1602	WAKE UP	waken	0.9413333333333331	1.5294214429122217	60136
1603	MOSQUE	mosque	0.9786223277909736	1.9404272218744232	37159
1605	SKULL	skull	0.9949238578680203	2.3253966318515555	50351
1606	INSIDE	inside	1.0	2.5758293035489	30629
1607	HATE	hate	0.9974489795918364	2.4311490763612134	26506
1608	LISTEN	listen	0.9974025974025971	2.4289443333547815	34128
1609	IDEA	idea	0.9947780678851175	2.3200268372860156	28557
161	MISS (A TARGET)	miss	0.9900497512437813	2.174048506471632	36614
1610	PROSTITUTE	harlot	0.9469496021220157	1.5759393216315434	26422
1611	INVITE	invite	0.9949238578680203	2.3253966318515555	31488
1612	LETTER	letter	0.9954337899543378	2.3447254310991155	33703
1613	COLOR	color	0.9768637532133677	1.9125181363555814	10857
1614	SUMMIT	summit	1.0	2.5758293035489	53333
1615	ESCAPE	escape	0.9952830188679245	2.338919064286814	19951
1616	CLOTH	cloth	1.0	2.5758293035489	10315
1617	GRANDCHILD	grandchild	0.9945205479452052	2.3107021019180793	25325
1618	GRANDSON	grandson	0.9949874686716793	2.3277607365858373	25354
1619	GRANDDAUGHTER	granddaughter	0.9745547073791347	1.8779962405010504	25328
162	HICCOUGH	hiccough	0.6461126005361927	0.37092009036352985	27200
1620	SON	son	0.9973118279569892	2.424663530504036	51148
1621	SNEEZE	sneeze	0.9978213507625273	2.4492922528233034	50816
1622	SHIRT	shirt	0.9974619289340099	2.43176672940097	49723
1623	SPEAK	speak	0.9955357142857145	2.3486959076658382	51422
1624	EMPTY	empty	1.0	2.5758293035489	19061
1625	DEAD	dead	0.9976303317535546	2.4398848760843235	14331
1626	EXPLAIN	explain	0.9973753280839897	2.427653597197076	20767
1627	CHAIN	chain	0.9923664122137408	2.2396369198300716	9002
1628	SQUIRREL	squirrel	0.9952380952380951	2.337204151296025	51960
1629	EVENING	evening	0.9951219512195123	2.3328020586284874	20262
163	BLACK	black	0.9976019184652279	2.438503853767029	5829
1630	MACAW	macaw	0.8897058823529416	1.204536319637753	34778
1631	FAST	swift	0.991549295774648	2.215403309770991	53811
1632	FLOOR	floor	0.9976905311778294	2.442826325633654	22595
1633	FLAT	flat	0.9975369458128076	2.435363234850257	22384
1634	HUNDRED	hundred	0.9956803455723544	2.3543943719512392	28060
1635	OBEY	obey	0.9954128440366975	2.3439140406730665	38986
1636	MOTIONLESS	motionless	0.9976133651551314	2.4390596584580764	37191
1638	TRUTH	truth	1.0	2.5758293035489	56504
1639	BEER	beer	0.9954337899543383	2.344725431099134	5024
164	KANGAROO	kangaroo	0.9944289693593318	2.30743394554591	32387
1640	SIBLING	sibling	0.9928571428571428	2.2548482240522794	49948
1641	SILK	silk	0.9947089947089949	2.317505884439597	50069
1642	NIECE	niece	0.9911894273127755	2.205130563641942	38190
1643	COUSIN	cousin	0.9904988123515439	2.186044476308102	12972
1644	RELATIVES	relative	1.0	2.5758293035489	46236
1645	SHORT	short	0.9974874371859298	2.432986133346641	49798
1646	GIRL	girl	0.9975550122249391	2.4362341113368835	24721
1647	FOAL	pony	0.99546485260771	2.345931566990236	42899
1648	ANVIL	anvil	0.969047619047619	1.8036530483745867	2613
165	WALLABY	wallaby	0.929577464788732	1.4415242915743782	60155
1650	WATCH	watch	0.9906976744186048	2.1914588470135055	60301
1652	INSTEAD	instead	0.9949622166246853	2.3268206835630987	30729
1653	BLIND	blind	0.997596153846154	2.438224232278959	6000
1654	LIGHTNING	lightening	0.9577836411609502	1.6767652754518063	33896
1655	BLINK	wink	1.0	2.5758293035489	61015
1656	NEVER	never	0.9953596287703016	2.34185953207723	38121
1657	TRUE	real	0.9870801033591734	2.1016791027548116	45464
1658	PUPIL	pupil	1.0	2.5758293035489	44597
1659	DOLL	doll	1.0	2.5758293035489	17374
166	MAINLAND	mainland	0.9947368421052635	2.3185204542882385	34945
1661	STRAIT	strait	0.9272300469483566	1.425251525096299	52637
1662	CAPE	headland	0.7830687830687828	0.7729975856055106	26599
1663	BED	bed	0.9954441913439637	2.3451289282073016	4958
1664	RAFT	raft	0.9973118279569892	2.424663530504036	45131
1665	BEAT	beat	0.9933035714285717	2.269154557990908	4913
1666	MUTE	mute	0.9974554707379132	2.4314585727510973	37569
1667	HOLE	hole	0.9973190348525468	2.4250017967114417	27463
1668	GRIEF	sorrow	0.9927007299270075	2.249943143617494	51224
1669	ANCESTORS	ancestors	0.9947089947089947	2.3175058844395875	2050
1671	TOWER	tower	0.9974999999999998	2.433588021905653	55778
1672	WRITE	write	0.9947780678851175	2.3200268372860156	61484
1673	ARM	arms	0.9901477832512315	2.1766406572056147	3168
1674	POOR	poor	0.997282608695652	2.423294916840755	42915
1675	PROMISE	promise	0.9974424552429665	2.4308382313572787	44040
1676	ALWAYS	always	0.9926829268292686	2.2493882599395074	1684
1678	HUT	shelter	0.997512437810945	2.434184791289581	49636
1679	LOAD	burden	0.9928909952606633	2.255917004354644	7436
168	REST	relax	1.0	2.5758293035489	46243
1680	HELMET	helmet	1.0	2.5758293035489	26877
1681	WAIST	waist	0.9949748743718596	2.327291633968525	60119
1682	GUILTY	guilty	0.9974424552429667	2.4308382313572894	25879
1683	BUSH	bush	0.994459833795014	2.3085326489083906	7517
1684	BUD	bud	0.9908256880733946	2.194978533783557	7265
1685	AFTER	after	0.9948320413436696	2.3220070106525394	1069
1686	BEHIND	behind	0.9925925925925929	2.2465833590028272	5088
1688	FATE	fate	0.9975062344139652	2.4338870423510306	21464
1689	SMOKE (INHALE)	smoking	0.995049504950495	2.3300789227879104	50724
169	IT	it	0.9976580796252927	2.4412380621026353	31833
1690	FENCE	fence	0.9953379953379956	2.3410271376304572	21714
1691	FLEXIBLE	flexible	0.9947229551451184	2.318014209591605	22495
1696	SURRENDER	surrender	0.9896640826873382	2.163990007872708	53639
1698	CURVED	curved	0.9974093264248701	2.4292634609163266	13890
17	EYELID	eyelid	0.9893333333333333	2.1555349080380015	21074
1700	SATURDAY	saturday	0.9926829268292681	2.249388259939491	48258
1702	HOLY	sacred	0.9929742388758782	2.2585561669378236	47899
1703	SIX	six	0.994871794871795	2.32347132885904	50228
1704	SEVEN	seven	0.9975961538461535	2.438224232278937	49384
1705	EIGHT	eight	1.0	2.5758293035489	18594
1706	ELEVEN	eleven	1.0	2.5758293035489	18776
1707	TWELVE	twelve	0.9943019943019943	2.3029429837370343	56715
1708	THIRTEEN	thirteen	0.9953917050691246	2.3430967335305444	55056
1709	FIFTEEN	fifteen	0.9949494949494949	2.3263478740408408	21971
1710	TWENTY	twenty	0.9934782608695655	2.274881432324755	56720
1711	TELL	tell	0.9928909952606639	2.255917004354666	54582
1712	OATH	oath	0.9923857868020307	2.2402277324299313	38969
1713	EIGHTEEN	eighteen	0.9941002949852508	2.2959032143158096	18595
1714	NINETEEN	nineteen	0.9943820224719104	2.305768065689401	38253
1715	THIRTY	thirty	0.9976359338061466	2.440157712718211	55059
1716	FORTY	forty	0.9904988123515439	2.186044476308102	23279
1717	FIFTY	fifty	0.9947368421052631	2.318520454288227	21976
1718	SIXTY	sixty	1.0	2.5758293035489	50238
1719	BURY	bury	0.9695431472081221	1.809943376653437	7512
1720	SIGN	mark	0.9903381642512075	2.181716874042526	35284
1721	SEVENTY	seventy	0.9954648526077099	2.3459315669902314	49391
1722	EIGHTY	eighty	0.9974619289340102	2.4317667294009855	18602
1724	NINETY	ninety	0.997442455242967	2.430838231357306	38257
1725	CORRECT (RIGHT)	correct	0.9951338199513386	2.333249837966638	12603
1726	WET	wet	0.9924242424242425	2.2414027276049495	60578
1727	THRESHOLD	threshold	0.9871794871794872	2.1039292918826624	55133
1728	ROTTEN	rotten	0.9876847290640394	2.1155366291583393	47633
1730	CHEEK	cheek	0.9924242424242428	2.241402727604957	9280
1732	SKY	sky	0.993087557603687	2.262174308920927	50357
1733	RAINBOW	rainbow	0.9953161592505857	2.3401885872730896	45173
1735	TEAR (SHRED)	tear	0.9951100244498775	2.332352560345022	54439
1737	OKRA	okra	0.9150141643059488	1.3460947713860916	39288
1739	DECORATE	decorate	0.9973404255319149	2.426007436876879	14615
174	PROUD	proud	1.0	2.5758293035489	44270
1740	PINE	pine	0.9943019943019943	2.3029429837370343	42127
1741	ABOVE	over	1.0	2.5758293035489	39952
1743	JOIN	unite	0.9976133651551312	2.4390596584580657	58087
1744	SPLEEN	spleen	0.9878934624697335	2.1204164064982214	51686
1745	HIP	hip	0.9947229551451184	2.318014209591605	27313
1746	BLADDER	bladder	0.9924999999999998	2.243726561944937	5873
1747	CUSTOM	tradition	0.9976470588235296	2.4407000733313744	55863
1748	RIDGE	ridge	0.9931034482758618	2.2626840553153538	47264
1749	TAKE	take	0.9953379953379955	2.341027137630453	54159
175	BLOW (OF WIND)	blow	0.9944903581267218	2.3096219931128235	6130
1750	CHOOSE	chose	0.9871134020618557	2.1024318467301746	9648
1751	BIRTHMARK	birthmark	0.9973614775725593	2.426999557907453	5748
1752	LEAVE	depart	0.9950617283950619	2.330537171350133	15251
1753	TOP	upon	0.9911308203991126	2.2034794245578238	59095
1754	BRACELET	bracelet	1.0	2.5758293035489	6725
1755	UNDRESS	undress	0.9947229551451184	2.318014209591605	57642
1756	WIDOW	widow	0.990697674418605	2.1914588470135117	60849
1757	TIRED	tired	0.9950859950859949	2.3314483658300738	55427
1763	CLUB	club	0.9947229551451188	2.3180142095916185	10361
1764	OBSCURE	obscure	0.9930069930069931	2.2595989336871942	39050
1766	FINISH	finish	0.9947780678851175	2.3200268372860156	22114
1767	SCRAPE	scrape	0.9953161592505853	2.340188587273072	48631
1768	FOAM	foam	1.0	2.5758293035489	22781
1769	AXLE	axle	0.9599056603773586	1.6986412858435802	4097
177	BETEL PEPPER VINE	betel	0.31043956043956045	-0.48924206821724514	5334
1771	TASTELESS	insipid	0.9081885856079407	1.3053120853834452	30651
1772	ELK	moose	0.9888268156424581	2.142877887029586	37065
1773	GRAVE	tomb	1.0	2.5758293035489	55547
1774	STINGY	avaricious	0.7892156862745097	0.7937294681554141	3979
1775	TABLE	desk	0.9974293059125962	2.430212459612458	15523
1776	SHAME	shame	0.9921259842519684	2.232369510948686	49504
1777	RESEMBLE	resemble	0.9974619289340102	2.4317667294009855	46692
1778	APPROACH	approach	0.9971509971509972	2.417185923818809	2884
1779	DARE	dare	1.0	2.5758293035489	14200
178	RIPE	ripe	0.9951100244498777	2.3323525603450306	47354
1780	BILE	bile	0.9774436090225568	1.9215559637001214	5521
1781	THUMB	thumb	1.0	2.5758293035489	55198
1782	GUEST	guest	0.9949367088607595	2.3258731939773623	25839
1783	PAIN	suffering	1.0	2.5758293035489	53228
1784	WANT	wish	0.9952718676122932	2.338492734621255	61090
1787	LOOM	loom	0.9908466819221965	2.1955583547606325	34458
1788	TELEVISION	tv	0.9579207920792081	1.6781550631422952	56696
1789	AGE	age	0.9976303317535546	2.4398848760843235	1114
179	RIPEN	ripen	0.9686684073107048	1.798887024501315	47355
1791	BUTTERFLY	butterfly	0.9926650366748166	2.248831359686943	7587
1792	PERJURY	perjury	0.9405099150141646	1.5228734543115114	41452
1793	BAT	bat	0.9931662870159457	2.264705598382143	4743
1794	FURROW	furrow	0.9705159705159704	1.8225051146981996	23899
1796	SLAUGHTER	slaughter	1.0	2.5758293035489	50425
1797	HEDGEHOG	hedgehog	0.9954128440366969	2.3439140406730448	26773
1798	GUNPOWDER	gunpowder	0.9881796690307332	2.127190534076309	25942
1799	HYENA	hyena	0.9524940617577199	1.625473256611774	28251
18	EARLOBE	earlobe	0.98547215496368	2.066671343654681	18228
1802	SCREW	screw	0.9949874686716793	2.3277607365858373	48673
1803	WOOD	log	1.0	2.5758293035489	34346
1804	BOMB	bomb	0.9926108374384236	2.24714844275362	6360
1807	AFTERNOON	afternoon	0.9977528089887642	2.445891736786443	1087
1808	PUS	pus	0.8307692307692308	0.9441814690801273	44672
1809	PIMPLE	pimple	0.9949367088607598	2.325873193977374	42111
181	ANTEATER	anteater	0.9503722084367245	1.6060495320480384	2319
1810	DANGER	danger	0.997690531177829	2.4428263256336384	14181
1812	TRY	tried	0.9977578475336322	2.4461407493220104	56270
1813	TASTY	delicious	1.0	2.5758293035489	14959
1814	ACCUSE	accuse	0.9863325740318907	2.085085905460805	415
1815	ACHE	ache	0.9897959183673468	2.1674037493945435	449
1816	BESIDE	beside	0.9976470588235291	2.4407000733313526	5290
1817	WEST	west	0.9945355191256832	2.3112387311055373	60566
1819	LOOK	look	0.9950372208436727	2.3296188924574586	34450
182	SPOKE	spoke	1.0	2.5758293035489	51724
1820	BEAR	bear	0.9907407407407407	2.1926399092547864	4885
1821	BRUSH	brush	1.0	2.5758293035489	7189
1823	BORROW	borrow	0.9952380952380953	2.337204151296029	6549
1824	DEXTEROUS	skilful	0.5352112676056336	0.08749043235948845	50295
1825	COPPER	copper	0.9948717948717951	2.3234713288590436	12427
1826	ANGRY	angry	0.9974489795918369	2.4311490763612347	2157
1828	ASK (REQUEST)	request	0.9948051948051949	2.321020929685274	46645
1829	JUMP	jump	1.0	2.5758293035489	32283
183	BAKE	bake	0.9922879177377889	2.237251258936433	4338
1830	CRANE	crane	0.9944444444444445	2.3079844749459593	13137
1831	MEET	meet	0.9975669099756691	2.436808643286394	35679
1833	DINNER (SUPPER)	supper	1.0	2.5758293035489	53529
1834	SHE	she	0.9944903581267218	2.3096219931128235	49576
1835	MARROW	marrow	0.983651226158038	2.029861964987198	35328
1836	VAGINA	vagina	0.9955654101995565	2.3498597131596872	59291
1837	VULVA	vulva	0.9804400977995109	1.9709586442837927	60074
1838	NAVEL	navel	0.9932885906040267	2.268666888886394	37829
1839	CRY	weep	0.9927884615384617	2.2526877138682586	60504
184	MAST	mast	0.9789473684210527	1.94575471653857	35400
1840	BUILD	build	1.0	2.5758293035489	7306
1841	SUSPECT	suspect	0.9954128440366973	2.3439140406730576	53669
1842	OBSTINATE	obstinate	0.953810623556582	1.637840525157465	39090
1843	THOUSAND	thousand	0.9973190348525469	2.4250017967114466	55103
1844	BOAT	boat	0.9952830188679243	2.3389190642868054	6244
1845	BALL	sphere	0.9975308641975305	2.435070490678006	51560
1846	RULE	rule	0.9951100244498777	2.3323525603450306	47779
1847	SICK	feverish	0.9973958333333334	2.428623792782181	21862
1848	QUARREL	quarrel	0.9948979591836735	2.3244378148387055	44837
1849	ROW	row	0.9975429975429972	2.4356547477961796	47694
185	FIREPLACE	hearth	0.982885085574572	2.0151634045438716	26691
1850	COTTON	cotton	1.0	2.5758293035489	12774
1851	POCKET	pocket	0.992462311557789	2.2425689697917233	42620
1852	OFTEN	frequently	1.0	2.5758293035489	23530
1853	DOVE	turtledove	0.9615384615384618	1.7160447833608992	56674
1854	SPARROW	sparrow	0.9867374005305043	2.094000373823437	51394
1855	BIRCH	birch	0.9898218829516536	2.168079060170322	5718
1856	SOFT	softness	0.9977628635346756	2.4463887984610695	51025
1857	CROCODILE	crocodile	1.0	2.5758293035489	13427
1858	FISHERMAN	fisherman	0.9975490196078433	2.4359450373645912	22202
1859	THIRD	third	0.9948849104859335	2.3239555364163875	55049
186	SHIN	shin	0.9848866498740556	2.0545298925452635	49677
1860	BEAD	bead	0.9900497512437808	2.1740485064716197	4850
1861	ACTIVE	active	1.0	2.5758293035489	567
1862	DONKEY	ass	0.9933035714285718	2.2691545579909116	3402
1863	AMAZING	amazing	0.9973333333333333	2.425673739393942	1726
1864	HUNGER	hunger	1.0	2.5758293035489	28065
1865	BUZZARD	buzzard	0.988038277511962	2.1238318041609454	7622
1866	STUTTER	stutter	0.9880952380952381	2.125182009869578	52899
1867	COIN	coin	0.9949622166246854	2.326820683563103	10692
1868	VISIBLE	visible	0.9921465968586383	2.2329879620737345	59873
1869	BUY	but	0.9949494949494947	2.3263478740408314	7561
1870	ANCHOR	anchor	0.990783410138249	2.1938131102879237	2055
1871	CAMEL	camel	0.997340425531915	2.4260074368768842	7928
1872	DUIKER	duiker	0.07299270072992703	-1.423726886782064	17992
1873	ANTHILL	anthill	0.9301745635910224	1.445724947728453	2357
1874	SAUSAGE	sausage	0.9951100244498781	2.3323525603450435	48279
1875	REGRET	repent	0.9916666666666668	2.2188049076416063	46506
1876	REINDEER	reindeer	0.9893333333333331	2.1555349080379957	46167
1877	EAST	east	0.9947643979057592	2.3195267550862253	18284
1879	DANCE	dance	0.9975903614457834	2.437943455106833	14160
188	COMB OF BIRD	cockscomb	0.5591133004926109	0.14722343330762191	10532
1880	PASSIONATE	passionate	0.9949494949494948	2.3263478740408363	40859
1881	ENOUGH	enough	0.9974489795918364	2.4311490763612134	19394
1882	BEFORE	till	0.9670050761421324	1.7784501688934882	55313
1884	HARD	hardness	0.9921875000000001	2.234217736029462	26398
1885	ARMADILLO	armadillo	0.9920424403183027	2.2298716019084033	3143
1886	ARMPIT	armpit	0.9954337899543377	2.3447254310991115	3166
1887	CHEAP	inexpensiveness	0.889189189189189	1.2018919198888374	30095
1888	PAIR	pair	0.9902676399026764	2.1798298959456655	40403
1889	ARSON	arson	0.9809782608695651	1.9803604253157807	3233
1890	BELIEVE	faith	1.0	2.5758293035489	21235
1891	PUMA	puma	0.9709443099273609	1.82812851480222	44542
1892	TOUCH	touch	1.0	2.5758293035489	55733
1893	QUAIL	quail	0.9756690997566906	1.89437552677401	44796
1894	ASHAMED	ashamed	0.9975308641975311	2.4350704906780374	3342
1895	CLOTHES	clothes	0.991477272727273	2.21332858881169	10318
1896	FINGERNAIL OR TOENAIL	nail	0.995085995085995	2.331448365830079	37681
