CONCEPTICON_ID	CONCEPTICON_GLOSS	DUTCH	DUTCH_AUDITORY_MEAN	DUTCH_GUSTATORY_MEAN	DUTCH_HAPTIC_MEAN	DUTCH_INTEROCEPTIVE_MEAN	DUTCH_OLFACTORY_MEAN	DUTCH_VISUAL_MEAN	DUTCH_PERCEPTUAL_DOMINANT	DUTCH_PERCEPTUAL_EXCLUSIVITY	DUTCH_PERCEPTUAL_STRENGTH_MAX	DUTCH_PERCEPTUAL_STRENGTH_MEAN	DUTCH_PERCEPTUAL_STRENGTH_AGGREGATED	DUTCH_POS	LINE_IN_SOURCE
1396	SHARP	scherp	0.9	0.6	3.7	0.2	0.5	3.1	Voelen	0.3888888888888889	3.7	1.5	4.336023313373468	ADJ	17288
1398	DRY	droog	0.36363636363636365	1.9090909090909092	2.8181818181818183	0.2727272727272727	0	2.3636363636363638	Voelen	0.3647058823529412	2.82	1.2878787878787878	3.492878695707304	ADJ	5182
1399	CLAY	klei	0.6	0.5	4.4	0.4	1.8	3.8	Voelen	0.34782608695652173	4.4	1.9166666666666667	5.269157521410338	N	9973
1400	THIN (SLIM)	mager	0.18181818181818182	0.09090909090909091	1.9090909090909092	0.36363636363636365	0	4.090909090909091	Zien	0.6164383561643836	4.09	1.106060606060606	4.226072387868562	ADJ	11637
1401	DRINK	drinken	1.2307692307692308	3.4615384615384617	0.9230769230769231	0.8461538461538461	1.7692307692307692	2.3846153846153846	Proeven	0.24637681159420288	3.46	1.7692307692307694	3.9964883456776064	WW	5154
1403	BITE	bijten	0.4	1.7	4.4	0.8	0.5	2.9	Voelen	0.37383177570093457	4.4	1.7833333333333334	4.8655785603467905	WW	2569
1404	STRAIGHT	recht	0.45454545454545453	0	1.0909090909090908	0.36363636363636365	0	2.8181818181818183	Zien	0.5961538461538463	2.82	0.7878787878787877	2.877378083598626	N	16217
1405	NAME	naam	2.727272727272727	0	0	0.5454545454545454	0	2.3636363636363638	Horen	0.48387096774193544	2.73	0.9393939393939394	3.228549626064346	N	12639
1406	FAR	ver	0.7	0	0.2	0.9	0	3.7	Zien	0.6727272727272726	3.7	0.9166666666666669	3.726111855234003	ADJ	20968
1407	BREATHE	ademen	3	0.1	1.1	3.2	0.9	1.6	Sensaties	0.3131313131313132	3.2	1.6499999999999997	4.039708667682612	WW	496
1408	HEAR	horen	4.333333333333333	0	0	0.9166666666666666	0	0.16666666666666666	Horen	0.7999999999999999	4.33	0.9027777777777778	4.347045241046201	WW	8450
1409	SEE	zien	0.45454545454545453	0	0.2727272727272727	1.1818181818181819	0	4.090909090909091	Zien	0.6818181818181819	4.09	0.9999999999999999	4.125762816003194	WW	23719
1410	KNOW (SOMETHING)	weten	0.8461538461538461	0	0	1.6153846153846154	0	0.8461538461538461	Sensaties	0.48837209302325585	1.62	0.5512820512820512	1.7573239543679864	WW	23154
1411	LIE (REST)	liegen	3.5	0	0	2.4	0	2.2	Horen	0.4320987654320988	3.5	1.3499999999999999	4.06854775764975	WW	11218
1413	PLAY	spelen	2.727272727272727	0	2.1818181818181817	1.3636363636363635	0.09090909090909091	3.8181818181818183	Zien	0.3750000000000001	3.82	1.6969696969696966	4.462595718802239	WW	18294
1414	SQUEEZE	uitknijpen	0.8181818181818182	0	4.090909090909091	0.36363636363636365	0	2.909090909090909	Voelen	0.5	4.09	1.3636363636363635	4.541645293452055	WW	20477
1415	THINK (REFLECT)	nadenken	0.6666666666666666	0	0	2.1666666666666665	0	1	Sensaties	0.5652173913043478	2.17	0.6388888888888888	2.25505645308415	WW	12687
1416	SIT	zitten	0.3333333333333333	0	1.75	0.6666666666666666	0	2.9166666666666665	Zien	0.5147058823529411	2.92	0.9444444444444445	3.1245579621671227	WW	23774
1417	KILL	vermoorden	2.1	0	3.5	2.1	0.3	3.2	Voelen	0.31249999999999994	3.5	1.866666666666667	4.549929556531259	WW	21404
1418	DIG	graven	1.3076923076923077	0	3	0.38461538461538464	0.46153846153846156	3.076923076923077	Zien	0.37383177570093457	3.08	1.371794871794872	3.8824562766855193	WW	7516
1419	FEAR (BE AFRAID)	bang	1.9230769230769231	0.07692307692307693	0.15384615384615385	3.3846153846153846	0.15384615384615385	2	Sensaties	0.42999999999999994	3.38	1.2820512820512822	3.7772551948343667	ADJ	1559
1420	COUNT	tellen	2.5384615384615383	0	0.6923076923076923	0.5384615384615384	0.07692307692307693	2.3846153846153846	Horen	0.4074074074074074	2.54	1.0384615384615385	3.121171521579656	WW	19521
1422	BE ALIVE	levend	2.3	0.2	1.3	3.1	0.1	2.9	Sensaties	0.3030303030303031	3.1	1.6499999999999997	4.092689729884125	ADJ	11120
1424	YELLOW	geel	0.15384615384615385	0.3076923076923077	0.3076923076923077	0.3076923076923077	0.23076923076923078	4.461538461538462	Zien	0.7466666666666666	4.46	0.9615384615384616	4.463268026644549	ADJ	6635
1425	GREEN	groen	0	0.45454545454545453	0	0.09090909090909091	0.18181818181818182	4.545454545454546	Zien	0.8620689655172415	4.55	0.8787878787878788	4.54707820782824	ADJ	7565
1426	EXPENSIVE	duur	0.6153846153846154	0.23076923076923078	0.6923076923076923	0.7692307692307693	0.07692307692307693	2.6923076923076925	Zien	0.5151515151515151	2.69	0.8461538461538463	2.73898714172305	ADJ	5327
1427	BEAUTIFUL	heerlijk	1.2	3.7	1.3	3.8	3.6	1.8	Sensaties	0.16883116883116878	3.8	2.566666666666667	5.450666248544172	ADJ	7937
1429	FULL	vol	0.8333333333333334	0.4166666666666667	2.25	0.6666666666666666	0	3.5	Zien	0.45652173913043476	3.5	1.277777777777778	3.807854551408982	ADJ	22149
143	HUMID	klam	0	0.1	4.1	2.4	0.3	0.8	Voelen	0.5324675324675324	4.1	1.2833333333333332	4.367057699250472	ADJ	9919
1430	STAR	ster	0.3333333333333333	0.08333333333333333	0.4166666666666667	0.3333333333333333	0.16666666666666666	4.166666666666667	Zien	0.7424242424242425	4.17	0.9166666666666666	4.169575746246537	N	18729
1431	FREEZE	bevriezen	0.2	0	2.1	1.6	0.1	3.7	Zien	0.48051948051948057	3.7	1.2833333333333332	4.000395794168786	WW	2352
1432	CUT	knippen	1.6666666666666667	0	2.5	0.3333333333333333	0.4166666666666667	3.3333333333333335	Zien	0.40404040404040403	3.33	1.375	3.857505831127707	WW	10186
1435	HUNT	jagen	2.3076923076923075	0.46153846153846156	1.0769230769230769	1.0769230769230769	0.6923076923076923	3.3846153846153846	Zien	0.32478632478632474	3.38	1.5	3.7795401190930438	WW	9309
1439	SWIM	zwemmen	1.4545454545454546	0.45454545454545453	2.6363636363636362	1.0909090909090908	1.3636363636363635	3.727272727272727	Zien	0.3050847457627119	3.73	1.7878787878787878	4.256353924275892	WW	23991
1441	FLY (MOVE THROUGH AIR)	vliegen	1.7272727272727273	0	0.9090909090909091	1.5454545454545454	0	3.5454545454545454	Zien	0.45882352941176474	3.55	1.2878787878787878	3.783563246775083	WW	22024
1442	STAND	staan	0	0	0.45454545454545453	1.2727272727272727	0	2.8181818181818183	Zien	0.62	2.82	0.7575757575757577	2.905891368664737	WW	18523
1443	WALK	lopen	1.0833333333333333	0	1.5	0.6666666666666666	0.08333333333333333	2.75	Zien	0.452054794520548	2.75	1.0138888888888888	2.952594176435093	WW	11426
1451	SMILE	glimlachen	0.75	0	0.75	2.4166666666666665	0	4.083333333333333	Zien	0.5104166666666666	4.08	1.3333333333333333	4.362800480849658	WW	7309
1452	PUSH	duwen	0.5	0	3.9	1.1	0	3.3	Voelen	0.44318181818181823	3.9	1.4666666666666666	4.590149051473992	WW	5331
1453	WASH	wassen	1.5	0.16666666666666666	3.75	0.9166666666666666	3.0833333333333335	3.8333333333333335	Zien	0.2767295597484277	3.83	2.2083333333333335	5.223537793315287	WW	22746
1455	PULL	trekken	0.45454545454545453	0	2.4545454545454546	0	0	1.5454545454545454	Voelen	0.5510204081632653	2.45	0.7424242424242425	2.6482724324932887	WW	20122
1456	THROW	weggooien	0.2727272727272727	0	1.4545454545454546	0.2727272727272727	0.36363636363636365	1.8181818181818181	Zien	0.43478260869565216	1.82	0.6969696969696969	2.0935979613137277	WW	22918
1457	SEW	naaien	0.5	0	3.2	0.2	0	3.8	Zien	0.49350649350649345	3.8	1.2833333333333334	4.444132316043045	WW	12629
1458	SAY	zeggen	4	0	0	0.5	0	1.6666666666666667	Horen	0.6486486486486486	4	1.027777777777778	4.096698306188441	WW	23588
1463	DRUNK	dronken	2.9	1.7	1	2.8	3.7	4	Zien	0.18633540372670807	4	2.6833333333333336	5.5058560216512555	ADJ	5179
1464	LADDER	ladder	0.4	0	3.4	0.3	0	4.8	Zien	0.5393258426966292	4.8	1.4833333333333334	5.313139346351878	N	10815
1466	EXACT	stipt	0.3076923076923077	0	0	0.46153846153846156	0	1.4615384615384615	Zien	0.6551724137931034	1.46	0.3717948717948718	1.4811615914740717	ADJ	18843
1467	CIRCLE	cirkel	0	0	1.7	0	0	4.8	Zien	0.7384615384615384	4.8	1.0833333333333333	4.870051959580943	N	3707
1468	LOOK FOR	zoeken	0.75	0	0.5833333333333334	0.5	0.08333333333333333	2.4166666666666665	Zien	0.5576923076923076	2.42	0.7222222222222223	2.458512866329093	WW	23783
1469	WEEK	week	0.09090909090909091	0.09090909090909091	1.1818181818181819	0.09090909090909091	0	2	Zien	0.5789473684210527	2	0.5757575757575757	2.1292132371654344	N	22841
1471	WINTER	winter	0.5	0	1.4	1.9	1.1	4	Zien	0.449438202247191	4	1.4833333333333334	4.218268870600127	N	23286
1472	KEY	sleutel	1.4	0.3	4	0	0	4.8	Zien	0.45714285714285713	4.8	1.75	5.61850806595661	N	17865
1474	SEA	zee	3.4	1.5	2.1	0.5	2.9	4.5	Zien	0.2684563758389262	4.5	2.4833333333333334	5.513235342213011	N	23536
1475	COMB	kam	0	0	3.9	0	0.1	3.8	Voelen	0.5	3.9	1.3	4.851528196642642	N	9512
1476	CHAIR	stoel	0.45454545454545453	0	3.727272727272727	0.2727272727272727	0	4.2727272727272725	Zien	0.4895833333333333	4.27	1.4545454545454544	5.064488975970572	N	18851
1481	HAMMER	hamer	2.3	0	3.9	0	0	4.1	Zien	0.39805825242718446	4.1	1.7166666666666666	5.197521007728705	N	7755
1483	NINE	negen	0.8181818181818182	0	0.2727272727272727	0	0	2.272727272727273	Zien	0.6756756756756757	2.27	0.5606060606060607	2.3088060491386617	TW	12862
1484	OIL (ORGANIC SUBSTANCE)	olie	0.5833333333333334	1.75	1.5	0.3333333333333333	1.75	2.5833333333333335	Zien	0.2647058823529411	2.58	1.416666666666667	3.160498921264475	N	13173
1487	POUR	gieten	1.75	0	1.8333333333333333	0	0	3.1666666666666665	Zien	0.46913580246913583	3.17	1.1249999999999998	3.5108788492752514	WW	7227
1489	CLOUD	wolk	0.7	0	0	0.3	0	4.7	Zien	0.8245614035087719	4.7	0.9500000000000001	4.705576600845792	N	23343
1491	MOUSE	muis	1.9230769230769231	0.23076923076923078	1.5384615384615385	0.3076923076923077	0.6923076923076923	3.4615384615384617	Zien	0.3962264150943396	3.46	1.3589743589743593	3.7468964020658087	N	12568
1494	DIE	doodgaan	1.4166666666666667	0.08333333333333333	0.9166666666666666	2.0833333333333335	0.3333333333333333	3.0833333333333335	Zien	0.37894736842105264	3.08	1.3194444444444444	3.476202250970609	WW	4867
1495	HAPPY	gelukkig	1.6666666666666667	0	0.3333333333333333	3.5833333333333335	0	2.8333333333333335	Sensaties	0.4257425742574258	3.58	1.4027777777777777	4.187396692802718	ADJ	6833
1496	GRANDMOTHER	oma	2.5454545454545454	0	1.8181818181818181	0.5454545454545454	0.9090909090909091	4.363636363636363	Zien	0.4285714285714286	4.36	1.6969696969696966	4.740147796014223	N	13189
1498	TWO	twee	0.5454545454545454	0	0.6363636363636364	0	0	2.8181818181818183	Zien	0.7045454545454546	2.82	0.6666666666666666	2.835699543685875	TW	20285
1500	FOUR	vier	0.5	0	0.16666666666666666	0	0	2	Zien	0.75	2	0.4444444444444444	2.0107446420988624	TW	21875
1501	BORE	boren	3.5	0	1.25	0	0.3333333333333333	3.1666666666666665	Horen	0.42424242424242425	3.5	1.375	4.247307021388521	WW	3043
1502	GOAT	geit	4.2	1.9	3.2	0	2.8	4.8	Zien	0.2840236686390532	4.8	2.816666666666667	6.268024767270264	N	6722
1504	FLY (INSECT)	vlieg	3.3	0.4	2.6	0.2	0	4.8	Zien	0.42477876106194695	4.8	1.883333333333333	5.475672165065058	N	22022
1506	MEASURE	opmeten	0.16666666666666666	0	2.3333333333333335	0.08333333333333333	0	3.4166666666666665	Zien	0.5694444444444445	3.42	0.9999999999999999	3.74666369930631	WW	14252
1507	FRUIT	fruit	0	4.8	3	0.1	3.2	4.6	Proeven	0.3057324840764331	4.8	2.6166666666666667	6.44487504279191	N	6384
151	RAZOR	scheermes	0.5	0	4.1	0.4	0.3	4.8	Zien	0.4752475247524752	4.8	1.6833333333333333	5.643381186023681	N	17243
1510	CHIN	kin	0.25	0	3.1666666666666665	0.3333333333333333	0	3.9166666666666665	Zien	0.5108695652173914	3.92	1.2777777777777775	4.512558275340797	N	9848
1511	ROOSTER	haan	3	0.7272727272727273	0.8181818181818182	0.2727272727272727	1	2.909090909090909	Horen	0.3125	3	1.4545454545454548	3.7697447583222585	N	7667
1515	TEN	tien	0.2727272727272727	0	0	0	0.09090909090909091	2	Zien	0.8461538461538463	2	0.39393939393939387	2.001751533486204	TW	19725
1518	STUPID	dom	2.7	0	0	2	0	2.2	Horen	0.391304347826087	2.7	1.1500000000000001	3.371708725573832	ADJ	4822
1519	RUN	hardlopen	1.1666666666666667	0	0.6666666666666666	1.0833333333333333	0.3333333333333333	2.8333333333333335	Zien	0.4657534246575343	2.83	1.0138888888888888	2.960142383570575	WW	7841
1522	SOCK	sok	0	0	3	0.18181818181818182	2.090909090909091	4.181818181818182	Zien	0.4423076923076923	4.18	1.575757575757576	4.780902637634945	N	18148
1524	WINE	wijn	0.6666666666666666	4	1.1666666666666667	0.75	2.9166666666666665	3.5	Proeven	0.25641025641025644	4	2.1666666666666665	5.117141546581267	N	23203
153	GREY	grijs	0.2	0	0	0.1	0	4.8	Zien	0.9411764705882353	4.8	0.85	4.800130204801365	ADJ	7548
1532	SHEAR	scheren	2.076923076923077	0	4	0.9230769230769231	0.7692307692307693	3.8461538461538463	Voelen	0.3443708609271523	4	1.9358974358974361	5.07999978326765	WW	17282
1533	BE HUNGRY	hongeren	0.4444444444444444	1.4444444444444444	0	2.6666666666666665	0.6666666666666666	1.1111111111111112	Sensaties	0.4210526315789473	2.67	1.0555555555555556	2.8737427763490553	WW	8325
1535	SWORD	zwaard	0.6	0	3.1	0.1	0	5	Zien	0.5681818181818182	5	1.4666666666666666	5.371777769447052	N	23940
1536	UNDERSTAND	begrijpen	2.2	0	0.7	1.6	0	2.2	Joint	0.32835820895522383	2.2	1.116666666666667	2.952396788148218	WW	1798
1537	SPRINGTIME	lente	1.1818181818181819	0.18181818181818182	0.36363636363636365	1.0909090909090908	2.3636363636363638	3.909090909090909	Zien	0.4100000000000001	3.91	1.515151515151515	4.23476250615833	N	11079
1539	BASKET	mand	0.3076923076923077	0.15384615384615385	1.8461538461538463	0.15384615384615385	0.46153846153846156	4.076923076923077	Zien	0.5604395604395603	4.08	1.1666666666666667	4.201940044973022	N	11696
1543	SNAIL	slak	0.18181818181818182	0.7272727272727273	1.7272727272727273	0.18181818181818182	0.18181818181818182	3.3636363636363638	Zien	0.5000000000000001	3.36	1.0606060606060606	3.519949249298819	N	17822
1547	SOUP	bouillon	0	4.9	1.5	0	4.3	3	Proeven	0.3576642335766424	4.9	2.283333333333333	6.104923016753256	N	3093
1548	UGLY	lelijk	0.8	0	0.7	0.9	0	4.6	Zien	0.6571428571428571	4.6	1.1666666666666667	4.624818595271089	ADJ	11066
1552	GLOOMY	somber	1.9166666666666667	0	0.25	3.9166666666666665	0	3.1666666666666665	Sensaties	0.42342342342342343	3.92	1.5416666666666667	4.624414881474577	ADJ	18170
1554	MAN	man	2.9	0.5	2.7	1.7	1	4.6	Zien	0.30597014925373134	4.6	2.233333333333333	5.282964168186054	N	11691
1558	SIMILAR	vergelijkbaar	1.5555555555555556	0.5	1	0.2	0.5	2.1	Zien	0.32447817836812143	2.1	0.975925925925926	2.426277237346115	ADJ	21168
156	RED	rood	0	0.15384615384615385	0	0.23076923076923078	0.07692307692307693	3.769230769230769	Zien	0.8909090909090909	3.77	0.7051282051282052	3.7696151852186017	ADJ	16838
1560	FACE	gezicht	0.6363636363636364	0	2.8181818181818183	0.2727272727272727	0	4.545454545454546	Zien	0.5494505494505495	4.55	1.378787878787879	4.885040532012665	N	7196
1564	LAZY	lui	1	0	0.5384615384615384	2.6153846153846154	0.07692307692307693	2.4615384615384617	Sensaties	0.3908045977011494	2.62	1.1153846153846156	3.238382533571518	ADJ	11507
1566	GUN	pistool	3.3	0	3.2	0.5	0	4.5	Zien	0.391304347826087	4.5	1.9166666666666667	5.428326232164873	N	15260
1567	DOOR	deur	1.6363636363636365	0	3.727272727272727	0	0	3.8181818181818183	Zien	0.4158415841584159	3.82	1.5303030303030303	4.817793424791372	N	4517
1569	CHEESE	kaas	0	3.5833333333333335	2.8333333333333335	0.08333333333333333	3.0833333333333335	3.75	Zien	0.28124999999999994	3.75	2.2222222222222228	5.32277370281565	N	9464
1570	EQUAL	gelijk	1.3333333333333333	0.25	0.9166666666666666	1.6666666666666667	0.25	2.0833333333333335	Zien	0.28205128205128205	2.08	1.0833333333333335	2.563379630594051	ADJ	6802
1571	SELL	verkopen	2.25	0	0.5833333333333334	0.6666666666666666	0	2.3333333333333335	Zien	0.39999999999999997	2.33	0.9722222222222223	2.9079102457044304	WW	21298
1572	SURPRISED	verbaasd	2.3846153846153846	0	0.5384615384615384	2.769230769230769	0	2.3846153846153846	Sensaties	0.34285714285714286	2.77	1.346153846153846	3.64711880972649	ADJ	20990
1574	FLOAT	drijven	0.5	0	1.3333333333333333	1.25	0	3.5	Zien	0.5316455696202532	3.5	1.097222222222222	3.6170868622523074	WW	5144
1579	BE	bestaand	0.5	0	1.3	0	0	2.4	Zien	0.5714285714285714	2.4	0.7000000000000001	2.5274834240651414	ADJ	2206
1580	ONLY	enig	0.8333333333333334	0.08333333333333333	0.5	1.1666666666666667	0.08333333333333333	2.1666666666666665	Zien	0.43103448275862055	2.17	0.8055555555555557	2.318571775670304	ADJ	5656
1585	SLEEP	slapen	1.3	0	0.7	2.7	0.3	2.7	Joint	0.35064935064935066	2.7	1.2833333333333334	3.4741772977799177	WW	17834
1586	SMELL (PERCEIVE)	ruiken	0.5	0.6666666666666666	0.25	0.9166666666666666	4.833333333333333	0.9166666666666666	Ruiken	0.5670103092783504	4.83	1.3472222222222223	4.861385623197644	WW	16965
1592	CHEST	borst	0.07692307692307693	0.46153846153846156	3.5384615384615383	0.38461538461538464	0.07692307692307693	4.384615384615385	Zien	0.48275862068965525	4.38	1.4871794871794872	5.049557261066389	N	3049
1593	DEEP	diep	0.6666666666666666	0	1.4166666666666667	1.4166666666666667	0	3.6666666666666665	Zien	0.5116279069767441	3.67	1.1944444444444444	3.809370576053714	ADJ	4622
1597	AIRPLANE	vliegtuig	3.4545454545454546	0	1.2727272727272727	0.6363636363636364	0.45454545454545453	4.2727272727272725	Zien	0.4234234234234234	4.27	1.6818181818181819	4.9548349245395755	N	22034
1601	WEAK	zwak	1	0.3	1.4	2.5	0.2	1.9	Sensaties	0.3150684931506849	2.5	1.2166666666666666	2.972451504845369	ADJ	23953
1607	HATE	haten	1.8461538461538463	0.5384615384615384	0.7692307692307693	3.923076923076923	0.15384615384615385	2.076923076923077	Sensaties	0.4049586776859504	3.92	1.5512820512820513	4.240359680365304	WW	7895
1608	LISTEN	luisteren	4	0	0	0.3	0	1.9	Horen	0.6451612903225806	4	1.0333333333333334	4.138600349905262	WW	11526
1609	IDEA	idee	1.75	0	0	0.9166666666666666	0	1.5833333333333333	Horen	0.4117647058823529	1.75	0.7083333333333334	2.161518018222538	N	8640
1613	COLOR	kleur	0.3333333333333333	0.08333333333333333	0.3333333333333333	0.5	0.08333333333333333	4.083333333333333	Zien	0.7384615384615386	4.08	0.9027777777777776	4.087332377289188	N	10014
1616	CLOTH	doek	0	0	3.272727272727273	0	0.6363636363636364	3.5454545454545454	Zien	0.47560975609756095	3.55	1.2424242424242424	4.306683081730005	N	4779
1620	SON	zoon	1.5454545454545454	0	0.8181818181818182	0.18181818181818182	0.36363636363636365	2.909090909090909	Zien	0.5	2.91	0.9696969696969697	3.0692094491828175	N	23872
1622	SHIRT	overhemd	0	0	1.6923076923076923	0	0.07692307692307693	3.769230769230769	Zien	0.6805555555555556	3.77	0.923076923076923	3.8796862871707343	N	14602
1623	SPEAK	praten	4.166666666666667	0	0	0.08333333333333333	0	3	Horen	0.574712643678161	4.17	1.2083333333333333	4.631332126934308	WW	15661
1624	EMPTY	leeg	0	0	0.7	0.3	0	3.9	Zien	0.7959183673469389	3.9	0.8166666666666665	3.9080918993596194	ADJ	10962
1625	DEAD	dood	0.2727272727272727	0	0.5454545454545454	1.6363636363636365	0.36363636363636365	2.4545454545454546	Zien	0.4655172413793103	2.45	0.8787878787878789	2.687018194132234	ADJ	4861
1628	SQUIRREL	eekhoorn	1.7	0	2.2	0.1	0.5	4.9	Zien	0.5212765957446809	4.9	1.5666666666666667	5.108763607260297	N	5405
1629	EVENING	avond	0.7272727272727273	0.45454545454545453	0.36363636363636365	0.7272727272727273	0	1.6363636363636365	Zien	0.4186046511627907	1.64	0.6515151515151515	1.7427468803551371	N	1430
163	BLACK	zwart	0	0	0.38461538461538464	0.3076923076923077	0	4.230769230769231	Zien	0.859375	4.23	0.8205128205128206	4.232370658850515	ADJ	23966
1631	FAST	snel	0.75	0	0.4166666666666667	0.3333333333333333	0	3.6666666666666665	Zien	0.7096774193548387	3.67	0.861111111111111	3.679791120594663	ADJ	18038
1633	FLAT	plat	0	0	2.25	0	0	3.5	Zien	0.6086956521739131	3.5	0.9583333333333334	3.78595054383406	ADJ	15334
1634	HUNDRED	honderd	0.3	0	0.7	0	0	2.3	Zien	0.6969696969696969	2.3	0.5499999999999999	2.3230820116864956	TW	8318
1639	BEER	bier	0.38461538461538464	4	2	1.0769230769230769	2.923076923076923	3.076923076923077	Proeven	0.26857142857142857	4	2.2435897435897436	5.031960345563056	N	2492
164	KANGAROO	kangoeroe	0.7272727272727273	1.2727272727272727	1.9090909090909092	0	0.7272727272727273	4.090909090909091	Zien	0.46875	4.09	1.4545454545454544	4.277263109126411	N	9546
1641	SILK	zijde	0.15384615384615385	0	3.5384615384615383	0.23076923076923078	0.3076923076923077	3.1538461538461537	Voelen	0.4791666666666667	3.54	1.2307692307692306	4.23060817356803	N	23728
1645	SHORT	kort	1.1	0	1.7	0.2	0	3.7	Zien	0.5522388059701492	3.7	1.116666666666667	3.846361886182725	ADJ	10415
1646	GIRL	meisje	2.3076923076923075	0	1.8461538461538463	1	0.8461538461538461	3.8461538461538463	Zien	0.39062500000000006	3.85	1.6410256410256407	4.2558543615119016	N	11967
1650	WATCH	horloge	1.5454545454545454	0	3.8181818181818183	0	0	4.2727272727272725	Zien	0.4433962264150943	4.27	1.6060606060606062	5.159627914700072	N	8453
1653	BLIND	blind	0.8181818181818182	0	0.6363636363636364	1.5454545454545454	0.18181818181818182	3.5454545454545454	Zien	0.5270270270270271	3.55	1.121212121212121	3.6610442310049875	ADJ	2753
1654	LIGHTNING	bliksem	1.4545454545454546	0	0.45454545454545453	1.1818181818181819	0.2727272727272727	4.363636363636363	Zien	0.5647058823529412	4.36	1.2878787878787878	4.446807968044167	N	2746
1657	TRUE	waar	1.1	0	0.3	0.6	0	0.9	Horen	0.37931034482758624	1.1	0.48333333333333334	1.3205797881531345	ADJ	22601
1659	DOLL	pop	0.45454545454545453	0.09090909090909091	2.4545454545454546	0.6363636363636364	0.45454545454545453	3.4545454545454546	Zien	0.44578313253012053	3.45	1.2575757575757576	3.8363219803902373	N	15550
1663	BED	bed	0.6	0	3.7	0.4	0.9	4.4	Zien	0.43999999999999995	4.4	1.666666666666667	5.1532044028459305	N	1652
1672	WRITE	schrijven	1.1666666666666667	0	2.9166666666666665	0.75	0	4.166666666666667	Zien	0.462962962962963	4.17	1.5	4.628551502036342	WW	17490
1673	ARM	arm	0.23076923076923078	0	2.3846153846153846	0.38461538461538464	0.07692307692307693	3.076923076923077	Zien	0.49999999999999994	3.08	1.0256410256410258	3.496871420490836	N	1249
1689	SMOKE (INHALE)	roken	0.4	2	1.6	0.9	4.6	4.2	Ruiken	0.3065693430656934	4.6	2.283333333333333	5.690957242715556	WW	16755
1702	HOLY	heilig	1	0	0.2	2.1	0	1.7	Sensaties	0.42000000000000004	2.1	0.8333333333333334	2.476146460662145	ADJ	7959
1703	SIX	zes	1.2727272727272727	0	0.6363636363636364	0	0	2.5454545454545454	Zien	0.5714285714285714	2.55	0.7424242424242425	2.6595794886062385	TW	23656
1704	SEVEN	zeven	0.16666666666666666	0	0.5	0	0	3.4166666666666665	Zien	0.8367346938775511	3.42	0.6805555555555555	3.4203641642416556	WW	23680
1705	EIGHT	acht	0.8333333333333334	0	0.16666666666666666	0.6666666666666666	0	2.5	Zien	0.6	2.5	0.6944444444444445	2.5460597678466406	TW	376
1706	ELEVEN	elf	1.8	0	0.8	0.7	0	3.5	Zien	0.5147058823529412	3.5	1.1333333333333333	3.6732425613702273	N	5589
1707	TWELVE	twaalf	0.6	0	0	0	0	3.5	Zien	0.853658536585366	3.5	0.6833333333333332	3.5058677083798004	TW	20282
1708	THIRTEEN	dertien	0.9	0	0.2	0.2	0	3	Zien	0.6976744186046512	3	0.7166666666666667	3.027342629031843	TW	4460
1709	FIFTEEN	vijftien	0.6666666666666666	0	0.16666666666666666	0	0	2.1666666666666665	Zien	0.7222222222222223	2.17	0.49999999999999994	2.18782685969887	TW	21900
1710	TWENTY	twintig	0.9	0	0	0	0	1.9	Zien	0.6785714285714286	1.9	0.4666666666666666	1.9650598129617665	TW	20319
1713	EIGHTEEN	achttien	1	0	0.18181818181818182	0	0	2.272727272727273	Zien	0.6578947368421053	2.27	0.5757575757575758	2.3358775324157453	TW	450
1714	NINETEEN	negentien	1.0909090909090908	0	0	0.36363636363636365	0	2.3636363636363638	Zien	0.6190476190476191	2.36	0.6363636363636364	2.441381074716607	TW	12864
1715	THIRTY	dertig	0.2	0	0	0.3	0	1.8	Zien	0.782608695652174	1.8	0.3833333333333333	1.8035936436735078	TW	4462
1716	FORTY	veertig	0.4166666666666667	0	1	0.5	0	2.6666666666666665	Zien	0.5818181818181818	2.67	0.7638888888888888	2.721650388163969	TW	20917
1717	FIFTY	vijftig	0.7272727272727273	0	0	0	0	1.5454545454545454	Zien	0.68	1.55	0.37878787878787873	1.5973762721357705	TW	21902
1718	SIXTY	zestig	1.6666666666666667	0	0.5833333333333334	0.25	0	3.25	Zien	0.5652173913043478	3.25	0.9583333333333334	3.3961858901863344	TW	23665
1720	SIGN	gebaren	0.09090909090909091	0	1.2727272727272727	0	0	4.090909090909091	Zien	0.75	4.09	0.9090909090909091	4.13158083421986	N	6527
1721	SEVENTY	zeventig	0.5454545454545454	0	0.09090909090909091	0.18181818181818182	0	2.8181818181818183	Zien	0.775	2.82	0.6060606060606061	2.8252589133354564	TW	23685
1722	EIGHTY	tachtig	1.5	0	0	0.1	0	3	Zien	0.6521739130434783	3	0.7666666666666666	3.120159974265045	TW	19315
1724	NINETY	negentig	0.7692307692307693	0	0.07692307692307693	0	0	2	Zien	0.7027027027027026	2	0.4743589743589744	2.0372696156557026	TW	12866
1725	CORRECT (RIGHT)	correct	0.7692307692307693	0.15384615384615385	0.23076923076923078	1.1538461538461537	0	1.6153846153846154	Zien	0.411764705882353	1.62	0.6538461538461539	1.8393176660607655	ADJ	4047
