CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_UTILITY_MEAN	ENGLISH_FAMILIARITY_GPT_SCORE	LINE_IN_SOURCE
1425	GREEN	green	0.5928016994883333	6.99999597403444	16660
1426	EXPENSIVE	expensive	0.714680859613	6.98593520069449	1113
1427	BEAUTIFUL	beautiful	0.7347332155	6.9997959439251	496
1428	BURNING	burning	0.5986512608969999	6.95791095826969	15382
1429	FULL	full	0.6878454579273333	6.99849835788351	2529
143	HUMID	humid	0.6225967870160001	6.20156255446846	10710
1430	STAR	star	0.6547907711733333	6.99997795741359	5766
1431	FREEZE	freeze	0.6585467236923334	6.94659381791066	5295
1432	CUT	cut	0.6256104805946666	6.99682707588422	10224
1433	HIT	hit	0.5809969974823334	6.98593545403753	19465
1434	STAB	stab	0.5244529208676667	6.4370858393174	34360
1435	HUNT	hunt	0.6622098752233334	6.67912034148344	4950
1436	SCRATCH	scratch	0.5783272154456666	6.67913784117617	19961
1437	SPLIT	split	0.6012086366989999	6.77727918827339	14911
1438	FOOL	fool	0.5443909395680001	6.62234911465905	29093
1439	SWIM	swim	0.6669372833363333	6.99966424293998	4461
144	MACHINE	machine	0.5629848686266666	6.99330673063893	24099
1440	SPIT	spit	0.4030272174746667	6.49974850395242	67319
1441	FLY (MOVE THROUGH AIR)	fly	0.6206373388443334	6.97701957339378	11028
1442	STAND	stand	0.5876962078576667	6.99752682629465	18022
1443	WALK	walk	0.7521447928203333	6.99987632814715	206
1444	TURN AROUND	turn around	0.56351606117	6.77714928816855	23971
1445	TURN (SOMETHING)	turn over	0.5858407494556667	6.37607870691661	18478
1446	COME	to come	0.6739185498950001	6.8088452051865	3648
1447	GIVE	give	0.6965862796813335	6.99999295610921	2010
1448	HOLD	hold	0.5850885916453333	6.99896758905537	18658
1449	RUB	rub	0.585741627075	6.17894425881161	18506
145	SORROWFUL	sorrowful	0.5195842751959999	5.13178918993105	36320
1450	ROOM	room	0.6056565761866667	6.99999053817822	14120
1451	SMILE	smile	0.6702466839373332	6.99999053980469	4055
1452	PUSH	push	0.7011429971203333	6.99408832291114	1749
1453	WASH	wash	0.6729125851319999	6.99682684117674	3758
1454	WIPE	wipe	0.6580153760296666	6.67911191696057	5348
1455	PULL	pull	0.659640065529	6.9986749317694	5178
1456	THROW	throw	0.6546824965736667	6.99896767353681	5780
1457	SEW	sew	0.47572653068766674	5.97228878174719	48620
1458	SAY	say	0.6695710089673333	6.99995397216	4151
1459	IF	if	0.7156472421336666	6.99999951253391	1080
146	SUGAR CANE	sugarcane	0.357947719775	5.77753800522537	75315
1460	IN	in	0.7486723618500001	6.99999862814171	261
1461	AT	at	0.5518582469056666	6.9999929579768	26606
1462	POT	pot	0.5413713016193333	6.88077965448409	30094
1463	DRUNK	drunk	0.5071423599433333	6.93989635828102	39065
1464	LADDER	ladder	0.6168592374223333	6.98409317362403	11704
1465	BOX	box	0.5910215309823333	6.99998444924528	17135
1466	EXACT	exact	0.626904296658	6.81754636672972	10009
1467	CIRCLE	circle	0.6479206774873334	6.99997795844969	6766
1468	LOOK FOR	search	0.7541661064783334	6.99982021168224	182
1469	WEEK	week	0.7144087002726667	6.99992457428054	1124
147	COCONUT TREE	coconut tree	0.3836672777963333	6.06295173619122	71116
1470	FOLD	fold	0.5629745270053333	6.88077500023669	24104
1471	WINTER	winter	0.6785023820943333	6.99989024647745	3272
1472	KEY	key	0.603428005434	6.99944665493325	14525
1473	FIST	fist	0.544040548881	6.53096791115718	29224
1474	SEA	sea	0.659423498145	6.99752700732818	5201
1475	COMB	comb	0.4691435667383333	6.49939541330146	50846
1476	CHAIR	chair	0.620264480633	6.99999837886486	11101
1477	KEEP	keep	0.7067184930456666	6.99985978598041	1388
1478	WITHOUT	without	0.7010210521000001	6.99996808164323	1760
1479	DOLPHIN	dolphin	0.474523425645	6.9982991939604	49071
1480	BODY	body	0.633889787486	6.9996642722203	8791
1481	HAMMER	hammer	0.6402270089993333	6.99937365442856	7780
1482	SHOULDER	shoulder	0.5705442330346666	6.99682757007688	21886
1483	NINE	nine	0.619337097077	6.99991429124079	11244
1484	OIL (ORGANIC SUBSTANCE)	oil	0.6553651822526666	6.99908825054618	5692
1485	BELOW OR UNDER	below	0.629028094486	6.99640641484503	9635
1487	POUR	pour	0.6468347353076666	6.81754637160562	6949
1488	FAUCET	tap	0.44087092407966666	6.56203640344366	58132
1489	CLOUD	cloud	0.6719049779026666	6.98409316386551	3860
149	ITCHY	itchy	0.594176653773	6.4998816270269	16327
1490	RAT	rat	0.5006175318393333	6.93990606663672	41300
1491	MOUSE	mouse	0.5751309918796667	6.99944658885296	20618
1492	DUMB	dumb	0.4896186394406666	6.88075073910189	44806
1493	ONE	one	0.739116658016	6.99999752616361	371
1494	DIE	die	0.6755711749359999	6.61832438225913	3503
1495	HAPPY	happy	0.8263823914616667	6.99999481496768	2
1496	GRANDMOTHER	grandmother	0.6804598373626667	6.99994121297569	3121
1497	POSTCARD	postcard	0.472582941568	6.81754931390432	49805
1498	TWO	two	0.699012360088	6.99999943224575	1893
1499	JUICE	juice	0.618514188007	6.99966425826246	11376
15	OTTER	otter	0.44777187666799995	6.37734297326725	56646
150	WORRY	worry	0.7084146991929999	6.99807305454199	1309
1500	FOUR	four	0.6142856160536666	6.99998288226331	12234
1501	BORE	bore	0.428238848629	5.99187835999766	61524
1502	GOAT	the goat	0.43735485987433337	6.21250221115928	58913
1503	SALIVA	saliva	0.4159952457176666	6.85194418931438	64254
1504	FLY (INSECT)	housefly	0.4096113453793333	6.34831107778504	65744
1505	SPERM	sperm	0.497941373186	6.8518610423582	42405
1506	MEASURE	measure	0.6598089873176667	6.98901207836335	5161
1507	FRUIT	fruit	0.6826142678496666	6.99984132183401	2960
1508	KING	king	0.571163409953	6.99908829560916	21687
1509	MOSQUITO	mosquito	0.616060061273	6.99142144237245	11857
151	RAZOR	razor	0.542114016564	6.73104365644266	29843
1510	CHIN	chin	0.5762384960536666	6.75487338104929	20376
1511	ROOSTER	rooster	0.48734216639600003	6.37685010829631	45209
1512	RISE (ONESELF)	arise	0.49473430993000006	5.9160838812715	43593
1514	HEN	hen	0.49704996451699995	6.22108187678756	42790
1515	TEN	ten	0.6933299655926667	6.99976926108218	2130
1517	WASP	wasp	0.45376895760900005	6.499943900688	54694
1518	STUPID	stupid	0.577365660721	6.9902900075022	20156
1519	RUN	run	0.619921347206	6.99984133708851	11157
152	HOOF	hoof	0.47998975345200007	5.93896346131832	46970
1520	CRUSH	crush	0.440397098429	6.59242004153373	58210
1521	SEEM	seem	0.49917305327299993	6.98593437857759	41889
1522	SOCK	sock	0.562690543244	6.99752717223962	24182
1523	FORGET	forget	0.7217591939146667	6.9988304655512	789
1524	WINE	wine	0.543316331365	6.99883029785246	29479
1525	COAST	coast	0.5016092961430001	6.49992749880525	40897
1526	MEAL	meal	0.6362087787803333	6.99919527206978	8429
1527	TICK	tick	0.45225012776266665	6.17795710087806	55224
1528	FORGIVE	forgive	0.715480570769	6.99929029984459	1087
1529	LAST (FINAL)	last	0.6675789457890001	6.99979597615986	4379
153	GREY	grey	0.5181884344190001	6.99829869269849	36773
1530	BOWL	bowl	0.6095468170320001	6.9740410225809	13263
1531	BRANCH	branch	0.6242855542056667	6.70577274120638	10466
1532	SHEAR	shear	0.4286652267233333	4.8998610946807	61388
1533	BE HUNGRY	hungry	0.8110078831236667	6.99970395782656	5
1534	FEVER	fever	0.5820672917013333	6.94659443992114	19266
1535	SWORD	sword	0.42406774041	6.20134520766673	62637
1536	UNDERSTAND	understand	0.7567710649916667	6.9999803591916	149
1537	SPRINGTIME	spring	0.6266776121893334	6.97701957339378	10053
1538	SCORPION	scorpion	0.49327566304799997	6.24486844111359	43996
1539	BASKET	basket	0.5249370894526667	6.98201203468024	34142
154	UDDER	udder	0.32363222186400004	5.55096917734368	79226
1540	EYELASH	eyelash	0.4517057851276667	6.83545370449909	55399
1541	CULTIVATE	cultivate	0.5123444432580001	6.0139161440733	38042
1542	ACCOMPANY	accompany	0.6315019528203334	6.2012823025399	9209
1543	SNAIL	snail	0.5041579841936666	6.91489277706335	39896
1544	SOMETIMES	sometimes	0.6559017934920001	6.99849870423308	5589
1545	HOST	host	0.5132225847486667	6.62240005888198	37902
1546	TWICE	twice	0.670926175081	6.9770139312569	3978
1547	SOUP	soup	0.5796130482633334	6.9982992164212	19733
1548	UGLY	ugly	0.572381777243	6.97966417158813	21349
1549	TRIBE	tribe	0.4979896764533333	6.04383892842404	42375
155	CHOP	chop	0.5622556676606667	6.40701670019412	24272
1550	PREVENT	prevent	0.637000809668	6.98201334943239	8279
1551	FEMALE	female	0.7244549982723334	6.99995396493757	689
1552	GLOOMY	gloomy	0.595254427953	6.02377522219313	16068
1553	MALE	male	0.6561668487669999	6.99928975543787	5550
1554	MAN	the man	0.5382289671286667	6.99582726673909	30847
1555	CHAMELEON	chameleon	0.4804581619606667	6.0048534443286	46823
1556	YOLK	yolk	0.4890082765583334	6.62196600241479	44904
1557	BEGINNING	beginning	0.652307913113	6.99477954154881	6125
1558	SIMILAR	similar	0.7195228872996666	6.97068430372021	914
1559	MONEY	money	0.7694008419356666	6.99999941177856	78
156	RED	red	0.658644326442	6.99998445055151	5286
1560	FACE	face	0.6679838099380001	6.99999561381764	4335
1561	ARMY	army	0.5533891288353333	6.99944656505324	26171
1562	MIND	mind	0.6585614778246667	6.98593522651502	5294
1563	PYTHON	python	0.4532048796636667	6.18003208900953	54885
1564	LAZY	lazy	0.665347288531	6.99592996981091	4627
1565	HEAVEN	heaven	0.5853465332223334	6.97068542152057	18599
1566	GUN	gun	0.5817114064466667	6.99985977547651	19325
1567	DOOR	door	0.6013639568203333	6.99997795920443	14888
1568	ARRANGE	arrange	0.7046451893696667	6.89330180310829	1505
1569	CHEESE	cheese	0.609533992862	6.9999971902376	13265
157	DYE	dye	0.45149030748599994	6.0030681868751	55469
1570	EQUAL	equal	0.7195762892980001	6.99883039016686	911
1571	SELL	sell	0.6884624756806667	6.99937290811586	2491
1572	SURPRISED	surprised	0.6616591953096667	6.99592996865046	4998
1573	SWELL	swell	0.45996740370466666	5.81359689218056	52724
1574	FLOAT	float	0.5097033893596666	6.77727918827339	38505
1575	COCKROACH	cockroach	0.5231443647823334	6.67905458042618	34930
1576	PILE UP	pile up	0.47334970732799997	5.9675095183544	49540
1577	AND	and	0.7693292802969999	6.99999951245581	80
1578	IGUANA	iguana	0.4939214156843333	5.8813044099081	43820
1579	BE	be	0.7220116684879999	6.99999839611066	780
158	PUT ON	put on	0.621708124543	6.55899380190312	10858
1580	ONLY	only	0.7565876169026667	6.99996808377059	151
1581	ALLIGATOR	alligator	0.48644621769966667	6.88078973746102	45375
1583	BRAIN	brain	0.6448150446856666	6.99849863228511	7197
1584	BLISTER	blister	0.5092816565386666	6.00925851482512	38565
1585	SLEEP	sleep	0.7832737741193334	6.99999174697121	38
1587	SMELL (STINK)	stink	0.57912371721	6.37675873443934	19817
1588	TURN	turn	0.6380131486726667	6.99592952842027	8107
1589	HUMMINGBIRD	hummingbird	0.569687975744	6.20144881763814	22166
159	SWEET POTATO	sweet potato	0.5731945059046667	6.98593518961592	21112
1590	WAIT (FOR)	wait	0.741821291805	6.99937288036175	318
1591	UP	up	0.6059400708603334	6.99970328038662	14049
1592	CHEST	chest	0.6082911135136667	6.81755259519866	13531
1593	DEEP	deep	0.6528797183873333	6.94658728518246	6035
1594	FLOUR	flour	0.5931687851353334	6.99829854536009	16561
1595	SOUTH	south	0.656254862999	6.99408849675084	5538
1596	LOCK	lock	0.5874458547706667	6.98409331994714	18097
1597	AIRPLANE	airplane	0.7053841712286667	6.9995693579288	1465
1598	NORTH	north	0.627144769088	6.99142113026376	9958
1599	WORD	word	0.6700008827166667	6.99997196709306	4086
16	SLED	sleigh	0.4768221648803333	5.86784809061361	48155
160	SET (HEAVENLY BODIES)	set	0.6090783351933333	6.99991430933048	13367
1600	SKIRT	skirt	0.4788745341443334	6.93990762178127	47360
1601	WEAK	weak	0.6056402900216667	6.98201141953853	14125
1602	WAKE UP	wake up	0.6305962022183333	6.99937302580125	9386
1603	MOSQUE	mosque	0.482601935253	6.11789596540471	46183
1604	TEMPLES	temples	0.4753995685013333	6.10152212622857	48748
1605	SKULL	skull	0.6022896439673334	6.97702145883856	14728
1606	INSIDE	inside	0.686337825483	6.99985975848898	2651
1607	HATE	hate	0.6489093176556667	6.99937294570426	6631
1608	LISTEN	listen	0.7405872628083333	6.99994767472314	341
1609	IDEA	idea	0.7561150901713334	6.99929035839645	159
161	MISS (A TARGET)	miss	0.6141014444736667	6.88067315957022	12273
1610	PROSTITUTE	prostitute	0.4751624418773333	6.62215913967128	48837
1611	INVITE	invite	0.6401569313283334	6.99029052132721	7795
1612	LETTER	letter	0.5850608215733333	6.99928963638941	18668
1613	COLOR	color	0.6893916174183333	6.99999795510262	2409
1614	SUMMIT	summit	0.547697629845	6.06692286464143	27944
1615	ESCAPE	escape	0.6030769059233333	6.99330660235581	14585
1616	CLOTH	cloth	0.6323511556076666	6.70576480985353	9048
1617	GRANDCHILD	grandchild	0.6419832308550001	6.83545003374964	7544
1618	GRANDSON	grandson	0.5617843106456667	6.62241827185376	24401
1619	GRANDDAUGHTER	granddaughter	0.6146392250930001	6.7309751801849	12156
162	HICCOUGH	hiccup	0.5030086325836667	6.73098421007083	40328
1620	SON	son	0.6950974498113333	6.99682713712134	2060
1621	SNEEZE	sneeze	0.5950548636746666	6.99867468015092	16116
1622	SHIRT	shirt	0.6813343903806667	6.99995396139691	3054
1623	SPEAK	speak	0.6694043709960001	6.99896752542069	4172
1624	EMPTY	empty	0.6027623469273333	6.99682721779848	14638
1625	DEAD	dead	0.6976261684903333	6.99992457603209	1955
1626	EXPLAIN	explain	0.7860565365283333	6.99929033138631	30
1627	CHAIN	chain	0.6276042577173334	6.88079361495489	9881
1628	SQUIRREL	squirrel	0.49242397687666667	6.73101897890925	44210
1629	EVENING	evening	0.680333985505	6.99640593726559	3127
163	BLACK	black	0.6578601270166667	6.99999686903537	5364
1630	MACAW	macaw	0.28063569501766666	4.87705692604913	81815
1631	FAST	fast	0.7389557253443334	6.99919539672248	376
1632	FLOOR	floor	0.6536729301823333	6.99956933210522	5908
1633	FLAT	flat	0.6052890257736666	6.98593409153081	14194
1634	HUNDRED	hundred	0.5454727061316667	6.99998036038489	28728
1635	OBEY	obey	0.6114566292683333	6.53114846909116	12879
1636	MOTIONLESS	motionless	0.5673576208856667	5.94179812026431	22924
1637	AUTHORITY	authority	0.735958236612	6.91489689348123	449
1638	TRUTH	truth	0.735448965537	6.99994767520742	475
1639	BEER	beer	0.5607613161626667	6.99908819096602	24648
164	KANGAROO	kangaroo	0.4583607501873333	6.93990763217212	53159
1640	SIBLING	sibling	0.6619841196786665	6.99330688473071	4966
1641	SILK	silk	0.42557945839033334	6.98593600257798	62239
1642	NIECE	niece	0.6378591651473333	6.73092043733331	8134
1643	COUSIN	cousin	0.5893687717580001	6.98756740529388	17575
1644	RELATIVES	relatives	0.6610673827883333	6.98593489747124	5051
1645	SHORT	short	0.6577440711856667	6.99752700250596	5372
1646	GIRL	girl	0.6448774362246666	6.99998287224995	7184
1647	FOAL	pony	0.4599263417246667	6.26858844485831	52732
1648	ANVIL	anvil	0.453795189757	5.06943670656186	54685
1649	SIT DOWN	sit down	0.6098103707383333	6.99592882651065	13207
165	WALLABY	wallaby	0.34004066157	4.87779585767692	77573
1650	WATCH	watch	0.6169351969866667	6.99867469691419	11690
1651	TEAR (OF EYE)	tear	0.6072776052093333	6.67813394729557	13773
1652	INSTEAD	instead	0.644512364385	6.98201141595616	7228
1653	BLIND	blind	0.6069318211923334	6.93990188049678	13835
1654	LIGHTNING	lightning	0.588266539193	6.99242276888899	17882
1655	BLINK	blink	0.5822186467476667	6.97404089441422	19239
1656	NEVER	never	0.6531711666756667	6.99989025889387	5981
1657	TRUE	true	0.757810185493	6.97697675003108	143
1659	DOLL	doll	0.48399515983333335	6.9968270130528	45813
166	MAINLAND	mainland	0.6119936852743333	6.06438606105652	12764
1661	STRAIT	strait	0.3192908706263333	3.95163809111035	79518
1662	CAPE	cape	0.4926717346136667	5.99657387467467	44138
1663	BED	bed	0.701994638119	6.99994768270477	1690
1664	RAFT	raft	0.4292247890046666	5.95841440475134	61224
1665	BEAT	beat	0.5921733351596666	6.88077766563381	16839
1666	MUTE	mute	0.5953249319173334	6.19912298503326	16050
1667	HOLE	hole	0.6139461138096666	6.99330635085532	12316
1668	GRIEF	grief	0.6033872287506666	6.88078850692424	14531
1669	ANCESTORS	ancestor	0.575714394191	6.3206143571433	20485
167	MAIL	mail	0.6910404715736668	6.99719895503338	2292
1671	TOWER	tower	0.5214027465986667	6.73104152412641	35622
1672	WRITE	write	0.6545659603193333	6.99995951148247	5793
1673	ARM	arm	0.6714733641173334	6.99807259247332	3910
1674	POOR	poor	0.6726597873303334	6.99242020142933	3782
1675	PROMISE	promise	0.696716928916	6.99682687645388	2005
1676	ALWAYS	always	0.6613837954843333	6.99987633713691	5024
1678	HUT	hut	0.45752567749899997	6.13206861589609	53398
1679	LOAD	load	0.6629401774773332	6.49986506005372	4862
168	REST	rest	0.7028596075956667	6.98901202467197	1633
1680	HELMET	helmet	0.54267806642	6.99242243901837	29673
1681	WAIST	waist	0.6306028520096666	6.37738671540444	9384
1682	GUILTY	guilty	0.7219002796166666	6.97702091671877	784
1683	BUSH	bush	0.448042348334	6.37588550461973	56569
1684	BUD	bud	0.39556996702700004	6.01697466042682	68684
1685	AFTER	after	0.7063229773533332	6.99989025406842	1406
1686	BEHIND	behind	0.6766105177786667	6.99752712039111	3414
1687	PRAISE	praise	0.64511977963	6.85194294966543	7156
1688	FATE	fate	0.5938969435393334	6.37740441540589	16388
1689	SMOKE (INHALE)	smoking	0.5697513337606667	6.99538976811571	22152
169	IT	it	0.5418643097546667	6.99999919395305	29923
1690	FENCE	fence	0.5463641456106667	6.96267021389264	28400
1691	FLEXIBLE	flexible	0.6701893881640001	6.93245042489432	4065
1692	FRIDAY	Friday	0.703083499717	6.99999951391235	1610
1693	THURSDAY	Thursday	0.6727422957696666	6.99999561415147	3771
1694	WEDNESDAY	Wednesday	0.7491305984813333	6.99998036386183	252
1695	TUESDAY	Tuesday	0.7229431786333332	6.99998287198326	739
1696	SURRENDER	surrender	0.6079257966720001	6.67915048328696	13609
1697	MONDAY	Monday	0.6328251247153333	6.99999907256032	8973
1698	CURVED	curved	0.6092176974210001	6.59262355471324	13332
1699	SUNDAY	Sunday	0.6323269348256667	6.99998824959165	9055
17	EYELID	eyelid	0.5797134434906667	6.49995665384909	19721
1700	SATURDAY	Saturday	0.7378365747700001	6.99999053893385	403
1701	RIVER MOUTH	river mouth	0.42406125404200007	5.87956044641075	62640
1702	HOLY	holy	0.5739679032423334	6.79810284164463	20900
1703	SIX	six	0.5543267663043333	6.99994124058736	25962
1704	SEVEN	seven	0.5952516996963333	6.99999686903537	16069
1705	EIGHT	eight	0.641933443147	6.9999142954671	7551
1706	ELEVEN	eleven	0.5338039831096667	6.99991427449304	31696
1707	TWELVE	twelve	0.6438178397670001	6.99997795894764	7301
1708	THIRTEEN	thirteen	0.639328930581	6.99992457486565	7906
1709	FIFTEEN	fifteen	0.5982377298333333	6.99987635703118	15460
1710	TWENTY	twenty	0.624711093918	6.99979601094686	10381
1711	TELL	tell	0.607258851332	6.99867431559859	13775
1712	OATH	oath	0.6516861403623334	5.99836186801355	6204
1713	EIGHTEEN	eighteen	0.6205143941476666	6.99973807840541	11053
1714	NINETEEN	nineteen	0.563328913492	6.99752640621983	24021
1715	THIRTY	thirty	0.5705437664033334	6.99937287588169	21887
1716	FORTY	forty	0.5129710966153334	6.99829846184122	37946
1717	FIFTY	fifty	0.6210920362903333	6.99979600549284	10949
1718	SIXTY	sixty	0.573719798144	6.99867424957005	20965
1719	BURY	bury	0.522082133829	6.49946768408499	35362
172	SHOULDERBLADE	shoulder blade	0.5925959860853333	6.67884046342426	16733
1720	SIGN	sign	0.7043689316849999	6.99142145282612	1526
1721	SEVENTY	seventy	0.6216563180453333	6.99682658639561	10865
1722	EIGHTY	eighty	0.6272816383256666	6.99752678864623	9938
1723	RESULT IN	turn out	0.5288589032613333	6.17736274792597	32846
1724	NINETY	ninety	0.5464955650593333	6.99908857235972	28350
1725	CORRECT (RIGHT)	correct	0.701260702286	6.99937289337262	1734
1726	WET	wet	0.7053725520426667	6.99592989519702	1466
1727	THRESHOLD	threshold	0.581654403925	6.05223605482774	19338
1728	ROTTEN	rotten	0.6113412093546667	6.20113256828967	12898
1730	CHEEK	cheek	0.4189352876663333	6.75486178584224	63669
1732	SKY	sky	0.6151968222176666	6.99982020273591	12031
1733	RAINBOW	rainbow	0.6054163902836667	6.99998657479708	14175
1734	TWENTY ONE	twenty-one	0.5381447658543334	6.99592597837512	30861
1737	OKRA	okra	0.4006638293823333	4.61241238069497	67765
1739	DECORATE	decorate	0.6569240052816667	6.79817073184109	5457
174	PROUD	proud	0.6580752528466666	6.97404065588194	5342
1740	PINE	pine	0.45648181846166663	6.3205556973023	53746
1741	ABOVE	above	0.7140768910513334	6.99829931253308	1134
1742	TRAVERSE	go through	0.6484215377493333	6.73092050552978	6696
1743	JOIN	join	0.6425194043463334	6.99330681305163	7486
1744	SPLEEN	spleen	0.5251735696436667	5.04954149231639	34063
1745	HIP	hip	0.5749074721673334	6.15798409382759	20679
1746	BLADDER	bladder	0.5540133992333334	6.40721702808331	26032
1747	CUSTOM	custom	0.6192442319343333	6.40681078122512	11263
1748	RIDGE	ridge	0.45443476480933337	5.81767128655011	54480
1749	TAKE	take	0.6888005478423332	6.99985976324579	2462
175	BLOW (OF WIND)	blow	0.47696284795000005	6.43751488846232	48105
1750	CHOOSE	choose	0.7375057971006665	6.99829923930888	412
1751	BIRTHMARK	birthmark	0.5658582113443333	6.07453967456211	23358
1752	LEAVE	leave	0.6466882582606667	6.99752682629465	6962
1753	TOP	the top	0.6730224023133333	6.73217820922735	3749
1754	BRACELET	bracelet	0.5523081987266667	6.56214923786718	26469
1755	UNDRESS	undress	0.6699469253773334	6.07543056231428	4101
1756	WIDOW	widow	0.5945039088326668	6.40692660230168	16244
1757	TIRED	tired	0.6874281771513333	6.99752699611937	2565
1758	OLDER SISTER	big sister	0.6227505168423334	6.73035701338941	10695
1759	OLDER BROTHER	elder brother	0.494568056207	6.21706503094868	43645
176	BLOW (WITH MOUTH)	blow away	0.49424727327199997	6.01508317243706	43721
1760	YOUNGER BROTHER	little brother	0.6076302827456667	6.86655466571996	13694
1761	YOUNGER SISTER	little sister	0.6795089469263332	6.81684618925718	3190
1763	CLUB	club	0.5022517421539999	6.97068430372021	40633
1764	OBSCURE	obscure	0.5905328816406668	5.0579128751888	17257
1765	IN VAIN	in vain	0.5714710047003334	5.97665046203154	21613
1766	FINISH	finish	0.6638405219146666	6.99477961664563	4782
1767	SCRAPE	scrape	0.611108078336	6.01715965513376	12945
1768	FOAM	foam	0.481234196772	6.24496901190401	46579
1769	AXLE	axle	0.4454410767316666	5.2421094047102	57209
1770	CARCASS	carcass	0.437889713409	5.26095632782228	58771
1771	TASTELESS	tasteless	0.5452746368316667	6.02408188038722	28799
1772	ELK	elk	0.4217198413746667	5.85278983440238	63126
1773	GRAVE	grave	0.503665381361	6.05658013945363	40082
1774	STINGY	stingy	0.498451264131	5.88220946785734	42186
1775	TABLE	table	0.5882784394483335	6.99999732674883	17879
1776	SHAME	shame	0.6142590767463334	6.91489689348123	12238
1777	RESEMBLE	resemble	0.5413180749956666	6.24302981785931	30113
1778	APPROACH	approach	0.7057265010833333	6.96267142358019	1445
1779	DARE	dare	0.5312396385296667	6.34617842689654	32228
178	RIPE	ripe	0.6131102277253334	6.56212485570104	12507
1780	BILE	bile	0.4478435604916666	5.19081400662531	56627
1781	THUMB	thumb	0.5646190144603334	6.99994768574412	23681
1782	GUEST	guest	0.5495644705406667	6.99029103686158	27317
1783	PAIN	pain	0.6796167495613333	6.9980732247988	3181
1784	WANT	want	0.6627564996933333	6.99998036140239	4885
1786	DRY UP	dry up	0.5460208164536667	5.98483155147997	28529
1787	LOOM	loom	0.31895326749933334	5.04208528220605	79538
1788	TELEVISION	television	0.6284242312130001	6.99999839730067	9735
1789	AGE	age	0.7197651134290001	6.99994121629612	894
179	RIPEN	ripen	0.5531174599409999	5.77716583770442	26238
1790	LICENSE PLATE	license plate	0.5624009467643333	6.98409139505356	24243
1791	BUTTERFLY	butterfly	0.638628302794	6.99883037068291	7996
1792	PERJURY	perjury	0.5526171081673333	4.99974680574348	26381
1793	BAT	bat	0.5816611677853333	6.81750647102979	19335
1794	FURROW	furrow	0.43545184366733336	3.91771378019087	59381
1795	BANANA TREE	banana tree	0.41228393508799993	6.26465171854034	65087
1796	SLAUGHTER	slaughter	0.49545980320199995	5.98069011984923	43345
1797	HEDGEHOG	hedgehog	0.4530265373763333	6.10614367300296	54947
1798	GUNPOWDER	gunpowder	0.38113041645033335	6.2442282330752	71563
1799	HYENA	hyena	0.4203145217983333	6.00818537308411	63402
18	EARLOBE	earlobe	0.4949934624653333	6.16351095841688	43507
1800	DANDELION	dandelion	0.40655172587166666	6.01785994928374	66519
1801	CHILD (DESCENDANT)	offspring	0.5496254379819999	6.02188718612531	27287
1802	SCREW	screw	0.580251244907	6.73076627136158	19616
1803	WOOD	wood	0.5433591972276667	6.99985976784814	29458
1804	BOMB	the bomb	0.47199848675533335	5.39125859126794	50011
1806	BEGIN	begin	0.7664300310143334	6.99867479298616	104
1807	AFTERNOON	afternoon	0.7748001358733333	6.99985975855415	54
1808	PUS	pus	0.37150937710166665	6.25987480241285	73140
1809	PIMPLE	pimple	0.4725207645753333	6.85193891541479	49828
181	ANTEATER	anteater	0.29729021873666667	5.95110998975293	81031
1810	DANGER	danger	0.7628351231836668	6.99982019773883	119
1812	TRY	try	0.654313369902	6.99973809758746	5827
1813	TASTY	tasty	0.6844644277273334	6.95256751075992	2809
1814	ACCUSE	accuse	0.6616806683963333	6.26884000958735	4997
1815	ACHE	ache	0.5901011094306666	6.37712211218574	17378
1816	BESIDE	beside	0.636480315904	6.93243639860235	8376
1817	WEST	west	0.5929480073503334	6.98593522651502	16615
1819	LOOK	look	0.720371572231	6.99999481559612	870
182	SPOKE	spoke	0.625343876542	6.43490712686628	10263
1820	BEAR	bear	0.5698699167853333	6.97701814925071	22099
1821	BRUSH	brush	0.5936240353016666	6.96267105710642	16464
1823	BORROW	borrow	0.624467374565	6.96691334068224	10433
1824	DEXTEROUS	skilful	0.666479963514	5.9010652604077	4513
1825	COPPER	copper	0.5205428978903334	6.85194752477957	35975
1826	ANGRY	angry	0.6580164900053334	6.99937363922544	5347
1828	ASK (REQUEST)	request	0.6695572787313333	6.97702168329262	4153
1829	JUMP	jump	0.5693949194246667	6.99849865731913	22260
183	BAKE	bake	0.6802918941853333	6.88079185083141	3133
1830	CRANE	crane	0.490047493548	5.97658187752736	44721
1831	MEET	meet	0.679716337679	6.99781676999232	3171
1833	DINNER (SUPPER)	dinner	0.6940052773566667	6.99999174605684	2101
1834	SHE	she	0.7114327510036667	6.99996380922443	1209
1835	MARROW	marrow	0.42196411138066664	5.37362801512146	63080
1836	VAGINA	vagina	0.594451141899	6.99883000417761	16255
1837	VULVA	vulva	0.38109876715666663	6.01113955459033	71566
1838	NAVEL	navel	0.424108728449	5.49692850329224	62618
1839	CRY	cry	0.6526170389983333	6.97404034140888	6080
184	MAST	mast	0.407022080695	4.38439458551556	66382
1840	BUILD	build	0.636625686564	6.99539004796332	8351
1841	SUSPECT	suspect	0.7013421084793334	6.49980285078043	1731
1842	OBSTINATE	obstinate	0.41023741557166665	4.5582307311179	65587
